Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
234 ; Herr ; Dr. ; Matthias ; Derksen ; 3.10.1991 ; Dingbängerweg 145 ; 67829 ; Callbach ; 06753 / 27448825 ; 0158 / 2131664 ; 06753 / 73418796 ; m.derksen@mail.xyz ; ja
235 ; Herr ; Dr. ; Liam ; Motz ; 11.4.1958 ; Bielefelder Str. 52 ; 66871 ; Körborn ; 06381 / 83559085 ; 0157 / 8638569 ; 06381 / 90407803 ; l.motz@mail.xyz ; ja
236 ; Herr ; Dr. ; Daniel ; Kähler ; 12.3.1986 ; Breul 29 ; 93173 ; Wenzenbach ; 09407 / 76315063 ; 0173 / 8254241 ; 09407 / 851766 ; d.kaehler@mail.xyz ; ja
237 ; Herr ; Dr. ; Lars ; Lutz ; 23.9.1972 ; Angelmodder Weg 40 ; 56206 ; Kammerforst ; 02624 / 44167844 ; 0174 / 2623715 ; 02624 / 71320590 ; l.lutz@mail.xyz ; ja
238 ; Frau ; Dr. ; Xenia ; Cooper ; 22.9.1997 ; Friedrichstr. 182a ; 33378 ; Rheda-Wiedenbrück ; 05242 / 96375517 ; 0161 / 9366293 ; 05242 / 24076312 ; x.cooper@mail.xyz ; ja
239 ; Frau ; Dr. ; Nathalie ; Brehmer ; 3.7.1953 ; Am Römerhof 194 ; 46348 ; Raesfeld ; 02865 / 59975396 ; 0154 / 1530324 ; 02865 / 39621431 ; n.brehmer@mail.xyz ; ja
240 ; Herr ; Dr. ; Henrik ; Seidl ; 28.7.1993 ; Dorotheenstr. 90 ; 97519 ; Riedbach ; 09526 / 40331941 ; 0174 / 5188510 ; 09526 / 68594223 ; h.seidl@mail.xyz ; ja
241 ; Herr ; Dr. ; Thies ; Sumpf ; 19.2.1988 ; Telgenweg 145 ; 25899 ; Dagebüll ; 04667 / 87550251 ; 0164 / 5528199 ; 04667 / 74960733 ; t.sumpf@mail.xyz ; ja
242 ; Herr ; Dr. ; Victor ; Lambert ; 2.5.1946 ; Meckmannweg 139 ; 20355 ; Hamburg ; 040 / 74250161 ; 0155 / 5916515 ; 040 / 57995961 ; v.lambert@mail.xyz ; ja
243 ; Frau ; Dr. ; Margarethe ; Lehmann ; 5.5.1983 ; Widdeshover Weg 71 ; 66497 ; Contwig ; 06332 / 75532545 ; 0178 / 8983266 ; 06332 / 75590164 ; m.lehmann@mail.xyz ; ja
244 ; Herr ; Dr. ; Ullrich ; Chavez ; 1.1.1990 ; Havichhorster Mühle 103 ; 17349 ; Schönbeck ; 03968 / 76564406 ; 0152 / 6122352 ; 03968 / 82432772 ; ullrich.chavez@mail.xyz ; ja
245 ; Frau ; Dr. ; Krista ; Craig ; 16.8.1927 ; Hermann-Treff-Weg 49 ; 19348 ; Perleberg ; 03876 / 28214664 ; 0165 / 6918234 ; 03876 / 21661553 ; krista.craig@mail.xyz ; ja
246 ; Frau ; Prof. ; Gina ; Reiff ; 28.10.1975 ; Manfred-von-Richthofen-Str. 94 ; 54675 ; Kruchten ; 06564 / 12248286 ; 0155 / 4312248 ; 06564 / 94808252 ; g.reiff@mail.xyz ; ja
247 ; Herr ; Dr. ; Torben ; Rowe ; 27.7.1998 ; Schmittingheide 126 ; 56598 ; Hammerstein ; 02635 / 53784473 ; 0166 / 9793387 ; 02635 / 93785566 ; t.rowe@mail.xyz ; ja
248 ; Herr ; Dr. ; Samuel ; Thompson ; 10.7.1932 ; Agrippastr. 198 ; 34549 ; Edertal ; 05623 / 24083397 ; 0152 / 8083483 ; 05623 / 21239809 ; samuel.thompson@mail.xyz ; ja
249 ; Herr ; Prof. ; Dominic ; Hirt ; 12.10.1969 ; Kapellenstr. 42 ; 24837 ; Schleswig ; 04621 / 98678464 ; 0152 / 7518475 ; 04621 / 62887812 ; d.hirt@mail.xyz ; ja
250 ; Herr ; Dr. ; Axel ; Wilhelmi ; 24.6.1966 ; Ulmenweg 24 ; 98593 ; Floh-Seligenthal ; 03683 / 87329811 ; 0163 / 2869723 ; 03683 / 71040139 ; axel.wilhelmi@mail.xyz ; ja
251 ; Herr ; Prof. ; John ; Abbott ; 11.1.1949 ; Mondstr. 70 ; 55469 ; Schönborn ; 06761 / 14636105 ; 0161 / 7262035 ; 06761 / 21647289 ; john.abbott@mail.xyz ; ja
252 ; Frau ; Prof. ; Lorena ; Kock ; 2.12.1966 ; Drachterstr. 190 ; 67744 ; Medard ; 06382 / 61091669 ; 0161 / 3102602 ; 06382 / 47930853 ; lorena.kock@mail.xyz ; ja
253 ; Frau ; Dr. ; Leoni ; Thies ; 5.8.1948 ; Olpener Str. 8 ; 56182 ; Urbar ; 0261 / 40102577 ; 0170 / 2934552 ; 0261 / 70161926 ; leoni.thies@mail.xyz ; ja
254 ; Herr ; Dr. ; Jeremie ; Palmer ; 16.6.1933 ; Klinkkampweg 73 ; 55457 ; Horrweiler ; 06701 / 24154048 ; 0154 / 4148745 ; 06701 / 1141351 ; jeremie.palmer@mail.xyz ; ja
255 ; Frau ; Dr. ; Helena ; Hockney ; 21.1.1957 ; Dodostr. 89 ; 84307 ; Eggenfelden ; 08721 / 55024627 ; 0163 / 8599276 ; 08721 / 77699309 ; h.hockney@mail.xyz ; ja
256 ; Frau ; Dr. ; Alina ; Ramsey ; 20.10.1993 ; Am Krausen Baum 78 ; 24848 ; Alt Bennebek ; 04624 / 6943614 ; 0167 / 6050288 ; 04624 / 10251736 ; a.ramsey@mail.xyz ; ja
257 ; Herr ; Dr. ; Jens ; Reiter ; 5.7.1970 ; Dahlweg 114 ; 84513 ; Erharting ; 08631 / 98991460 ; 0172 / 2399202 ; 08631 / 36006491 ; j.reiter@mail.xyz ; ja
258 ; Frau ; Dr. ; Lisa ; Kamps ; 28.11.1957 ; Zur Wiese 62 ; 56729 ; Boos ; 02651 / 38701297 ; 0176 / 8101326 ; 02651 / 58228813 ; l.kamps@mail.xyz ; ja
259 ; Herr ; Dr. ; Jonathan ; Heidemann ; 16.8.1984 ; Neißestr. 121 ; 31868 ; Ottenstein ; 05286 / 59676308 ; 0176 / 6954929 ; 05286 / 784251 ; jonathan.heidemann@mail.xyz ; ja
260 ; Herr ; Dr. ; Gerhardt ; Bötcher ; 3.2.1985 ; Speestr. - 76 ; 23847 ; Westerau ; 04539 / 31361474 ; 0164 / 2696424 ; 04539 / 85857333 ; gerhardt.boetcher@mail.xyz ; ja
261 ; Frau ; Prof. ; Carolin ; Perez ; 11.9.1959 ; Altenhofer Weg 81 ; 63916 ; Amorbach ; 09373 / 58817249 ; 0176 / 2168172 ; 09373 / 81091228 ; carolin.perez@mail.xyz ; ja
262 ; Herr ; Prof. ; Mats ; Radtke ; 26.3.1934 ; Am Filk 117 ; 87751 ; Heimertingen ; 08335 / 3799818 ; 0153 / 7414146 ; 08335 / 93438790 ; m.radtke@mail.xyz ; ja
263 ; Frau ; Prof. ; Isabell ; Keller ; 5.10.1939 ; Sophienstr. 50 ; 56307 ; Dürrholz ; 02684 / 45439752 ; 0157 / 3337009 ; 02684 / 82119731 ; i.keller@mail.xyz ; ja
264 ; Frau ; Dr. ; Yasmin ; Massey ; 7.10.1988 ; Deutz-Kalker Str. 73 ; 54673 ; Preischeid ; 06550 / 60107705 ; 0164 / 7456121 ; 06550 / 11350396 ; yasmin.massey@mail.xyz ; ja
265 ; Frau ; Dr. ; Christa ; Garner ; 27.10.1931 ; Königsberger Str. 96 ; 93051 ; Regensburg ; 0941 / 80646458 ; 0170 / 3235652 ; 0941 / 64412246 ; christa.garner@mail.xyz ; ja
266 ; Frau ; Dr. ; Catrin ; Barnes ; 3.9.1981 ; Havichhorster Mühle 107 ; 27474 ; Cuxhaven ; 04721 / 70701823 ; 0176 / 7829364 ; 04721 / 80821178 ; c.barnes@mail.xyz ; ja
267 ; Herr ; Dr. ; Detlev ; Fritzsche ; 16.8.1995 ; Angelmodder Weg 93 ; 24811 ; Brekendorf ; 04353 / 59700213 ; 0160 / 5676823 ; 04353 / 51776622 ; detlev.fritzsche@mail.xyz ; ja
268 ; Frau ; Prof. ; Jill ; Bischof ; 19.7.1963 ; Salzmannstr. 142 ; 21782 ; Bülkau ; 04754 / 44715262 ; 0161 / 6317157 ; 04754 / 59054270 ; jill.bischof@mail.xyz ; ja
269 ; Herr ; Dr. ; Theo ; Brandes ; 5.2.1922 ; Königsberger Str. 98 ; 73574 ; Iggingen ; 07175 / 14120683 ; 0150 / 8607315 ; 07175 / 77181376 ; theo.brandes@mail.xyz ; ja
270 ; Herr ; Dr. ; Nicholas ; Alber ; 21.7.1956 ; Piusallee 36 ; 34305 ; Niedenstein ; 05624 / 35730430 ; 0169 / 9255050 ; 05624 / 42981228 ; nicholas.alber@mail.xyz ; ja
271 ; Frau ; Dr. ; Miriam ; Breuninger ; 27.11.1978 ; Kurneystr. 27 ; 88718 ; Daisendorf ; 07532 / 57458049 ; 0167 / 7661433 ; 07532 / 87436542 ; miriam.breuninger@mail.xyz ; ja
272 ; Herr ; Dr. ; Björn ; Landau ; 18.4.1943 ; Lammerbach 24 ; 67308 ; Albisheim ; 06355 / 73806029 ; 0163 / 8847015 ; 06355 / 11865848 ; bjoern.landau@mail.xyz ; ja
273 ; Herr ; Dr. ; Joachim ; Schmuck ; 11.1.1965 ; Bielefelder Str. 179 ; 64750 ; Lützelbach ; 06165 / 1301178 ; 0156 / 2879249 ; 06165 / 51459561 ; joachim.schmuck@mail.xyz ; ja
274 ; Herr ; Prof. ; Tomas ; Buck ; 21.1.1926 ; Am Hörsterfriedhof 158 ; 56370 ; Eisighofen ; 06486 / 28392937 ; 0151 / 7440679 ; 06486 / 87515372 ; t.buck@mail.xyz ; ja
275 ; Frau ; Dr. ; Joelle ; Kaufmann ; 13.7.1961 ; Gescherweg 31 ; 69488 ; Birkenau ; 06201 / 42135540 ; 0152 / 9432025 ; 06201 / 6022500 ; joelle.kaufmann@mail.xyz ; ja
276 ; Herr ; Dr. ; Gerd ; Resch ; 10.12.1951 ; Ossenkampstiege 36 ; 54552 ; Kradenbach ; 06592 / 86986362 ; 0162 / 6721781 ; 06592 / 48757921 ; g.resch@mail.xyz ; ja
277 ; Frau ; Dr. ; Xenia ; Willer ; 14.3.1936 ; Südstr. 47 ; 96149 ; Breitengüßbach ; 09544 / 38408631 ; 0155 / 1271087 ; 09544 / 61081325 ; x.willer@mail.xyz ; ja
278 ; Herr ; Dr. ; Karlo ; Harder ; 26.9.2000 ; Teutonenstr. 44a ; 94163 ; Saldenburg ; 08504 / 38620380 ; 0170 / 2454153 ; 08504 / 76564125 ; k.harder@mail.xyz ; ja
279 ; Frau ; Dr. ; Chiara ; Seubert ; 4.12.1978 ; Mariendorfer Str. 175 ; 76891 ; Bundenthal ; 06394 / 87195103 ; 0164 / 8391932 ; 06394 / 9850333 ; c.seubert@mail.xyz ; ja
280 ; Herr ; Dr. ; Yannis ; McCormick ; 7.10.1966 ; Theodor-Heuss-Ring 45 ; 50737 ; Köln ; 0221 / 44016803 ; 0155 / 5308151 ; 0221 / 27040278 ; y.mccormick@mail.xyz ; ja
281 ; Herr ; Dr. ; Ferdinand ; Myers ; 19.3.1972 ; Stettiner Str. 141 ; 26349 ; Jade ; 04454 / 35912349 ; 0156 / 1919961 ; 04454 / 37196786 ; f.myers@mail.xyz ; ja
282 ; Herr ; Dr. ; Frank ; Jansen ; 16.5.1928 ; Görlitzer Str. 82 ; 35444 ; Biebertal ; 06409 / 49134811 ; 0151 / 6174406 ; 06409 / 96344360 ; frank.jansen@mail.xyz ; ja
283 ; Herr ; Prof. ; Phillip ; Geyer ; 11.3.1932 ; Stolbergstr. 26 ; 54346 ; Mehring ; 06502 / 20332660 ; 0156 / 1933976 ; 06502 / 204324 ; phillip.geyer@mail.xyz ; ja
284 ; Frau ; Prof. ; Maike ; Reyes ; 22.9.1954 ; Kirchstr. 154 ; 79263 ; Simonswald ; 07683 / 20304813 ; 0154 / 5318639 ; 07683 / 39764702 ; m.reyes@mail.xyz ; ja
285 ; Frau ; Dr. ; Merle ; Ramsey ; 5.11.1976 ; Soester Str. 15 ; 59494 ; Soest ; 02921 / 54437838 ; 0163 / 7848832 ; 02921 / 48447923 ; merle.ramsey@mail.xyz ; ja
286 ; Frau ; Dr. ; Gertrud ; Link ; 10.1.1955 ; An Lyskirchen 140 ; 73098 ; Rechberghausen ; 07161 / 41782965 ; 0158 / 6775752 ; 07161 / 53261599 ; g.link@mail.xyz ; ja
287 ; Frau ; Dr. ; Charlotte ; Muller ; 1.6.1970 ; Grevener Str. 34 ; 54597 ; Steffeln ; 06597 / 48566911 ; 0154 / 4266880 ; 06597 / 68205250 ; c.muller@mail.xyz ; ja
288 ; Frau ; Prof. ; Lia ; Hetzel ; 28.11.1973 ; Werseblick 183 ; 54636 ; Dockendorf ; 06561 / 43190913 ; 0159 / 1474195 ; 06561 / 8281047 ; l.hetzel@mail.xyz ; ja
289 ; Herr ; Dr. ; Gabriel ; Seitz ; 14.1.1938 ; Flaßkuhl 1 ; 06618 ; Naumburg ; 03445 / 54402439 ; 0170 / 4569302 ; 03445 / 6021040 ; gabriel.seitz@mail.xyz ; ja
290 ; Herr ; Prof. ; Leander ; Buck ; 13.12.1924 ; Rinscheweg 130 ; 46325 ; Borken ; 02861 / 44251514 ; 0171 / 5016920 ; 02861 / 25921684 ; leander.buck@mail.xyz ; ja
291 ; Frau ; Prof. ; Ida ; Voss ; 6.2.1921 ; Agrippastr. 93 ; 25779 ; Glüsing ; 04836 / 89932827 ; 0160 / 3435810 ; 04836 / 9868694 ; ida.voss@mail.xyz ; ja
292 ; Frau ; Dr. ; Britta ; Sumpf ; 3.6.1957 ; Templerweg 106 ; 75203 ; Königsbach-Stein ; 07232 / 13015957 ; 0156 / 7429700 ; 07232 / 50951048 ; b.sumpf@mail.xyz ; ja
293 ; Frau ; Dr. ; Jette ; Malone ; 8.9.1973 ; Sternstr. 68 ; 06571 ; Gehofen ; 03466 / 16052621 ; 0158 / 4201534 ; 03466 / 26411748 ; jette.malone@mail.xyz ; ja
294 ; Herr ; Prof. ; Tom ; Kaminski ; 20.1.1944 ; Sentmaringer Weg 179 ; 91346 ; Wiesenttal ; 09196 / 48222378 ; 0161 / 3758006 ; 09196 / 98559057 ; tom.kaminski@mail.xyz ; ja
295 ; Frau ; Dr. ; Lucie ; Schwarzer ; 10.9.1991 ; Zum Guten Hirten 165 ; 55481 ; Nieder Kostenz ; 06763 / 60518314 ; 0156 / 6673517 ; 06763 / 82229733 ; l.schwarzer@mail.xyz ; ja
296 ; Frau ; Dr. ; Fabienne ; Eckstein ; 16.2.1987 ; Hofstr. 7a ; 91099 ; Poxdorf ; 09133 / 96227410 ; 0170 / 1945121 ; 09133 / 59572141 ; fabienne.eckstein@mail.xyz ; ja
297 ; Frau ; Dr. ; Karina ; Kröll ; 1.1.1933 ; Zum Guten Hirten 92 ; 83677 ; Reichersbeuern ; 08041 / 1008560 ; 0150 / 4777809 ; 08041 / 10197472 ; k.kroell@mail.xyz ; ja
298 ; Frau ; Dr. ; Gudrun ; Arge ; 10.11.1921 ; Am Pulverschuppen 53 ; 92702 ; Kohlberg ; 09608 / 25352957 ; 0157 / 4113892 ; 09608 / 4063509 ; gudrun.arge@mail.xyz ; ja
299 ; Herr ; Dr. ; Alfred ; Spies ; 10.8.1928 ; Im Draum 173 ; 41469 ; Neuss ; 02131 / 46726097 ; 0150 / 4406690 ; 02131 / 49045247 ; alfred.spies@mail.xyz ; ja
300 ; Herr ; Dr. ; Markus ; Lauber ; 17.5.1976 ; Am Pulverschuppen 194 ; 71729 ; Erdmannhausen ; 07144 / 67930662 ; 0150 / 8369958 ; 07144 / 62015279 ; m.lauber@mail.xyz ; ja
301 ; Herr ; Prof. ; Nick ; Feist ; 21.4.1966 ; Am Getterbach 172 ; 54636 ; Rittersdorf ; 06561 / 24587431 ; 0152 / 8295819 ; 06561 / 73248806 ; n.feist@mail.xyz ; ja
302 ; Frau ; Prof. ; Vivienne ; Taubert ; 27.5.1989 ; Memmertweg 71 ; 44532 ; Lünen ; 02306 / 99529438 ; 0156 / 9991034 ; 02306 / 8459171 ; vivienne.taubert@mail.xyz ; ja
303 ; Herr ; Dr. ; Klemens ; Howell ; 18.4.1971 ; Stolbergstr. 116 ; 48429 ; Rheine ; 05971 / 37804546 ; 0179 / 4196368 ; 05971 / 85965700 ; k.howell@mail.xyz ; ja
304 ; Herr ; Dr. ; Luca ; Siems ; 17.3.1990 ; Kreuzstr. 85 ; 19406 ; Borkow ; 03847 / 92579532 ; 0164 / 9928793 ; 03847 / 86683713 ; l.siems@mail.xyz ; ja
305 ; Herr ; Dr. ; Rasmus ; Wittig ; 14.7.1985 ; Ripenhorst 91 ; 25821 ; Struckum ; 04671 / 10893241 ; 0157 / 3939433 ; 04671 / 71654142 ; r.wittig@mail.xyz ; ja
306 ; Frau ; Dr. ; Celine ; Lampe ; 28.7.1960 ; Starweg 4 ; 52078 ; Aachen ; 0241 / 47376922 ; 0165 / 1155137 ; 0241 / 53354566 ; celine.lampe@mail.xyz ; ja
307 ; Herr ; Dr. ; Kai ; Howard ; 23.2.1965 ; Möserweg 13 ; 38114 ; Braunschweig ; 0531 / 95872448 ; 0162 / 3896253 ; 0531 / 80899380 ; k.howard@mail.xyz ; ja
308 ; Frau ; Dr. ; Juli ; Uhlmann ; 15.10.1920 ; Josef-Suwelack-Weg 152 ; 21369 ; Nahrendorf ; 05855 / 74265906 ; 0173 / 9752703 ; 05855 / 46266675 ; j.uhlmann@mail.xyz ; ja
309 ; Frau ; Prof. ; Elena ; Kaltenbach ; 10.9.1998 ; Meinertzstr. 77 ; 65558 ; Cramberg ; 06432 / 88828612 ; 0165 / 7940890 ; 06432 / 50447015 ; e.kaltenbach@mail.xyz ; ja
310 ; Herr ; Dr. ; Benedikt ; Bartl ; 24.12.1939 ; Sophienstr. 129 ; 10367 ; Berlin ; 030 / 5813743 ; 0168 / 2103989 ; 030 / 97511444 ; b.bartl@mail.xyz ; ja
311 ; Frau ; Dr. ; Louisa ; Tappe ; 8.3.1953 ; Möserweg 192 ; 09496 ; Pobershau ; 03735 / 72269025 ; 0159 / 6142908 ; 03735 / 62821668 ; louisa.tappe@mail.xyz ; ja
312 ; Herr ; Dr. ; Alexander ; Sieger ; 3.4.1997 ; Marktstr. 166 ; 84085 ; Langquaid ; 09452 / 80987801 ; 0178 / 8541973 ; 09452 / 62742987 ; alexander.sieger@mail.xyz ; ja
313 ; Herr ; Dr. ; Carl ; Caldwell ; 17.6.1957 ; Zülpicher Str. 140 ; 44536 ; Lünen ; 02306 / 71688893 ; 0173 / 3793650 ; 02306 / 37193659 ; carl.caldwell@mail.xyz ; ja
314 ; Herr ; Dr. ; Ulrich ; Hessel ; 3.11.1964 ; Rincklakeweg 23 ; 67659 ; Kaiserslautern ; 0631 / 81077956 ; 0154 / 7163457 ; 0631 / 60193290 ; ulrich.hessel@mail.xyz ; ja
315 ; Herr ; Prof. ; Benedikt ; Kummer ; 8.3.1987 ; Gildenstr. 191 ; 29416 ; Klein Gartz ; 03901 / 20231697 ; 0173 / 6521346 ; 03901 / 55015763 ; benedikt.kummer@mail.xyz ; ja
316 ; Herr ; Dr. ; Christof ; Byrd ; 7.1.1998 ; Johanniterstr. 177 ; 57629 ; Luckenbach ; 02662 / 15753969 ; 0156 / 9931313 ; 02662 / 49725797 ; christof.byrd@mail.xyz ; ja
317 ; Frau ; Prof. ; Kimberly ; Reisinger ; 15.11.1948 ; Janningsweg 48 ; 23684 ; Scharbeutz ; 04503 / 70122262 ; 0174 / 5521033 ; 04503 / 47465798 ; k.reisinger@mail.xyz ; ja
318 ; Frau ; Dr. ; Janina ; Vaughn ; 16.11.1929 ; Meckmannweg 53 ; 55471 ; Wüschheim ; 06761 / 59845759 ; 0154 / 8969806 ; 06761 / 27474289 ; j.vaughn@mail.xyz ; ja
319 ; Herr ; Dr. ; Rainer ; Tolksdorf ; 16.12.1960 ; Im Sonnentau 68 ; 10829 ; Berlin ; 030 / 73595491 ; 0173 / 3090638 ; 030 / 53660755 ; r.tolksdorf@mail.xyz ; ja
320 ; Frau ; Dr. ; Elfriede ; Schweer ; 16.11.1948 ; Dreilinden 82 ; 07381 ; Oppurg ; 03647 / 54436928 ; 0152 / 4372872 ; 03647 / 23870410 ; e.schweer@mail.xyz ; ja
321 ; Frau ; Dr. ; Liv ; Stefan ; 17.6.1972 ; Breslauer Str. 43a ; 84547 ; Emmerting ; 08679 / 5759345 ; 0177 / 3455949 ; 08679 / 20958427 ; l.stefan@mail.xyz ; ja
322 ; Herr ; Prof. ; Klaas ; Schulte ; 24.2.1944 ; Agrippastr. 173 ; 76889 ; Dierbach ; 06343 / 76775688 ; 0163 / 4333951 ; 06343 / 36384170 ; k.schulte@mail.xyz ; ja
323 ; Frau ; Dr. ; Waltraut ; Möser ; 20.3.1970 ; Arnheimweg 184 ; 24539 ; Neumünster ; 04321 / 40209262 ; 0170 / 9091821 ; 04321 / 78269292 ; w.moeser@mail.xyz ; ja
324 ; Herr ; Dr. ; Klemens ; Alt ; 16.12.1983 ; Im Stemmen 39 ; 26506 ; Norden ; 04931 / 77648231 ; 0150 / 7096830 ; 04931 / 54411539 ; klemens.alt@mail.xyz ; ja
325 ; Herr ; Dr. ; Patrick ; Schilling ; 28.12.1942 ; Franz-Peter-Kürten-Weg 118 ; 26655 ; Westerstede ; 04488 / 51177395 ; 0162 / 3989570 ; 04488 / 77913503 ; p.schilling@mail.xyz ; ja
326 ; Frau ; Dr. ; Chantalle ; Berry ; 21.7.1956 ; Eibenweg 21 ; 56769 ; Arbach ; 02657 / 79009748 ; 0170 / 4101618 ; 02657 / 14732603 ; c.berry@mail.xyz ; ja
327 ; Herr ; Dr. ; Hannes ; Stein ; 21.5.1987 ; Overbergstr. 60 ; 67806 ; Dörrmoschel ; 06361 / 92960245 ; 0167 / 7748848 ; 06361 / 60660379 ; hannes.stein@mail.xyz ; ja
328 ; Herr ; Dr. ; Samuel ; Sigl ; 12.3.1988 ; Christinastr. 31 ; 88379 ; Guggenhausen ; 07503 / 87616598 ; 0177 / 6945045 ; 07503 / 75677587 ; samuel.sigl@mail.xyz ; ja
329 ; Frau ; Dr. ; Monika ; Becher ; 12.7.1968 ; Zum Burgschemm 83 ; 10787 ; Berlin ; 030 / 2424169 ; 0162 / 5628837 ; 030 / 25721563 ; m.becher@mail.xyz ; ja
330 ; Herr ; Dr. ; Jürgen ; Reinsch ; 4.6.1935 ; Angelstr. 69 ; 35394 ; Gießen ; 0641 / 70190704 ; 0150 / 8989520 ; 0641 / 72892776 ; juergen.reinsch@mail.xyz ; ja
331 ; Frau ; Dr. ; Lilian ; Biedermann ; 2.2.1946 ; Werseblick 136 ; 27628 ; Bramstedt ; 04746 / 98753085 ; 0159 / 8919491 ; 04746 / 52338574 ; lilian.biedermann@mail.xyz ; ja
332 ; Frau ; Dr. ; Sina ; Vargas ; 4.6.1979 ; Cheruskerstr. 144 ; 67742 ; Adenbach ; 06753 / 65307858 ; 0160 / 5996850 ; 06753 / 86178558 ; sina.vargas@mail.xyz ; ja
333 ; Frau ; Dr. ; Anja ; Miller ; 17.11.1940 ; Friedrich-Ebert-Str. 131 ; 25797 ; Neuenwisch ; 04839 / 22964590 ; 0175 / 7122578 ; 04839 / 75930597 ; a.miller@mail.xyz ; ja
334 ; Herr ; Prof. ; Maik ; Sigl ; 7.11.1957 ; An den Mühlen 152 ; 37642 ; Holenberg ; 05532 / 99716786 ; 0158 / 7609853 ; 05532 / 3271100 ; m.sigl@mail.xyz ; ja
335 ; Frau ; Prof. ; Marieke ; Townsend ; 5.4.1931 ; Heinrichstr. 85 ; 24340 ; Gammelby ; 04351 / 33469176 ; 0164 / 2235550 ; 04351 / 67872730 ; marieke.townsend@mail.xyz ; ja
336 ; Herr ; Dr. ; Julien ; Lloyd ; 4.7.1931 ; Neusser Str. 20a ; 50858 ; Köln ; 0221 / 72967423 ; 0159 / 3260212 ; 0221 / 4662276 ; j.lloyd@mail.xyz ; ja
337 ; Herr ; Prof. ; Axel ; Kretschmer ; 17.3.1924 ; Kurze Str. 10 ; 91336 ; Heroldsbach ; 09190 / 57615309 ; 0174 / 5807683 ; 09190 / 72245571 ; a.kretschmer@mail.xyz ; ja
338 ; Herr ; Dr. ; Rüdiger ; Reuther ; 3.10.1972 ; Am Hörsterfriedhof 155 ; 09380 ; Thalheim ; 03721 / 31030858 ; 0168 / 7184394 ; 03721 / 39323868 ; ruediger.reuther@mail.xyz ; ja
339 ; Herr ; Dr. ; Gabriel ; Hieber ; 14.9.1968 ; Piusallee 103a ; 30625 ; Hannover ; 0511 / 30654004 ; 0165 / 1860821 ; 0511 / 97506069 ; gabriel.hieber@mail.xyz ; ja
340 ; Herr ; Dr. ; Claus ; Mai ; 8.1.1921 ; Weißenburgstr. 162 ; 33659 ; Bielefeld ; 0521 / 73969465 ; 0174 / 1318167 ; 0521 / 45589125 ; claus.mai@mail.xyz ; ja
341 ; Frau ; Dr. ; Gertrud ; Pauly ; 15.10.1937 ; Angelmodder Weg 64 ; 24594 ; Jahrsdorf ; 04871 / 70184135 ; 0158 / 6225149 ; 04871 / 60752745 ; g.pauly@mail.xyz ; ja
342 ; Frau ; Dr. ; Xenia ; Schüttler ; 19.1.1953 ; Schwalbenweg 171 ; 07389 ; Ranis ; 03647 / 73071382 ; 0153 / 9237319 ; 03647 / 54972860 ; x.schuettler@mail.xyz ; ja
343 ; Frau ; Dr. ; Paula ; Kasper ; 26.8.1958 ; Fresnostr. 179 ; 79365 ; Rheinhausen ; 07643 / 60024255 ; 0171 / 1402936 ; 07643 / 76752027 ; paula.kasper@mail.xyz ; ja
344 ; Herr ; Dr. ; Berndt ; Mathis ; 10.5.1962 ; Piusallee 100 ; 54597 ; Lünebach ; 06550 / 28209124 ; 0175 / 2105801 ; 06550 / 16015600 ; berndt.mathis@mail.xyz ; ja
345 ; Frau ; Dr. ; Lisa ; Fritz ; 19.5.1989 ; Langeworth 2 ; 93161 ; Sinzing ; 0941 / 79509039 ; 0165 / 6879033 ; 0941 / 62984668 ; l.fritz@mail.xyz ; ja
346 ; Frau ; Dr. ; Kristin ; Boone ; 14.11.1946 ; Münzstr. 142 ; 24594 ; Mörel ; 04871 / 48824802 ; 0161 / 8576567 ; 04871 / 20999628 ; k.boone@mail.xyz ; ja
347 ; Herr ; Dr. ; Ian ; Reiss ; 4.7.1947 ; Sophienstr. 1 ; 95695 ; Mähring ; 09639 / 55759294 ; 0172 / 5979377 ; 09639 / 6095987 ; ian.reiss@mail.xyz ; ja
348 ; Frau ; Dr. ; Katharina ; Pfister ; 3.3.1959 ; Birkenweg 12 ; 55777 ; Fohren-Linden ; 06783 / 97495701 ; 0157 / 9552595 ; 06783 / 79652779 ; katharina.pfister@mail.xyz ; ja
349 ; Herr ; Prof. ; Nico ; Kegel ; 24.6.1998 ; Ulmenweg 47 ; 65618 ; Selters ; 06483 / 98791663 ; 0160 / 9310303 ; 06483 / 49711737 ; nico.kegel@mail.xyz ; ja
350 ; Herr ; Dr. ; Niklas ; Kammer ; 12.7.1941 ; Osthuesheide 90 ; 35633 ; Lahnau ; 06441 / 53780148 ; 0157 / 4111932 ; 06441 / 31278197 ; n.kammer@mail.xyz ; ja
351 ; Frau ; Dr. ; Stephanie ; Schnitzler ; 27.3.1926 ; Hirseweg 75 ; 76887 ; Oberhausen ; 06343 / 44920557 ; 0166 / 6860923 ; 06343 / 37109796 ; s.schnitzler@mail.xyz ; ja
