Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
236 ; Herr ; Prof. ; Yannick ; Sohn ; 14.10.1953 ; Florentine-Eichler-Str. 178 ; 88138 ; Sigmarszell ; 08389 / 5881388 ; 0151 / 6603224 ; 08389 / 36978150 ; y.sohn@mail.xyz ; ja
237 ; Frau ; Dr. ; Viktoria ; Kämpf ; 7.8.1998 ; Memmertweg 133 ; 30952 ; Ronnenberg ; 05109 / 63578338 ; 0155 / 7922482 ; 05109 / 55995130 ; viktoria.kaempf@mail.xyz ; ja
238 ; Herr ; Dr. ; Rudolf ; Hinze ; 4.5.1935 ; Jakobusstr. 59 ; 23869 ; Elmenhorst ; 04532 / 87916206 ; 0150 / 4425405 ; 04532 / 65609443 ; r.hinze@mail.xyz ; ja
239 ; Frau ; Prof. ; Marah ; Ebinger ; 19.8.1987 ; Gropiusstr. 44 ; 79274 ; Sankt Märgen ; 07669 / 94771951 ; 0175 / 8809953 ; 07669 / 16286924 ; m.ebinger@mail.xyz ; ja
240 ; Frau ; Prof. ; Mina ; Hines ; 28.7.1978 ; Dachsleite 30 ; 51702 ; Bergneustadt ; 02261 / 70659289 ; 0159 / 5293408 ; 02261 / 31071042 ; mina.hines@mail.xyz ; ja
241 ; Frau ; Dr. ; Vanessa ; Fuller ; 7.2.1988 ; Eulenbergstr. 138 ; 21640 ; Nottensdorf ; 04163 / 49643760 ; 0178 / 2301136 ; 04163 / 76289942 ; vanessa.fuller@mail.xyz ; ja
242 ; Frau ; Dr. ; Leona ; Warner ; 9.11.1983 ; Mondstr. 30 ; 31249 ; Hohenhameln ; 05128 / 24067570 ; 0158 / 1050144 ; 05128 / 12196284 ; l.warner@mail.xyz ; ja
243 ; Frau ; Dr. ; Jasmin ; Siewert ; 4.2.1943 ; Studtstr. 51 ; 63071 ; Offenbach am Main ; 069 / 85346165 ; 0157 / 5772279 ; 069 / 49253812 ; j.siewert@mail.xyz ; ja
244 ; Frau ; Dr. ; Marion ; Morton ; 23.2.1932 ; Am Grauen Stein 148 ; 24994 ; Weesby ; 04639 / 23748070 ; 0153 / 3773250 ; 04639 / 58765585 ; marion.morton@mail.xyz ; ja
245 ; Frau ; Dr. ; Nike ; Sauer ; 23.9.1988 ; Mecklenbecker Str. 166 ; 23909 ; Giesensdorf ; 04541 / 77343798 ; 0177 / 2208872 ; 04541 / 38913558 ; n.sauer@mail.xyz ; ja
246 ; Frau ; Prof. ; Lucie ; Rahn ; 2.7.1997 ; Rinscheweg 131 ; 82436 ; Eglfing ; 08847 / 47641039 ; 0154 / 9446892 ; 08847 / 56229826 ; lucie.rahn@mail.xyz ; ja
247 ; Frau ; Dr. ; Caja ; Weger ; 12.4.1959 ; Hüfferstr. 82 ; 72135 ; Dettenhausen ; 07157 / 23477204 ; 0162 / 2256639 ; 07157 / 93116771 ; c.weger@mail.xyz ; ja
248 ; Herr ; Dr. ; Timo ; Kaplan ; 6.10.1962 ; Stolbergstr. 171 ; 91474 ; Langenfeld ; 09164 / 35378717 ; 0166 / 8734781 ; 09164 / 82626829 ; t.kaplan@mail.xyz ; ja
249 ; Frau ; Dr. ; Margarethe ; Brandner ; 4.11.1956 ; Am Burloh 128 ; 19061 ; Schwerin ; 0385 / 1623007 ; 0173 / 3139057 ; 0385 / 90567474 ; margarethe.brandner@mail.xyz ; ja
250 ; Herr ; Dr. ; Harald ; Richardson ; 12.7.1940 ; Havichhorster Mühle 136 ; 31628 ; Landesbergen ; 05025 / 43827438 ; 0179 / 1542343 ; 05025 / 40760887 ; h.richardson@mail.xyz ; ja
251 ; Frau ; Dr. ; Kristine ; Eckardt ; 12.2.1928 ; Steinfurter Str. 118 ; 06667 ; Langendorf ; 03443 / 5243236 ; 0152 / 8395690 ; 03443 / 49819411 ; kristine.eckardt@mail.xyz ; ja
252 ; Herr ; Dr. ; Mark ; Jones ; 12.12.1984 ; Johann-Krane-Weg 157 ; 57587 ; Birken-Honigsessen ; 02742 / 84248086 ; 0159 / 1537290 ; 02742 / 90386603 ; m.jones@mail.xyz ; ja
253 ; Herr ; Dr. ; Aaron ; Hantke ; 10.11.1952 ; Königsberger Str. 3 ; 20535 ; Hamburg ; 040 / 45177472 ; 0179 / 4824658 ; 040 / 94322040 ; aaron.hantke@mail.xyz ; ja
254 ; Frau ; Dr. ; Céline ; Saur ; 19.10.1965 ; Marktstr. 141 ; 77960 ; Seelbach ; 07823 / 2003177 ; 0163 / 3561120 ; 07823 / 6616530 ; c.saur@mail.xyz ; ja
255 ; Frau ; Dr. ; Laura ; Denzer ; 7.6.1982 ; Guntherstr. 188 ; 25785 ; Nordhastedt ; 04804 / 93344710 ; 0151 / 2134039 ; 04804 / 26777588 ; laura.denzer@mail.xyz ; ja
256 ; Herr ; Dr. ; Enrico ; Schwarzbach ; 23.5.1922 ; Methweg 5 ; 21640 ; Nottensdorf ; 04163 / 5669490 ; 0158 / 8169083 ; 04163 / 34416356 ; e.schwarzbach@mail.xyz ; ja
257 ; Frau ; Dr. ; Gisela ; Back ; 27.9.1956 ; Wildpfad 180 ; 56357 ; Geisig ; 02604 / 1877676 ; 0160 / 9913903 ; 02604 / 99656706 ; g.back@mail.xyz ; ja
258 ; Herr ; Dr. ; Leandro ; Peitz ; 16.2.1975 ; Wiedehagen 6 ; 41541 ; Dormagen ; 02133 / 41982915 ; 0158 / 6219270 ; 02133 / 56826776 ; l.peitz@mail.xyz ; ja
259 ; Frau ; Prof. ; Renate ; Jakobi ; 4.2.1932 ; Elsa-Brändström-Weg 95 ; 72367 ; Weilen unter den Rinnen ; 07427 / 60983155 ; 0153 / 2427711 ; 07427 / 18296827 ; r.jakobi@mail.xyz ; ja
260 ; Herr ; Dr. ; Gabriel ; Cramer ; 10.4.1922 ; Schiffahrter Damm 177 ; 18276 ; Groß Schwiesow ; 03843 / 3214965 ; 0167 / 1641403 ; 03843 / 9124350 ; g.cramer@mail.xyz ; ja
261 ; Frau ; Dr. ; Fenja ; Kahle ; 9.7.1960 ; Dreizehnerstr. 125 ; 56290 ; Uhler ; 06762 / 48809939 ; 0155 / 6901533 ; 06762 / 17679569 ; fenja.kahle@mail.xyz ; ja
262 ; Frau ; Dr. ; Layla ; Pawlowski ; 16.7.1973 ; Pankokstr. 38 ; 04319 ; Engelsdorf ; 0341 / 37655761 ; 0174 / 3543260 ; 0341 / 87825059 ; l.pawlowski@mail.xyz ; ja
263 ; Herr ; Prof. ; Miguel ; Banks ; 24.5.1993 ; Innsbruckweg 25 ; 26670 ; Uplengen ; 04956 / 95196108 ; 0179 / 3995572 ; 04956 / 50690427 ; m.banks@mail.xyz ; ja
264 ; Frau ; Dr. ; Lucie ; Rahm ; 15.4.1988 ; Stettiner Str. 154 ; 57520 ; Kausen ; 02747 / 44921468 ; 0153 / 4299436 ; 02747 / 20772424 ; lucie.rahm@mail.xyz ; ja
265 ; Frau ; Dr. ; Nicole ; Langer ; 17.4.1943 ; Sentmaringer Weg 118 ; 56244 ; Arnshöfen ; 02666 / 38705608 ; 0153 / 6332489 ; 02666 / 46131819 ; n.langer@mail.xyz ; ja
266 ; Herr ; Prof. ; Günter ; Hoff ; 23.12.1926 ; Uhuweg 136 ; 54531 ; Meerfeld ; 06572 / 86046433 ; 0160 / 5891966 ; 06572 / 78296220 ; guenter.hoff@mail.xyz ; ja
267 ; Herr ; Dr. ; Jona ; Hoff ; 15.7.1975 ; Münsterstr. 192 ; 37696 ; Marienmünster ; 05276 / 11062717 ; 0155 / 9739669 ; 05276 / 88763213 ; j.hoff@mail.xyz ; ja
268 ; Herr ; Dr. ; Aaron ; Guth ; 5.9.1935 ; Hülsebrockstr. 65 ; 29582 ; Hanstedt ; 05822 / 84091034 ; 0173 / 9950531 ; 05822 / 70445444 ; aaron.guth@mail.xyz ; ja
269 ; Frau ; Dr. ; Klara ; Meier ; 18.7.1932 ; Meinertzstr. 36 ; 45479 ; Mülheim an der Ruhr ; 0208 / 41393593 ; 0150 / 8923767 ; 0208 / 25191415 ; klara.meier@mail.xyz ; ja
270 ; Frau ; Dr. ; Hannelore ; Wong ; 14.5.1950 ; Liboristr. 163 ; 24879 ; Idstedt ; 04625 / 63181765 ; 0176 / 2840353 ; 04625 / 66460374 ; h.wong@mail.xyz ; ja
271 ; Herr ; Prof. ; Torsten ; Lohmann ; 1.1.1928 ; Berrischstr. 189 ; 71106 ; Magstadt ; 07159 / 75404929 ; 0163 / 8105190 ; 07159 / 25097150 ; torsten.lohmann@mail.xyz ; ja
272 ; Herr ; Dr. ; Jason ; Curry ; 8.10.1993 ; Vorgebirgstr. 130 ; 86922 ; Eresing ; 08193 / 16738881 ; 0150 / 4664138 ; 08193 / 34338668 ; jason.curry@mail.xyz ; ja
273 ; Herr ; Prof. ; Karsten ; Wachter ; 23.7.1972 ; Enschedeweg 120 ; 67744 ; Wiesweiler ; 06382 / 55853576 ; 0174 / 1636565 ; 06382 / 6317459 ; k.wachter@mail.xyz ; ja
274 ; Herr ; Prof. ; Simon ; Kraus ; 11.10.1955 ; Maximilianstr. 69 ; 03054 ; Cottbus ; 0355 / 17166458 ; 0170 / 1494663 ; 0355 / 30071190 ; s.kraus@mail.xyz ; ja
275 ; Frau ; Dr. ; Kristine ; Lapp ; 12.12.1928 ; Kochwiesenstr. 7 ; 73099 ; Adelberg ; 07166 / 33992927 ; 0165 / 6425190 ; 07166 / 26572303 ; kristine.lapp@mail.xyz ; ja
276 ; Frau ; Dr. ; Laila ; Reiff ; 9.11.1992 ; Westenkamp 9 ; 24644 ; Timmaspe ; 04392 / 80742997 ; 0151 / 9394013 ; 04392 / 77002967 ; l.reiff@mail.xyz ; ja
277 ; Herr ; Dr. ; Rasmus ; Brauer ; 6.4.1971 ; Bohlweg 178 ; 45739 ; Oer-Erkenschwick ; 02368 / 99310174 ; 0176 / 8359215 ; 02368 / 25280502 ; rasmus.brauer@mail.xyz ; ja
278 ; Herr ; Prof. ; Michel ; Hähnel ; 26.12.1994 ; Westenkamp 184 ; 25832 ; Kotzenbüll ; 04862 / 92642681 ; 0156 / 2450104 ; 04862 / 96739258 ; m.haehnel@mail.xyz ; ja
279 ; Herr ; Dr. ; Otto ; Schwabe ; 24.1.1996 ; Am Brook 17 ; 54673 ; Keppeshausen ; 06564 / 20617449 ; 0164 / 5277562 ; 06564 / 1211608 ; o.schwabe@mail.xyz ; ja
280 ; Herr ; Dr. ; Ali ; Six ; 24.6.1941 ; Steinfurter Str. 158 ; 85630 ; Grasbrunn ; 089 / 55572673 ; 0154 / 1024425 ; 089 / 59956420 ; ali.six@mail.xyz ; ja
281 ; Frau ; Dr. ; Kristina ; Eckart ; 27.11.1925 ; Unter Kahlenhausen 156 ; 49777 ; Klein Berßen ; 05965 / 49180288 ; 0165 / 5960415 ; 05965 / 94435730 ; kristina.eckart@mail.xyz ; ja
282 ; Frau ; Dr. ; Kim ; Renz ; 26.5.1945 ; Friedrichstr. 34 ; 49088 ; Osnabrück ; 0541 / 28844085 ; 0168 / 5001920 ; 0541 / 90078117 ; kim.renz@mail.xyz ; ja
283 ; Frau ; Dr. ; Celine ; Sandra ; 6.1.1950 ; Hermann-Treff-Weg 101 ; 34320 ; Söhrewald ; 05608 / 401010 ; 0175 / 6249345 ; 05608 / 85731146 ; c.sandra@mail.xyz ; ja
284 ; Frau ; Dr. ; Martina ; Gonzalez ; 14.8.1954 ; Mierendorffstr. 98 ; 30880 ; Laatzen ; 05102 / 62553824 ; 0157 / 3062748 ; 05102 / 36564321 ; martina.gonzalez@mail.xyz ; ja
285 ; Herr ; Dr. ; Rudolph ; Kast ; 26.12.1920 ; Ostmarkstr. 108 ; 54619 ; Großkampenberg ; 06550 / 10949551 ; 0169 / 3352734 ; 06550 / 18496236 ; r.kast@mail.xyz ; ja
286 ; Herr ; Dr. ; Alfred ; Börner ; 26.11.1981 ; Deutz-Kalker Str. 197 ; 95126 ; Schwarzenbach an der Saale ; 09284 / 34915763 ; 0167 / 9480951 ; 09284 / 46519741 ; a.boerner@mail.xyz ; ja
287 ; Herr ; Dr. ; Dominic ; Lederer ; 24.12.1986 ; Münsterstr. 69 ; 25885 ; Wester-Ohrstedt ; 04843 / 81873473 ; 0169 / 1550858 ; 04843 / 3720328 ; dominic.lederer@mail.xyz ; ja
288 ; Herr ; Dr. ; Henri ; Fuerst ; 12.11.1976 ; Zum Guten Hirten 174 ; 29496 ; Waddeweitz ; 05849 / 44778180 ; 0164 / 3528837 ; 05849 / 38378273 ; h.fuerst@mail.xyz ; ja
289 ; Herr ; Prof. ; Jacob ; Ling ; 4.5.1960 ; Westenkamp 158 ; 70186 ; Stuttgart ; 0711 / 65150590 ; 0154 / 3587740 ; 0711 / 62233677 ; jacob.ling@mail.xyz ; ja
290 ; Herr ; Dr. ; Karlo ; Bradley ; 24.9.1950 ; Weißenburgstr. 132 ; 06667 ; Prittitz ; 03443 / 75766682 ; 0152 / 4519706 ; 03443 / 96249820 ; karlo.bradley@mail.xyz ; ja
291 ; Frau ; Dr. ; Antje ; Brill ; 12.2.1997 ; Angelmodder Weg 176 ; 31582 ; Langendamm ; 05021 / 13124108 ; 0170 / 6067582 ; 05021 / 88338631 ; a.brill@mail.xyz ; ja
292 ; Frau ; Dr. ; Melina ; Baltes ; 26.8.1968 ; Stolbergstr. 99 ; 12059 ; Berlin - Neukölln ; 030 / 97309575 ; 0158 / 5750063 ; 030 / 82246230 ; m.baltes@mail.xyz ; ja
293 ; Herr ; Dr. ; Robin ; Harrison ; 28.12.1983 ; Franz-Peter-Kürten-Weg 121a ; 54314 ; Zerf ; 06587 / 4786888 ; 0179 / 9517232 ; 06587 / 56361191 ; r.harrison@mail.xyz ; ja
294 ; Frau ; Prof. ; Anabel ; Brendel ; 10.3.1977 ; Försterstr. 108 ; 54439 ; Fisch ; 06581 / 89399739 ; 0165 / 3850041 ; 06581 / 4361157 ; anabel.brendel@mail.xyz ; ja
295 ; Herr ; Prof. ; Nils ; Weber ; 6.1.1965 ; Beuelsweg 190a ; 70439 ; Stuttgart ; 0711 / 21646594 ; 0161 / 7321489 ; 0711 / 26142784 ; nils.weber@mail.xyz ; ja
296 ; Frau ; Dr. ; Elisa ; Bittner ; 16.10.1974 ; Christinastr. 114 ; 71034 ; Böblingen ; 07031 / 16667399 ; 0172 / 8651903 ; 07031 / 18693810 ; e.bittner@mail.xyz ; ja
297 ; Frau ; Dr. ; Paulina ; Oswald ; 20.10.1944 ; Theodor-Heuss-Ring 189 ; 26556 ; Nenndorf ; 04975 / 45052837 ; 0175 / 7781885 ; 04975 / 47681993 ; p.oswald@mail.xyz ; ja
298 ; Herr ; Dr. ; Klaas ; Jan ; 21.3.1997 ; Schwalbenweg 101 ; 56179 ; Niederwerth ; 0261 / 56158566 ; 0163 / 5075072 ; 0261 / 69735740 ; klaas.jan@mail.xyz ; ja
299 ; Frau ; Dr. ; Inga ; Knoll ; 26.12.1967 ; Am Berler Kamp 196 ; 18311 ; Ribnitz-Damgarten ; 03821 / 79226465 ; 0176 / 8948823 ; 03821 / 72107190 ; i.knoll@mail.xyz ; ja
300 ; Herr ; Dr. ; Benjamin ; James ; 17.7.1969 ; Avendruper Str. 25 ; 24622 ; Gnutz ; 04392 / 22904530 ; 0158 / 7651347 ; 04392 / 29846386 ; benjamin.james@mail.xyz ; ja
301 ; Frau ; Dr. ; Sara ; Rahm ; 19.2.1972 ; Am Getterbach 53a ; 67685 ; Schwedelbach ; 06374 / 70116590 ; 0169 / 3210762 ; 06374 / 4559968 ; s.rahm@mail.xyz ; ja
302 ; Herr ; Dr. ; Constantin ; Eberl ; 17.11.1955 ; Olpener Str. 72 ; 20253 ; Hamburg ; 040 / 87889643 ; 0162 / 6870099 ; 040 / 63553000 ; constantin.eberl@mail.xyz ; ja
303 ; Herr ; Dr. ; Franz ; Behrens ; 3.11.1938 ; Frauenstr. 102a ; 92696 ; Flossenbürg ; 09603 / 98319919 ; 0177 / 2645296 ; 09603 / 18169254 ; franz.behrens@mail.xyz ; ja
304 ; Herr ; Prof. ; Reinhard ; Fuerst ; 25.12.1951 ; Am Pulverschuppen 148 ; 56850 ; Hahn ; 06763 / 13208882 ; 0171 / 8116928 ; 06763 / 30711707 ; r.fuerst@mail.xyz ; ja
305 ; Herr ; Dr. ; Marlon ; Dietz ; 10.11.1933 ; Meckmannweg 22 ; 38364 ; Schöningen ; 05352 / 60548902 ; 0177 / 2855127 ; 05352 / 28282001 ; marlon.dietz@mail.xyz ; ja
306 ; Frau ; Dr. ; Louisa ; Träger ; 1.4.1957 ; Gasselstiege 179 ; 66871 ; Körborn ; 06381 / 2085560 ; 0167 / 4933017 ; 06381 / 60515703 ; l.traeger@mail.xyz ; ja
307 ; Frau ; Dr. ; Rebekka ; Stadler ; 27.3.1957 ; Altenhofer Weg 78 ; 54329 ; Konz ; 06501 / 76139623 ; 0177 / 5031623 ; 06501 / 66749558 ; r.stadler@mail.xyz ; ja
308 ; Frau ; Dr. ; Maria ; Markert ; 3.2.1941 ; Fresnostr. 171 ; 63801 ; Kleinostheim ; 06027 / 16260930 ; 0174 / 9590397 ; 06027 / 43617811 ; maria.markert@mail.xyz ; ja
309 ; Frau ; Prof. ; Vivienne ; Mühlbaür ; 5.12.1951 ; Dahlienweg 35 ; 69190 ; Walldorf ; 06227 / 15399681 ; 0175 / 2571977 ; 06227 / 72810871 ; v.muehlbauer@mail.xyz ; ja
310 ; Herr ; Prof. ; Jason ; Haynes ; 11.2.1959 ; Piusstr. 180 ; 56729 ; Langenfeld ; 02651 / 66803400 ; 0174 / 4523057 ; 02651 / 17529903 ; jason.haynes@mail.xyz ; ja
311 ; Frau ; Dr. ; Janina ; Baltes ; 5.8.1992 ; Meckmannweg 75 ; 87648 ; Aitrang ; 08343 / 12363005 ; 0177 / 8590393 ; 08343 / 37974128 ; janina.baltes@mail.xyz ; ja
312 ; Frau ; Dr. ; Christin ; Daniel ; 8.5.1937 ; Avendruper Str. 139 ; 49393 ; Lohne ; 04442 / 96684373 ; 0150 / 9803865 ; 04442 / 93539457 ; c.daniel@mail.xyz ; ja
313 ; Herr ; Dr. ; Constantin ; Wall ; 20.11.1931 ; Werkstattstr. 51 ; 24644 ; Timmaspe ; 04392 / 49861321 ; 0178 / 9293778 ; 04392 / 92007107 ; constantin.wall@mail.xyz ; ja
314 ; Herr ; Dr. ; Luk ; Baumgarten ; 17.5.1959 ; Erpeler Str. 68 ; 99625 ; Schillingstedt ; 03635 / 93707107 ; 0178 / 5561218 ; 03635 / 16442139 ; luk.baumgarten@mail.xyz ; ja
315 ; Herr ; Dr. ; Thies ; Springer ; 13.4.1978 ; Gottesweg 198 ; 99718 ; Clingen ; 03636 / 76061141 ; 0151 / 1976329 ; 03636 / 28015782 ; t.springer@mail.xyz ; ja
316 ; Herr ; Prof. ; Gert ; Cummings ; 2.12.1971 ; Christinastr. 134 ; 97412 ; Schweinfurt ; 09721 / 14370475 ; 0158 / 9534510 ; 09721 / 66834966 ; gert.cummings@mail.xyz ; ja
317 ; Frau ; Prof. ; Ilse ; Balke ; 22.4.1984 ; Lammerbach 37 ; 23881 ; Borstorf ; 04542 / 96447632 ; 0164 / 2627724 ; 04542 / 56643661 ; i.balke@mail.xyz ; ja
318 ; Frau ; Dr. ; Carin ; Arndt ; 23.6.1921 ; Franz-Peter-Kürten-Weg 19 ; 49751 ; Werpeloh ; 05952 / 4222056 ; 0162 / 9218565 ; 05952 / 47173523 ; carin.arndt@mail.xyz ; ja
319 ; Frau ; Dr. ; Linn ; Phillips ; 26.1.1966 ; Angelstr. 94 ; 19063 ; Schwerin ; 0385 / 28758757 ; 0150 / 7686908 ; 0385 / 51284943 ; linn.phillips@mail.xyz ; ja
320 ; Herr ; Dr. ; Mike ; Rau ; 25.10.1931 ; Christinastr. 27 ; 14089 ; Gatow ; 030 / 11673031 ; 0151 / 9941652 ; 030 / 86789558 ; mike.rau@mail.xyz ; ja
321 ; Herr ; Prof. ; Tim ; Wilhelms ; 16.6.1948 ; Baumberger Str. 124 ; 55758 ; Hottenbach ; 06544 / 23493661 ; 0161 / 4579884 ; 06544 / 58152663 ; tim.wilhelms@mail.xyz ; ja
322 ; Frau ; Prof. ; Ingrid ; Jäschke ; 6.3.1933 ; Hofstr. 75 ; 55595 ; Münchwald ; 06706 / 59140757 ; 0153 / 4746442 ; 06706 / 39206965 ; ingrid.jaeschke@mail.xyz ; ja
323 ; Frau ; Dr. ; Miriam ; Gerd ; 10.5.1940 ; Olpener Str. 42 ; 16230 ; Breydin ; 03337 / 47378741 ; 0168 / 1517265 ; 03337 / 19513633 ; miriam.gerd@mail.xyz ; ja
324 ; Frau ; Dr. ; Leonie ; Bachmaier ; 16.10.1973 ; Salzmannstr. 26 ; 91174 ; Spalt ; 09175 / 63999018 ; 0163 / 7491970 ; 09175 / 52645395 ; l.bachmaier@mail.xyz ; ja
325 ; Frau ; Dr. ; Elfriede ; Neu ; 13.5.1938 ; Handorfer Str. 51 ; 89616 ; Rottenacker ; 07393 / 64177541 ; 0175 / 4773861 ; 07393 / 17413009 ; e.neu@mail.xyz ; ja
326 ; Herr ; Dr. ; Erwin ; Kirchhoff ; 15.11.1936 ; Hogenbergstr. 124 ; 31707 ; Bad Eilsen ; 05722 / 88779504 ; 0156 / 6646314 ; 05722 / 15154816 ; e.kirchhoff@mail.xyz ; ja
327 ; Frau ; Prof. ; Laura ; Salomon ; 4.4.1986 ; Idenbrockplatz 178 ; 87751 ; Heimertingen ; 08335 / 39690554 ; 0169 / 5654198 ; 08335 / 31614816 ; laura.salomon@mail.xyz ; ja
328 ; Herr ; Dr. ; Benedikt ; Houston ; 13.10.1954 ; Soetenkamp 164 ; 25554 ; Moorhusen ; 04821 / 7820682 ; 0178 / 5896994 ; 04821 / 74590280 ; b.houston@mail.xyz ; ja
329 ; Frau ; Dr. ; Luise ; Kath ; 2.2.1971 ; Meinertzstr. 23 ; 85120 ; Hepberg ; 08456 / 18091625 ; 0153 / 2252222 ; 08456 / 28983553 ; l.kath@mail.xyz ; ja
330 ; Frau ; Dr. ; Alicia ; Moran ; 8.11.1945 ; Alte Apotheke 140 ; 38312 ; Flöthe ; 05334 / 83528270 ; 0164 / 8170016 ; 05334 / 48723066 ; alicia.moran@mail.xyz ; ja
331 ; Herr ; Dr. ; Holger ; Scholl ; 21.2.1963 ; Zülpicher Str. 102a ; 85469 ; Walpertskirchen ; 08122 / 47913991 ; 0173 / 4623657 ; 08122 / 42201880 ; h.scholl@mail.xyz ; ja
332 ; Herr ; Dr. ; Mads ; Adam ; 24.4.1979 ; Enschedeweg 22 ; 77709 ; Oberwolfach ; 07834 / 6231229 ; 0161 / 4681630 ; 07834 / 71889394 ; m.adam@mail.xyz ; ja
333 ; Herr ; Dr. ; Tomas ; Ecker ; 7.6.1955 ; Guntherstr. 13 ; 55606 ; Heinzenberg ; 06752 / 77697913 ; 0169 / 4795772 ; 06752 / 78917546 ; t.ecker@mail.xyz ; ja
334 ; Herr ; Dr. ; Jannik ; Spur ; 10.1.1961 ; Rincklakeweg 3 ; 95199 ; Thierstein ; 09235 / 40350728 ; 0161 / 4283864 ; 09235 / 33569669 ; j.spur@mail.xyz ; ja
335 ; Herr ; Prof. ; Thorben ; Zander ; 24.10.2000 ; Soetenkamp 16 ; 91590 ; Bruckberg ; 09824 / 3807094 ; 0169 / 6855493 ; 09824 / 35447292 ; t.zander@mail.xyz ; ja
336 ; Herr ; Dr. ; Steven ; Rademacher ; 22.7.1980 ; Johanniterstr. 167 ; 24863 ; Börm ; 04624 / 66008551 ; 0172 / 1080528 ; 04624 / 87852851 ; steven.rademacher@mail.xyz ; ja
337 ; Herr ; Dr. ; Matti ; Schreiner ; 1.3.1996 ; Kirchstr. 58 ; 55595 ; Wallhausen ; 0671 / 30662685 ; 0162 / 5924044 ; 0671 / 25163844 ; matti.schreiner@mail.xyz ; ja
338 ; Frau ; Dr. ; Selin ; Reitmeier ; 3.8.1991 ; Eibenweg 95 ; 56820 ; Mesenich ; 02671 / 14237923 ; 0165 / 3530568 ; 02671 / 79929948 ; selin.reitmeier@mail.xyz ; ja
339 ; Herr ; Dr. ; Martin ; Meissner ; 19.12.1922 ; Immelmannstr. 105 ; 23919 ; Behlendorf ; 04544 / 91526829 ; 0158 / 3552009 ; 04544 / 72226174 ; m.meissner@mail.xyz ; ja
340 ; Frau ; Dr. ; Karoline ; Raddatz ; 1.8.1940 ; An Lyskirchen 1 ; 89129 ; Nerenstetten ; 07345 / 73175103 ; 0162 / 4689671 ; 07345 / 11512740 ; k.raddatz@mail.xyz ; ja
341 ; Herr ; Dr. ; Philip ; Moll ; 14.2.1997 ; Hahnenstr. 26 ; 37434 ; Krebeck ; 05528 / 35752441 ; 0165 / 1946032 ; 05528 / 55963067 ; philip.moll@mail.xyz ; ja
342 ; Frau ; Dr. ; Ayleen ; Gessler ; 18.6.1936 ; Am Krausen Baum 141 ; 94227 ; Lindberg ; 09922 / 26921224 ; 0157 / 1255993 ; 09922 / 92187063 ; ayleen.gessler@mail.xyz ; ja
343 ; Herr ; Prof. ; Gabriel ; Merz ; 9.12.1927 ; Von-der-Tinnen-Str. 145 ; 95632 ; Wunsiedel ; 09232 / 71925994 ; 0168 / 6475576 ; 09232 / 85875336 ; gabriel.merz@mail.xyz ; ja
344 ; Herr ; Dr. ; Rainer ; Sieger ; 3.5.1984 ; Am Hörsterfriedhof 137 ; 24991 ; Freienwill ; 04602 / 56766073 ; 0154 / 5762707 ; 04602 / 87846714 ; r.sieger@mail.xyz ; ja
345 ; Frau ; Prof. ; Greta ; Fenske ; 27.9.1958 ; Soetenkamp 145 ; 56332 ; Oberfell ; 02607 / 66858849 ; 0163 / 8362551 ; 02607 / 8455989 ; greta.fenske@mail.xyz ; ja
346 ; Frau ; Dr. ; Rike ; Becker ; 22.7.1988 ; Marsweg 86 ; 77728 ; Oppenau ; 07804 / 28520375 ; 0151 / 4886771 ; 07804 / 56285880 ; r.becker@mail.xyz ; ja
347 ; Herr ; Dr. ; Alexander ; Sonntag ; 17.2.1985 ; Telemannstr. 23 ; 17498 ; Wackerow ; 03834 / 95489530 ; 0173 / 5582572 ; 03834 / 29093783 ; alexander.sonntag@mail.xyz ; ja
348 ; Herr ; Dr. ; Lukas ; Mutschler ; 1.12.1945 ; Kleiner Griechenmarkt 180 ; 73525 ; Schwäbisch Gmünd ; 07171 / 30325139 ; 0156 / 2236503 ; 07171 / 70894490 ; lukas.mutschler@mail.xyz ; ja
349 ; Herr ; Dr. ; Miguel ; Siegel ; 14.1.1944 ; Raesfeldstr. 86 ; 44147 ; Dortmund ; 0231 / 38827756 ; 0165 / 3023367 ; 0231 / 94557847 ; m.siegel@mail.xyz ; ja
350 ; Herr ; Dr. ; Yannick ; Schlegel ; 6.4.1938 ; Am Getterbach 1 ; 38312 ; Ohrum ; 05334 / 63781530 ; 0152 / 2842669 ; 05334 / 66064805 ; yannick.schlegel@mail.xyz ; ja
351 ; Herr ; Dr. ; Levin ; Leder ; 6.1.1965 ; Werkstattstr. 180 ; 86480 ; Aletshausen ; 08282 / 16022972 ; 0166 / 7263570 ; 08282 / 96664730 ; l.leder@mail.xyz ; ja
352 ; Herr ; Dr. ; Henry ; Techem ; 16.5.1947 ; Idenbrockplatz 34 ; 55278 ; Dalheim ; 06249 / 93755122 ; 0178 / 8859776 ; 06249 / 63837986 ; henry.techem@mail.xyz ; ja
353 ; Herr ; Dr. ; Günther ; Geist ; 11.5.1946 ; Arnheimweg 37 ; 86673 ; Bergheim ; 08431 / 18799294 ; 0175 / 7181701 ; 08431 / 477251 ; g.geist@mail.xyz ; ja
