Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
236 ; Frau ; Prof. ; Kristina ; Herter ; 9.8.1988 ; Rennbahnstr. 118a ; 25358 ; Horst ; 04126 / 89093293 ; 0166 / 7134104 ; 04126 / 10358026 ; kristina.herter@mail.xyz ; ja
237 ; Frau ; Dr. ; Catharina ; Gerlach ; 5.9.1934 ; Ostlandstr. 126 ; 91788 ; Pappenheim ; 09143 / 57794323 ; 0168 / 2258826 ; 09143 / 51745385 ; c.gerlach@mail.xyz ; ja
238 ; Frau ; Dr. ; Jutta ; Schrader ; 9.4.1980 ; Rektoratsweg 175 ; 59399 ; Olfen ; 02595 / 9069059 ; 0170 / 2832362 ; 02595 / 11475869 ; jutta.schrader@mail.xyz ; ja
239 ; Frau ; Prof. ; Alissa ; Schlüter ; 3.10.1997 ; Dorbaumstr. 126 ; 58091 ; Hagen ; 02331 / 33664901 ; 0154 / 8455620 ; 02331 / 69053813 ; alissa.schlueter@mail.xyz ; ja
240 ; Herr ; Dr. ; Thies ; Rudolf ; 21.7.1986 ; Werseblick 32 ; 24861 ; Bergenhusen ; 04885 / 59068577 ; 0168 / 3065763 ; 04885 / 33676812 ; thies.rudolf@mail.xyz ; ja
241 ; Herr ; Dr. ; Kristof ; Fels ; 24.10.1948 ; Bernhard-Poether-Str. 29 ; 96114 ; Hirschaid ; 09543 / 93036551 ; 0161 / 8023554 ; 09543 / 71220066 ; kristof.fels@mail.xyz ; ja
242 ; Frau ; Dr. ; Lana ; Lau ; 2.5.1998 ; Guntherstr. 4 ; 95511 ; Mistelbach ; 09201 / 36363136 ; 0154 / 5396449 ; 09201 / 20334816 ; l.lau@mail.xyz ; ja
243 ; Frau ; Dr. ; Natalie ; Tischler ; 11.11.1984 ; Catharina-Müller-Str. 95 ; 97900 ; Külsheim ; 09345 / 4878264 ; 0161 / 2002964 ; 09345 / 74114729 ; n.tischler@mail.xyz ; ja
244 ; Frau ; Dr. ; Louise ; Abraham ; 26.1.1978 ; Friesenring 195 ; 31084 ; Freden ; 05184 / 3033999 ; 0168 / 2518940 ; 05184 / 3670631 ; l.abraham@mail.xyz ; ja
245 ; Herr ; Dr. ; Maik ; Kohl ; 23.11.1989 ; Holunderweg 92 ; 64653 ; Lorsch ; 06251 / 24881517 ; 0172 / 4294088 ; 06251 / 90563279 ; m.kohl@mail.xyz ; ja
246 ; Herr ; Dr. ; Laurin ; Bross ; 11.12.1996 ; Am Wigbold 191 ; 25926 ; Bramstedtlund ; 04666 / 79064087 ; 0173 / 4071838 ; 04666 / 14932714 ; laurin.bross@mail.xyz ; ja
247 ; Frau ; Dr. ; Christine ; Moss ; 9.5.1993 ; Dauvemühle 143 ; 18258 ; Kassow ; 03844 / 68181943 ; 0179 / 2679751 ; 03844 / 98778850 ; christine.moss@mail.xyz ; ja
248 ; Herr ; Dr. ; Nikolas ; Maisch ; 5.10.1967 ; Maximilianstr. 143a ; 84533 ; Marktl ; 08678 / 1699216 ; 0157 / 1686183 ; 08678 / 50542499 ; nikolas.maisch@mail.xyz ; ja
249 ; Frau ; Prof. ; Margarethe ; Reissmann ; 16.4.1928 ; Geiststr. 97 ; 03222 ; Klein Radden ; 03542 / 61995218 ; 0160 / 5321097 ; 03542 / 3867450 ; margarethe.reissmann@mail.xyz ; ja
250 ; Herr ; Dr. ; Henri ; Betz ; 4.5.1997 ; Johann-Krane-Weg 144a ; 96484 ; Meeder ; 09566 / 76591627 ; 0170 / 4601517 ; 09566 / 87038904 ; h.betz@mail.xyz ; ja
251 ; Frau ; Dr. ; Smilla ; Kolb ; 26.8.1932 ; Rennbahnstr. 44 ; 56753 ; Welling ; 02654 / 54865642 ; 0157 / 2428748 ; 02654 / 66457581 ; smilla.kolb@mail.xyz ; ja
252 ; Frau ; Dr. ; Annika ; Damm ; 24.10.1969 ; Teutonenstr. 64 ; 49377 ; Vechta ; 04441 / 23920857 ; 0161 / 6613808 ; 04441 / 8890 ; a.damm@mail.xyz ; ja
253 ; Herr ; Dr. ; Mirko ; Day ; 19.10.1972 ; Drachterstr. 101 ; 66887 ; Ulmet ; 06381 / 80349760 ; 0156 / 6143649 ; 06381 / 19367076 ; m.day@mail.xyz ; ja
254 ; Frau ; Prof. ; Nele ; Marquart ; 13.12.1979 ; Simon-Meister-Str. 145 ; 24793 ; Oldenhütten ; 04392 / 51810136 ; 0172 / 2130686 ; 04392 / 44145528 ; n.marquart@mail.xyz ; ja
255 ; Frau ; Dr. ; Janin ; Hamilton ; 10.11.1970 ; Goebenstr. 137 ; 74595 ; Langenburg ; 07905 / 49771455 ; 0173 / 8551880 ; 07905 / 36307959 ; janin.hamilton@mail.xyz ; ja
256 ; Herr ; Dr. ; Benjamin ; Fink ; 8.3.1977 ; Josef-Suwelack-Weg 32 ; 23966 ; Wismar ; 03841 / 34996642 ; 0172 / 7912671 ; 03841 / 65181196 ; b.fink@mail.xyz ; ja
257 ; Frau ; Dr. ; Gina ; Böse ; 10.3.1939 ; Papenbusch 92 ; 89362 ; Offingen ; 08224 / 67688151 ; 0158 / 6126030 ; 08224 / 82243789 ; g.boese@mail.xyz ; ja
258 ; Frau ; Dr. ; Lene ; Clayton ; 25.2.1968 ; Widdeshover Weg 148 ; 96484 ; Meeder ; 09566 / 12753224 ; 0160 / 6448404 ; 09566 / 73411311 ; l.clayton@mail.xyz ; ja
259 ; Frau ; Dr. ; Henriette ; Spangenberg ; 1.10.1995 ; Schiffahrter Damm 94 ; 23845 ; Bahrenhof ; 04550 / 72055132 ; 0162 / 6322892 ; 04550 / 59941441 ; h.spangenberg@mail.xyz ; ja
260 ; Frau ; Prof. ; Kim ; Müller ; 23.3.1934 ; Sanddornweg 118 ; 29413 ; Tylsen ; 03901 / 94755242 ; 0172 / 9596955 ; 03901 / 68188414 ; kim.mueller@mail.xyz ; ja
261 ; Herr ; Dr. ; Leo ; Hunt ; 15.11.1954 ; Kirchstr. 6 ; 56368 ; Roth ; 06486 / 56356853 ; 0178 / 9709378 ; 06486 / 60150433 ; leo.hunt@mail.xyz ; ja
262 ; Herr ; Dr. ; Kilian ; Ramirez ; 23.12.2000 ; Ostmarkstr. 109 ; 04828 ; Bennewitz ; 03425 / 33522921 ; 0167 / 1888434 ; 03425 / 50032534 ; k.ramirez@mail.xyz ; ja
263 ; Frau ; Dr. ; Finja ; Scherer ; 12.10.1952 ; Angelstr. 24 ; 18276 ; Reimershagen ; 03843 / 75023521 ; 0162 / 3900476 ; 03843 / 56211220 ; f.scherer@mail.xyz ; ja
264 ; Herr ; Dr. ; Tim ; Brucker ; 25.7.1986 ; Geiststr. 42 ; 54552 ; Üdersdorf ; 06596 / 27967601 ; 0170 / 8266351 ; 06596 / 57579517 ; t.brucker@mail.xyz ; ja
265 ; Frau ; Dr. ; Mira ; Rodgers ; 18.3.1991 ; Am Hörsterfriedhof 2 ; 84453 ; Mühldorf am Inn ; 08631 / 92483304 ; 0170 / 7558532 ; 08631 / 75934044 ; mira.rodgers@mail.xyz ; ja
266 ; Herr ; Dr. ; Justin ; Günther ; 24.2.1951 ; Geiststr. 144 ; 90614 ; Ammerndorf ; 09127 / 50383490 ; 0165 / 4241307 ; 09127 / 3869450 ; j.guenther@mail.xyz ; ja
267 ; Herr ; Prof. ; Felix ; Otto ; 23.5.1965 ; Neusser Str. 114 ; 23866 ; Nahe ; 04535 / 95706606 ; 0168 / 2265681 ; 04535 / 27962707 ; f.otto@mail.xyz ; ja
268 ; Herr ; Dr. ; Lennard ; Hack ; 15.5.1920 ; Am Römerhof 178a ; 25494 ; Borstel-Hohenraden ; 04101 / 12414721 ; 0171 / 4620383 ; 04101 / 31177781 ; lennard.hack@mail.xyz ; ja
269 ; Frau ; Dr. ; Jette ; Sommerfeld ; 28.4.1973 ; Alte Apotheke 154 ; 75335 ; Dobel ; 07083 / 93816724 ; 0155 / 3774783 ; 07083 / 73530138 ; j.sommerfeld@mail.xyz ; ja
270 ; Frau ; Dr. ; Alexandra ; Horst ; 2.9.1961 ; Friedrich-Ebert-Str. 150 ; 97773 ; Aura ; 09356 / 12311720 ; 0164 / 5295540 ; 09356 / 54931393 ; alexandra.horst@mail.xyz ; ja
271 ; Herr ; Dr. ; Leonard ; Landgraf ; 26.3.1992 ; Theodor-Heuss-Ring 113 ; 28207 ; Bremen ; 0421 / 68185657 ; 0175 / 3263298 ; 0421 / 41444367 ; l.landgraf@mail.xyz ; ja
272 ; Herr ; Dr. ; David ; Leonhardt ; 6.6.1966 ; Rektoratsweg 49 ; 58553 ; Halver ; 02353 / 70546729 ; 0167 / 2159062 ; 02353 / 83944913 ; d.leonhardt@mail.xyz ; ja
273 ; Herr ; Dr. ; Richard ; Matthes ; 24.7.1930 ; Weißenburgstr. 177 ; 24641 ; Sievershütten ; 04194 / 23095419 ; 0164 / 1814030 ; 04194 / 24960320 ; richard.matthes@mail.xyz ; ja
274 ; Herr ; Dr. ; Mirko ; Green ; 22.11.1936 ; Josef-Suwelack-Weg 124 ; 54298 ; Igel ; 0651 / 36139182 ; 0150 / 9433298 ; 0651 / 72814480 ; mirko.green@mail.xyz ; ja
275 ; Herr ; Dr. ; Anton ; Mang ; 22.8.1988 ; Telemannstr. 194 ; 07318 ; Saalfeld ; 03671 / 38472994 ; 0178 / 1333255 ; 03671 / 56906663 ; a.mang@mail.xyz ; ja
276 ; Herr ; Dr. ; Eric ; Musiol ; 4.1.1930 ; Kurneystr. 172 ; 25709 ; Helse ; 04851 / 45933162 ; 0169 / 5134604 ; 04851 / 49587282 ; e.musiol@mail.xyz ; ja
277 ; Herr ; Dr. ; Nils ; Schirmer ; 4.10.1996 ; Nauheimer Str. 198 ; 24994 ; Osterby ; 04639 / 62362747 ; 0179 / 1851294 ; 04639 / 79271208 ; nils.schirmer@mail.xyz ; ja
278 ; Herr ; Prof. ; Mirco ; Clemens ; 10.3.1986 ; Ripenhorst 81a ; 97288 ; Theilheim ; 09303 / 68622279 ; 0175 / 2554550 ; 09303 / 23458301 ; mirco.clemens@mail.xyz ; ja
279 ; Herr ; Dr. ; Hannes ; Finkenzeller ; 15.2.1990 ; Hogenbergstr. 156 ; 49179 ; Ostercappeln ; 05473 / 46817015 ; 0160 / 6759995 ; 05473 / 61771810 ; hannes.finkenzeller@mail.xyz ; ja
280 ; Frau ; Dr. ; Kristin ; Yates ; 14.11.1982 ; Idenbrockplatz 105 ; 35799 ; Merenberg ; 06471 / 65825887 ; 0170 / 6874290 ; 06471 / 4127224 ; kristin.yates@mail.xyz ; ja
281 ; Frau ; Dr. ; Maren ; Busche ; 24.3.1927 ; Am Blütenhain 74 ; 97849 ; Roden ; 09396 / 80145002 ; 0150 / 8732823 ; 09396 / 46097056 ; m.busche@mail.xyz ; ja
282 ; Herr ; Prof. ; Justin ; Berndt ; 18.10.1948 ; Oberschlesier Str. 106 ; 38173 ; Evessen ; 05305 / 45356192 ; 0155 / 8921245 ; 05305 / 50467959 ; j.berndt@mail.xyz ; ja
283 ; Herr ; Dr. ; Nicolas ; Radermacher ; 22.5.1994 ; Hacklenburg 56 ; 08491 ; Netzschkau ; 03765 / 25048324 ; 0156 / 7908507 ; 03765 / 98863116 ; n.radermacher@mail.xyz ; ja
284 ; Frau ; Dr. ; Kaja ; Balz ; 6.6.1942 ; Görlitzer Str. 184 ; 01139 ; Dresden ; 0351 / 95126076 ; 0151 / 3300700 ; 0351 / 34252531 ; k.balz@mail.xyz ; ja
285 ; Frau ; Dr. ; Linda ; Hering ; 8.2.1940 ; Försterstr. 175a ; 94501 ; Aidenbach ; 08543 / 27620306 ; 0171 / 9971925 ; 08543 / 55512333 ; linda.hering@mail.xyz ; ja
286 ; Herr ; Prof. ; Jürgen ; Kretschmar ; 8.11.1969 ; Horstmarer Landweg 21 ; 27367 ; Eversen ; 04269 / 3806922 ; 0152 / 9449962 ; 04269 / 51199084 ; j.kretschmar@mail.xyz ; ja
287 ; Herr ; Dr. ; Ralph ; Seybold ; 25.7.1968 ; Kösliner Str. 102 ; 57627 ; Marzhausen ; 02662 / 9810303 ; 0157 / 7419704 ; 02662 / 23343285 ; r.seybold@mail.xyz ; ja
288 ; Frau ; Prof. ; Jette ; Ballard ; 21.4.1978 ; Havichhorster Mühle 56 ; 98529 ; Suhl ; 03681 / 9647698 ; 0156 / 4119011 ; 03681 / 89942100 ; jette.ballard@mail.xyz ; ja
289 ; Frau ; Dr. ; Stella ; Kassner ; 9.3.1970 ; Im Haubenfeld 116 ; 94227 ; Zwiesel ; 09922 / 63605479 ; 0155 / 8403468 ; 09922 / 89126179 ; s.kassner@mail.xyz ; ja
290 ; Herr ; Dr. ; Kian ; Guth ; 16.9.1944 ; Ulmenweg 127 ; 72519 ; Veringenstadt ; 07577 / 94392777 ; 0171 / 7973844 ; 07577 / 44114204 ; k.guth@mail.xyz ; ja
291 ; Frau ; Dr. ; Daniela ; Thoma ; 25.8.1977 ; Goldregenweg 52 ; 25337 ; Elmshorn ; 04121 / 54947821 ; 0166 / 6554628 ; 04121 / 78515364 ; d.thoma@mail.xyz ; ja
292 ; Frau ; Prof. ; Elisabeth ; Lyons ; 21.2.1930 ; Cheruskerstr. 2 ; 86657 ; Bissingen ; 09005 / 67572088 ; 0164 / 1376714 ; 09005 / 41860901 ; e.lyons@mail.xyz ; ja
293 ; Herr ; Dr. ; Johannes ; Schumacher ; 13.9.1968 ; Immelmannstr. 45 ; 96476 ; Bad Rodach ; 09564 / 83668738 ; 0152 / 3842614 ; 09564 / 97495769 ; j.schumacher@mail.xyz ; ja
294 ; Herr ; Dr. ; Otto ; Rasche ; 10.2.1942 ; Studtstr. 81 ; 06128 ; Halle ; 0345 / 86567727 ; 0165 / 1927678 ; 0345 / 37107366 ; otto.rasche@mail.xyz ; ja
295 ; Frau ; Prof. ; Aylin ; Hutter ; 23.2.1991 ; Münzstr. 86 ; 26465 ; Langeoog ; 04972 / 8737394 ; 0179 / 7526283 ; 04972 / 55657290 ; a.hutter@mail.xyz ; ja
296 ; Herr ; Prof. ; Luka ; Stadler ; 19.9.1924 ; Wormser Str. 30a ; 17111 ; Kentzlin ; 03994 / 63442632 ; 0173 / 7696279 ; 03994 / 13295646 ; l.stadler@mail.xyz ; ja
297 ; Herr ; Dr. ; Ingo ; Siegler ; 13.5.1974 ; Eibenweg 97 ; 25704 ; Elpersbüttel ; 04832 / 45151007 ; 0151 / 5936941 ; 04832 / 74562328 ; i.siegler@mail.xyz ; ja
298 ; Herr ; Dr. ; Connor ; Sonne ; 15.1.1931 ; Telgenweg 168 ; 85419 ; Mauern ; 08764 / 50532405 ; 0161 / 6815938 ; 08764 / 94386140 ; connor.sonne@mail.xyz ; ja
299 ; Frau ; Dr. ; Margarete ; Dick ; 8.1.1987 ; Bielefelder Str. 9 ; 24582 ; Brügge ; 04322 / 16344485 ; 0152 / 4637756 ; 04322 / 88021574 ; m.dick@mail.xyz ; ja
300 ; Herr ; Dr. ; Gerd ; Strickland ; 17.6.1978 ; Am Oedingteich 178 ; 76872 ; Erlenbach ; 07275 / 85959796 ; 0152 / 1704188 ; 07275 / 28004093 ; g.strickland@mail.xyz ; ja
301 ; Frau ; Dr. ; Daniela ; Freie ; 18.5.1995 ; Josef-Suwelack-Weg 171 ; 86551 ; Ecknach ; 08251 / 16812238 ; 0162 / 3223293 ; 08251 / 6592978 ; daniela.freie@mail.xyz ; ja
302 ; Herr ; Prof. ; Arne ; Wege ; 2.7.1943 ; Am Blütenhain 140 ; 64367 ; Mühltal ; 06151 / 30755033 ; 0172 / 1578991 ; 06151 / 23796695 ; arne.wege@mail.xyz ; ja
303 ; Frau ; Dr. ; Judith ; Ballmann ; 27.9.1979 ; Kirchstr. 2 ; 75223 ; Niefern-Öschelbronn ; 07233 / 42040895 ; 0178 / 2020450 ; 07233 / 20422509 ; j.ballmann@mail.xyz ; ja
304 ; Frau ; Prof. ; Karin ; Brigitte ; 26.1.1974 ; Am Römerhof 159 ; 86179 ; Augsburg ; 0821 / 51383317 ; 0158 / 2615939 ; 0821 / 92456529 ; k.brigitte@mail.xyz ; ja
305 ; Herr ; Prof. ; Bernt ; Murphy ; 28.3.1929 ; Dodostr. 52a ; 55569 ; Nußbaum ; 06751 / 39804611 ; 0154 / 8953100 ; 06751 / 26779943 ; bernt.murphy@mail.xyz ; ja
306 ; Herr ; Dr. ; Frank ; Murray ; 5.10.1951 ; Magdalenenstr. 49 ; 96047 ; Bamberg ; 0951 / 12011273 ; 0171 / 9260043 ; 0951 / 29641257 ; f.murray@mail.xyz ; ja
307 ; Herr ; Dr. ; Leandro ; Overbeck ; 25.12.1973 ; Am Berler Kamp 184 ; 97725 ; Elfershausen ; 09704 / 73231722 ; 0160 / 2062179 ; 09704 / 49373121 ; leandro.overbeck@mail.xyz ; ja
308 ; Frau ; Dr. ; Neele ; Steinke ; 3.5.1934 ; Kösliner Str. 161 ; 47495 ; Rheinberg ; 02843 / 3874133 ; 0163 / 1656661 ; 02843 / 62305572 ; n.steinke@mail.xyz ; ja
309 ; Frau ; Dr. ; Janina ; Leng ; 20.9.1921 ; Pötterhoek 113 ; 75180 ; Pforzheim ; 07231 / 44587670 ; 0151 / 2163579 ; 07231 / 62307906 ; j.leng@mail.xyz ; ja
310 ; Herr ; Dr. ; Meik ; Saalmann ; 16.2.1947 ; Gropiusstr. 168 ; 71409 ; Schwaikheim ; 07195 / 84292774 ; 0168 / 1280969 ; 07195 / 48820150 ; m.saalmann@mail.xyz ; ja
311 ; Herr ; Dr. ; Alex ; Mang ; 2.5.1968 ; Salzmannstr. 135 ; 94249 ; Bodenmais ; 09924 / 30189461 ; 0161 / 6690117 ; 09924 / 29780529 ; a.mang@mail.xyz ; ja
312 ; Frau ; Dr. ; Carlotta ; Bek ; 5.4.1921 ; Straßburger Weg 19 ; 39288 ; Burg ; 03921 / 11362271 ; 0158 / 3361718 ; 03921 / 41000084 ; c.bek@mail.xyz ; ja
313 ; Herr ; Dr. ; Ralf ; Bischoff ; 1.5.1992 ; Gildenstr. 46 ; 56242 ; Ellenhausen ; 02626 / 69350332 ; 0166 / 1337597 ; 02626 / 79186259 ; ralf.bischoff@mail.xyz ; ja
314 ; Frau ; Prof. ; Sophia ; Ferguson ; 18.4.1980 ; Friesenring 110 ; 82069 ; Schäftlarn ; 08178 / 70143957 ; 0167 / 6541643 ; 08178 / 35446858 ; sophia.ferguson@mail.xyz ; ja
315 ; Herr ; Dr. ; Leandro ; Osborne ; 3.10.1982 ; Dingbängerweg 103 ; 54574 ; Kopp ; 06591 / 95185895 ; 0166 / 5238589 ; 06591 / 876156 ; l.osborne@mail.xyz ; ja
316 ; Herr ; Dr. ; Marius ; Ulbrich ; 20.10.1927 ; Möserweg 62 ; 88317 ; Aichstetten ; 07565 / 75114702 ; 0168 / 6526831 ; 07565 / 35267240 ; marius.ulbrich@mail.xyz ; ja
317 ; Frau ; Dr. ; Antje ; Kluge ; 17.4.1961 ; Johanniterstr. 105 ; 25358 ; Horst ; 04126 / 40372729 ; 0153 / 7713825 ; 04126 / 36719002 ; a.kluge@mail.xyz ; ja
318 ; Frau ; Prof. ; Denise ; Ward ; 23.11.1937 ; Norbertstr. 114 ; 08060 ; Zwickau ; 0375 / 93347887 ; 0150 / 1100369 ; 0375 / 61316569 ; denise.ward@mail.xyz ; ja
319 ; Herr ; Dr. ; Lars ; Rosenberger ; 16.10.1988 ; Schmeddingstr. 136 ; 28816 ; Stuhr ; 0421 / 91452267 ; 0161 / 6096082 ; 0421 / 17294903 ; l.rosenberger@mail.xyz ; ja
320 ; Herr ; Prof. ; Christopher ; Bek ; 27.12.1947 ; Sanddornweg 141 ; 59823 ; Arnsberg ; 02931 / 40891606 ; 0160 / 7994121 ; 02931 / 3583921 ; christopher.bek@mail.xyz ; ja
321 ; Frau ; Dr. ; Krista ; McCoy ; 10.8.1972 ; Fresnostr. 38 ; 34414 ; Warburg ; 05641 / 53393819 ; 0170 / 9050983 ; 05641 / 9432204 ; krista.mccoy@mail.xyz ; ja
322 ; Frau ; Dr. ; Christel ; Lambertz ; 11.8.1957 ; Rückertstr. 11 ; 94252 ; Bayerisch Eisenstein ; 09925 / 89048820 ; 0168 / 1325938 ; 09925 / 33527042 ; christel.lambertz@mail.xyz ; ja
323 ; Frau ; Dr. ; Yasmin ; Fuerst ; 15.2.1995 ; Rinscheweg 193 ; 34537 ; Bad Wildungen ; 05621 / 91537989 ; 0167 / 5044334 ; 05621 / 98627604 ; yasmin.fuerst@mail.xyz ; ja
324 ; Herr ; Dr. ; Matteo ; Laumann ; 18.12.1923 ; Templerweg 180 ; 59469 ; Ense ; 02938 / 94059329 ; 0154 / 8268690 ; 02938 / 58385756 ; matteo.laumann@mail.xyz ; ja
325 ; Herr ; Dr. ; Karlo ; Wittmann ; 22.1.1962 ; Lammerbach 34 ; 29439 ; Lüchow ; 05841 / 56468750 ; 0160 / 7848843 ; 05841 / 89266780 ; k.wittmann@mail.xyz ; ja
326 ; Herr ; Dr. ; Theo ; Todd ; 4.9.1976 ; Frauenstr. 148 ; 84367 ; Reut ; 08572 / 65606225 ; 0170 / 2248300 ; 08572 / 80051356 ; theo.todd@mail.xyz ; ja
327 ; Herr ; Dr. ; Henry ; Little ; 4.3.1928 ; Steinkamp 49 ; 67732 ; Hirschhorn ; 06308 / 59188719 ; 0167 / 6006915 ; 06308 / 36943435 ; henry.little@mail.xyz ; ja
328 ; Herr ; Dr. ; Lothar ; Strobel ; 25.10.1990 ; Augustastr. 26 ; 97252 ; Frickenhausen am Main ; 09331 / 56853258 ; 0168 / 8463049 ; 09331 / 27135696 ; l.strobel@mail.xyz ; ja
329 ; Herr ; Dr. ; Michael ; Peterson ; 18.1.1980 ; Klinkkampweg 157 ; 14193 ; Grunewald ; 030 / 93570430 ; 0163 / 8469366 ; 030 / 55540065 ; michael.peterson@mail.xyz ; ja
330 ; Herr ; Dr. ; Louis ; Busche ; 1.1.1941 ; Neißestr. 49 ; 55578 ; Wolfsheim ; 06701 / 22080445 ; 0163 / 9012987 ; 06701 / 69940747 ; louis.busche@mail.xyz ; ja
331 ; Frau ; Dr. ; Antonia ; Kübler ; 20.9.1921 ; Gottesweg 39 ; 82496 ; Oberau ; 08824 / 77340357 ; 0165 / 2556626 ; 08824 / 95634042 ; a.kuebler@mail.xyz ; ja
332 ; Herr ; Prof. ; Joachim ; Bremer ; 28.2.1951 ; Gescherweg 5 ; 55569 ; Nußbaum ; 06751 / 27889077 ; 0156 / 8541708 ; 06751 / 70893886 ; j.bremer@mail.xyz ; ja
333 ; Herr ; Dr. ; Lennard ; Yates ; 20.8.1981 ; Hermann-Treff-Weg 154 ; 78239 ; Rielasingen-Worblingen ; 07731 / 12478424 ; 0164 / 1021716 ; 07731 / 2707366 ; l.yates@mail.xyz ; ja
334 ; Herr ; Dr. ; Leonardo ; Wendt ; 25.2.1981 ; Dachsleite 15 ; 69259 ; Wilhelmsfeld ; 06220 / 50321016 ; 0159 / 2700072 ; 06220 / 65968189 ; leonardo.wendt@mail.xyz ; ja
335 ; Herr ; Dr. ; Nils ; Both ; 20.8.1959 ; Carossastr. 40 ; 55776 ; Ruschberg ; 06783 / 74120046 ; 0177 / 2189685 ; 06783 / 582376 ; n.both@mail.xyz ; ja
336 ; Frau ; Prof. ; Hertha ; Nolte ; 2.5.1946 ; Rinkerodeweg 71 ; 40210 ; Düsseldorf ; 0211 / 4539402 ; 0169 / 6626909 ; 0211 / 55389684 ; h.nolte@mail.xyz ; ja
337 ; Frau ; Prof. ; Anke ; Manske ; 4.12.1926 ; Grevener Str. 17 ; 17217 ; Klein Lukow ; 03962 / 15219941 ; 0173 / 8269688 ; 03962 / 52906807 ; anke.manske@mail.xyz ; ja
338 ; Herr ; Dr. ; Bernt ; Malone ; 25.3.1970 ; Baumberger Str. 156 ; 56244 ; Wölferlingen ; 02626 / 62573787 ; 0167 / 4654605 ; 02626 / 67276238 ; b.malone@mail.xyz ; ja
339 ; Frau ; Dr. ; Alena ; Henrichs ; 19.11.1932 ; Hoove 66 ; 30855 ; Langenhagen ; 0511 / 47534510 ; 0156 / 3103951 ; 0511 / 52744035 ; alena.henrichs@mail.xyz ; ja
340 ; Frau ; Dr. ; Annabelle ; Hartwig ; 7.9.1945 ; Dortmunder Str. 82 ; 94365 ; Parkstetten ; 09421 / 69374848 ; 0177 / 8891093 ; 09421 / 25446687 ; a.hartwig@mail.xyz ; ja
341 ; Herr ; Dr. ; Uwe ; Howell ; 6.3.1962 ; Speestr. - 129 ; 99880 ; Teutleben ; 03622 / 96007494 ; 0177 / 5228096 ; 03622 / 95541628 ; u.howell@mail.xyz ; ja
342 ; Frau ; Dr. ; Lili ; Schubert ; 3.7.1977 ; Lammerbach 70 ; 25712 ; Burg ; 04825 / 60907305 ; 0172 / 4178507 ; 04825 / 89618880 ; lili.schubert@mail.xyz ; ja
343 ; Frau ; Prof. ; Leoni ; Landwirt ; 2.4.1984 ; Hahnenstr. 163 ; 54649 ; Lambertsberg ; 06550 / 72211331 ; 0161 / 9844461 ; 06550 / 40722469 ; l.landwirt@mail.xyz ; ja
344 ; Frau ; Dr. ; Angelina ; Turner ; 26.12.1994 ; Rincklakeweg 189 ; 54636 ; Sefferweich ; 06561 / 31960282 ; 0166 / 6255556 ; 06561 / 70437744 ; a.turner@mail.xyz ; ja
345 ; Herr ; Dr. ; Constantin ; Bogenschütze ; 14.9.1948 ; Parkallee 33 ; 59077 ; Hamm ; 02381 / 97987687 ; 0151 / 3121120 ; 02381 / 17197767 ; c.bogenschuetze@mail.xyz ; ja
346 ; Frau ; Dr. ; Silvia ; Brendel ; 13.7.1955 ; Marktstr. 143 ; 25852 ; Bordelum ; 04672 / 61355190 ; 0155 / 4527304 ; 04672 / 48073295 ; silvia.brendel@mail.xyz ; ja
347 ; Herr ; Dr. ; Jan ; Wieczorek ; 6.3.1972 ; Franz-Peter-Kürten-Weg 96 ; 40237 ; Düsseldorf ; 0211 / 72901667 ; 0162 / 6545838 ; 0211 / 84859397 ; jan.wieczorek@mail.xyz ; ja
348 ; Frau ; Dr. ; Sophia ; Eck ; 26.9.1948 ; Gasselstiege 14 ; 96274 ; Itzgrund ; 09533 / 42820791 ; 0165 / 3062012 ; 09533 / 75132818 ; s.eck@mail.xyz ; ja
349 ; Frau ; Dr. ; Louisa ; Kowalski ; 21.9.1958 ; Gildenstr. 51 ; 65599 ; Dornburg ; 06436 / 16220584 ; 0153 / 5258084 ; 06436 / 31289833 ; l.kowalski@mail.xyz ; ja
350 ; Herr ; Dr. ; Willi ; Zimmerman ; 1.9.1960 ; Am Getterbach 160 ; 88377 ; Riedhausen ; 07587 / 21685305 ; 0150 / 7228211 ; 07587 / 5062201 ; willi.zimmerman@mail.xyz ; ja
351 ; Frau ; Prof. ; Anja ; Münster ; 2.8.1995 ; Am Römerhof 102 ; 93095 ; Hagelstadt ; 09453 / 81546442 ; 0175 / 9735606 ; 09453 / 2208682 ; anja.muenster@mail.xyz ; ja
352 ; Herr ; Dr. ; Til ; Breitenbach ; 27.7.1931 ; Kempener Str. 140 ; 25872 ; Ostenfeld ; 04845 / 8899162 ; 0178 / 5633434 ; 04845 / 28033338 ; til.breitenbach@mail.xyz ; ja
353 ; Frau ; Prof. ; Mia ; Neubauer ; 5.5.1941 ; Breslauer Str. 183 ; 31552 ; Apelern ; 05043 / 2221679 ; 0173 / 8749970 ; 05043 / 12507474 ; mia.neubauer@mail.xyz ; ja
354 ; Herr ; Dr. ; Georg ; Feil ; 15.5.1982 ; Weseler Str. 38 ; 46244 ; Bottrop ; 02041 / 38252971 ; 0158 / 7160069 ; 02041 / 90001172 ; g.feil@mail.xyz ; ja
