Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
235 ; Frau ; Dr. ; Madita ; Räder ; 20.11.1924 ; Eulenbergstr. 187 ; 71543 ; Beilstein ; 07062 / 94985393 ; 0168 / 1639975 ; 07062 / 35441570 ; madita.raeder@mail.xyz ; ja
236 ; Frau ; Dr. ; Rosemarie ; Bartl ; 16.6.1964 ; Dachsleite 147 ; 25724 ; Neufelderkoog ; 04851 / 28902322 ; 0154 / 1388439 ; 04851 / 71730382 ; rosemarie.bartl@mail.xyz ; ja
237 ; Frau ; Dr. ; Christine ; Kunze ; 22.2.1959 ; Osthuesheide 9 ; 36304 ; Alsfeld ; 06631 / 9162226 ; 0156 / 2729933 ; 06631 / 98361523 ; c.kunze@mail.xyz ; ja
238 ; Frau ; Dr. ; Celina ; Thomsen ; 8.2.1966 ; Dingbängerweg 166 ; 30853 ; Langenhagen ; 0511 / 7788957 ; 0167 / 1646984 ; 0511 / 70224047 ; c.thomsen@mail.xyz ; ja
239 ; Frau ; Dr. ; Karoline ; Cole ; 16.6.1994 ; Pankokstr. 97 ; 38179 ; Schwülper ; 05303 / 86202026 ; 0168 / 7008934 ; 05303 / 22798008 ; karoline.cole@mail.xyz ; ja
240 ; Herr ; Dr. ; Lewin ; Kaufmann ; 4.5.1938 ; Breul 126 ; 54608 ; Winterscheid ; 06551 / 12514725 ; 0179 / 9418485 ; 06551 / 96536172 ; l.kaufmann@mail.xyz ; ja
241 ; Herr ; Dr. ; Lorenz ; Graf ; 26.1.1972 ; Salzmannstr. 72 ; 65614 ; Beselich ; 06484 / 67612819 ; 0170 / 9317413 ; 06484 / 75593579 ; l.graf@mail.xyz ; ja
242 ; Frau ; Dr. ; Jenny ; Sautter ; 21.6.1990 ; Widdeshover Weg 29 ; 25572 ; Büttel ; 04823 / 81981877 ; 0164 / 6161351 ; 04823 / 26702026 ; jenny.sautter@mail.xyz ; ja
243 ; Herr ; Dr. ; Moritz ; Kämper ; 8.9.2000 ; Breslauer Str. 196 ; 25853 ; Bohmstedt ; 04671 / 53239420 ; 0153 / 2980824 ; 04671 / 15104384 ; moritz.kaemper@mail.xyz ; ja
244 ; Frau ; Dr. ; Susanne ; Brose ; 2.2.1987 ; Langeworth 18 ; 55599 ; Siefersheim ; 06703 / 97482065 ; 0179 / 7114130 ; 06703 / 14823321 ; s.brose@mail.xyz ; ja
245 ; Frau ; Dr. ; Elke ; Langen ; 3.8.1944 ; Zum Guten Hirten 157 ; 27386 ; Hemslingen ; 04266 / 78790415 ; 0167 / 6194183 ; 04266 / 39448211 ; e.langen@mail.xyz ; ja
246 ; Herr ; Dr. ; Jona ; Hagen ; 4.12.1943 ; Schmeddingstr. 20 ; 53560 ; Vettelschoß ; 02645 / 41552573 ; 0158 / 2460170 ; 02645 / 69122792 ; jona.hagen@mail.xyz ; ja
247 ; Frau ; Dr. ; Ingrid ; Liebe ; 26.3.1953 ; Kerßenbrockstr. 112 ; 96264 ; Altenkunstadt ; 09572 / 486828 ; 0176 / 5448840 ; 09572 / 8204451 ; ingrid.liebe@mail.xyz ; ja
248 ; Herr ; Dr. ; Jacob ; Zimmerer ; 16.3.1921 ; Dauvemühle 61a ; 55629 ; Weitersborn ; 06752 / 85290590 ; 0172 / 7608504 ; 06752 / 57784919 ; j.zimmerer@mail.xyz ; ja
249 ; Frau ; Dr. ; Ruth ; Fenske ; 18.11.1952 ; Von-Holte-Str. 156 ; 92281 ; Königstein ; 09665 / 21877176 ; 0179 / 6018475 ; 09665 / 43753168 ; ruth.fenske@mail.xyz ; ja
250 ; Frau ; Prof. ; Mara ; Geiss ; 6.3.1921 ; Rektoratsweg 9 ; 97616 ; Bad Neustadt an der Saale ; 09771 / 16967569 ; 0162 / 8447101 ; 09771 / 85008716 ; mara.geiss@mail.xyz ; ja
251 ; Herr ; Prof. ; Reinhard ; Böttger ; 12.11.1962 ; Möserweg 89 ; 89155 ; Erbach ; 07305 / 67236395 ; 0157 / 4782078 ; 07305 / 26794468 ; reinhard.boettger@mail.xyz ; ja
252 ; Herr ; Dr. ; Florian ; Wächter ; 11.12.1940 ; Ostmarkstr. 26 ; 78609 ; Tuningen ; 07464 / 82576691 ; 0167 / 4422493 ; 07464 / 80028470 ; f.waechter@mail.xyz ; ja
253 ; Frau ; Dr. ; Michelle ; Naber ; 10.1.1976 ; Handorfer Str. 3 ; 16727 ; Velten ; 03304 / 64402139 ; 0150 / 2841417 ; 03304 / 93559305 ; michelle.naber@mail.xyz ; ja
254 ; Herr ; Dr. ; Kilian ; Hanke ; 23.6.1930 ; Hillscheider Weg 106 ; 90409 ; Nürnberg ; 0911 / 51787036 ; 0164 / 3683162 ; 0911 / 55348138 ; k.hanke@mail.xyz ; ja
255 ; Herr ; Dr. ; Georg ; Pierce ; 13.1.1981 ; Cheruskerstr. 29 ; 90766 ; Fürth ; 0911 / 9660128 ; 0179 / 1919500 ; 0911 / 98700545 ; georg.pierce@mail.xyz ; ja
256 ; Herr ; Dr. ; Nick ; Sturm ; 9.11.1973 ; Offenbergstr. 94 ; 99947 ; Behringen ; 03629 / 72143060 ; 0179 / 2307733 ; 03629 / 75425551 ; n.sturm@mail.xyz ; ja
257 ; Herr ; Dr. ; Helmuth ; Behr ; 22.1.1982 ; Rüschhausweg 27 ; 03238 ; Göllnitz ; 03531 / 32954611 ; 0177 / 4515700 ; 03531 / 84769937 ; helmuth.behr@mail.xyz ; ja
258 ; Frau ; Dr. ; Heike ; Cobb ; 17.11.1928 ; Hoove 111 ; 99880 ; Metebach ; 03622 / 64808838 ; 0153 / 2665895 ; 03622 / 69180157 ; heike.cobb@mail.xyz ; ja
259 ; Herr ; Dr. ; Valentin ; Neitzel ; 5.11.1947 ; Norbertstr. 22 ; 88149 ; Nonnenhorn ; 08382 / 60717828 ; 0157 / 1388198 ; 08382 / 83552476 ; v.neitzel@mail.xyz ; ja
260 ; Herr ; Dr. ; Pascal ; Freund ; 25.6.1944 ; Münzstr. 56 ; 19089 ; Crivitz ; 03863 / 49571916 ; 0154 / 8917487 ; 03863 / 12879446 ; p.freund@mail.xyz ; ja
261 ; Herr ; Prof. ; Denis ; Paulus ; 25.8.1940 ; Herdingstr. 90 ; 26901 ; Lorup ; 05954 / 79465064 ; 0151 / 6238542 ; 05954 / 31605771 ; d.paulus@mail.xyz ; ja
262 ; Herr ; Dr. ; Sam ; Lehmann ; 21.10.1998 ; Im Sonnentau 11 ; 53533 ; Antweiler ; 02693 / 45322555 ; 0171 / 5420014 ; 02693 / 91756337 ; sam.lehmann@mail.xyz ; ja
263 ; Herr ; Prof. ; Janis ; Hellwig ; 3.11.1947 ; Gustav-Tweer-Weg 112 ; 17111 ; Siedenbrünzow ; 03998 / 37046684 ; 0169 / 2620676 ; 03998 / 21610677 ; janis.hellwig@mail.xyz ; ja
264 ; Frau ; Dr. ; Vivien ; Lindsey ; 13.12.1997 ; Norbertstr. 139 ; 48165 ; Münster ; 0251 / 79189315 ; 0151 / 2239790 ; 0251 / 61760629 ; vivien.lindsey@mail.xyz ; ja
265 ; Frau ; Prof. ; Lili ; Reich ; 2.7.1985 ; Soester Str. 144 ; 79541 ; Lörrach ; 07621 / 84978952 ; 0158 / 7798636 ; 07621 / 92047456 ; l.reich@mail.xyz ; ja
266 ; Frau ; Dr. ; Jacqueline ; Teichert ; 7.7.1934 ; Von-Holte-Str. 102 ; 31717 ; Nordsehl ; 05721 / 12125507 ; 0173 / 9167556 ; 05721 / 86273427 ; j.teichert@mail.xyz ; ja
267 ; Herr ; Dr. ; Timon ; Hellmann ; 23.1.1923 ; Memmertweg 96a ; 31035 ; Despetal ; 05182 / 16260893 ; 0177 / 7685230 ; 05182 / 51279696 ; timon.hellmann@mail.xyz ; ja
268 ; Frau ; Dr. ; Lena ; Mertens ; 27.4.1947 ; Heroldstr. 173 ; 31088 ; Winzenburg ; 05184 / 90801879 ; 0157 / 6270868 ; 05184 / 56995562 ; lena.mertens@mail.xyz ; ja
269 ; Frau ; Dr. ; Smilla ; Hartung ; 21.7.1977 ; Augustastr. 138 ; 76848 ; Spirkelbach ; 06392 / 11392392 ; 0164 / 4129337 ; 06392 / 34041497 ; s.hartung@mail.xyz ; ja
270 ; Herr ; Dr. ; Tom ; Sorg ; 27.2.1961 ; Willingrott 64 ; 94127 ; Neuburg am Inn ; 08507 / 50486106 ; 0160 / 1130287 ; 08507 / 97970057 ; t.sorg@mail.xyz ; ja
271 ; Herr ; Dr. ; Victor ; Backes ; 19.4.1925 ; Weseler Str. 161 ; 18528 ; Ralswiek ; 03838 / 73998633 ; 0160 / 3045553 ; 03838 / 60754526 ; victor.backes@mail.xyz ; ja
272 ; Frau ; Dr. ; Louisa ; Alberts ; 11.7.1952 ; Dreilinden 22 ; 17091 ; Altenhagen ; 03960 / 18180304 ; 0155 / 6308546 ; 03960 / 41537284 ; l.alberts@mail.xyz ; ja
273 ; Herr ; Dr. ; Joel ; Henrich ; 8.3.1968 ; Elsa-Brändström-Weg 5 ; 25364 ; Bokel ; 04127 / 53838764 ; 0154 / 1875951 ; 04127 / 31842475 ; joel.henrich@mail.xyz ; ja
274 ; Frau ; Prof. ; Edith ; Pauli ; 17.11.1970 ; Düsseldorfer Str. 6 ; 25885 ; Wester-Ohrstedt ; 04843 / 28916198 ; 0172 / 7062254 ; 04843 / 45319758 ; edith.pauli@mail.xyz ; ja
275 ; Herr ; Dr. ; Muhammed ; Rhein ; 7.5.1986 ; Ostmarkstr. 103a ; 24601 ; Belau ; 04323 / 53015087 ; 0165 / 2575558 ; 04323 / 81465877 ; muhammed.rhein@mail.xyz ; ja
276 ; Herr ; Prof. ; Claas ; Philipp ; 17.1.1933 ; Im Sonnentau 44 ; 03222 ; Groß Beuchow ; 03542 / 45870940 ; 0169 / 2370204 ; 03542 / 72195727 ; c.philipp@mail.xyz ; ja
277 ; Herr ; Dr. ; Matthis ; Zinke ; 21.8.1995 ; Kleiner Griechenmarkt 34 ; 37073 ; Göttingen ; 0551 / 94299750 ; 0151 / 6440545 ; 0551 / 90414905 ; m.zinke@mail.xyz ; ja
278 ; Herr ; Dr. ; Hermann ; Barton ; 22.12.1940 ; Parkallee 14 ; 89183 ; Breitingen ; 07340 / 96625330 ; 0179 / 2650703 ; 07340 / 7719572 ; hermann.barton@mail.xyz ; ja
279 ; Herr ; Dr. ; Arthur ; Jonas ; 27.7.1923 ; Kurneystr. 121 ; 79777 ; Berau ; 07747 / 52923597 ; 0157 / 4524296 ; 07747 / 5916199 ; arthur.jonas@mail.xyz ; ja
280 ; Herr ; Dr. ; Marlon ; Wetzel ; 18.9.1932 ; Uhuweg 152 ; 33609 ; Bielefeld ; 0521 / 82822008 ; 0179 / 3693794 ; 0521 / 68460444 ; marlon.wetzel@mail.xyz ; ja
281 ; Frau ; Dr. ; Lili ; Aberle ; 22.3.1959 ; Ringelnatzstr. 108 ; 74239 ; Hardthausen am Kocher ; 07139 / 83150889 ; 0164 / 4903628 ; 07139 / 75034109 ; lili.aberle@mail.xyz ; ja
282 ; Frau ; Dr. ; Birgit ; Back ; 16.9.1978 ; Carossastr. 74 ; 94536 ; Eppenschlag ; 09928 / 13481776 ; 0173 / 6528368 ; 09928 / 41570836 ; b.back@mail.xyz ; ja
283 ; Frau ; Prof. ; Katarina ; Moran ; 27.7.1995 ; Oberschlesier Str. 78 ; 12307 ; Berlin ; 030 / 94281845 ; 0154 / 6994307 ; 030 / 24433233 ; k.moran@mail.xyz ; ja
284 ; Herr ; Prof. ; Lukas ; Hanke ; 4.7.1949 ; Oberschlesier Str. 31 ; 95466 ; Kirchenpingarten ; 09278 / 29566649 ; 0156 / 6418883 ; 09278 / 64798475 ; l.hanke@mail.xyz ; ja
285 ; Herr ; Dr. ; Ferdinand ; Burger ; 9.8.1985 ; Am Ziegelofen 57a ; 85221 ; Dachau ; 08131 / 59794936 ; 0174 / 2787267 ; 08131 / 94790639 ; f.burger@mail.xyz ; ja
286 ; Herr ; Dr. ; Mirco ; Pasch ; 20.12.1963 ; Von-Holte-Str. 80 ; 27321 ; Beppen ; 04204 / 84408124 ; 0155 / 4959006 ; 04204 / 49569650 ; mirco.pasch@mail.xyz ; ja
287 ; Frau ; Dr. ; Nelly ; Baker ; 3.2.1926 ; Im Sonnentau 113 ; 73312 ; Geislingen an der Steige ; 07331 / 43272886 ; 0157 / 2904634 ; 07331 / 1291564 ; nelly.baker@mail.xyz ; ja
288 ; Frau ; Dr. ; Kimberley ; Eberspächer ; 2.2.1925 ; Speestr. - 71 ; 77731 ; Willstätt ; 07852 / 18691121 ; 0163 / 3130654 ; 07852 / 82067559 ; k.eberspaecher@mail.xyz ; ja
289 ; Frau ; Dr. ; Maike ; Krug ; 21.6.1960 ; Tondernstr. 156 ; 71131 ; Oberjettingen ; 07452 / 5209358 ; 0156 / 2245159 ; 07452 / 57720621 ; m.krug@mail.xyz ; ja
290 ; Herr ; Dr. ; Thomas ; Göbel ; 28.8.1953 ; Zülpicher Str. 69 ; 13189 ; Pankow ; 030 / 18750520 ; 0164 / 9360457 ; 030 / 26092612 ; thomas.goebel@mail.xyz ; ja
291 ; Frau ; Dr. ; Sonja ; Wilkins ; 9.10.1957 ; Magdalenenstr. 95 ; 77773 ; Schenkenzell ; 07836 / 53949629 ; 0172 / 7036963 ; 07836 / 27502634 ; sonja.wilkins@mail.xyz ; ja
292 ; Herr ; Dr. ; Stephan ; Schüler ; 27.5.1979 ; Parkallee 153 ; 54634 ; Niederstedem ; 06561 / 26214926 ; 0163 / 5610162 ; 06561 / 86291708 ; s.schueler@mail.xyz ; ja
293 ; Herr ; Dr. ; Alfred ; Kahn ; 11.4.1923 ; Fresnostr. 75a ; 56754 ; Forst ; 02672 / 58225624 ; 0175 / 5853288 ; 02672 / 5192141 ; alfred.kahn@mail.xyz ; ja
294 ; Herr ; Dr. ; Heinz ; Landau ; 22.6.1979 ; Heisstr. 32 ; 25770 ; Lieth ; 0481 / 20370952 ; 0157 / 1397828 ; 0481 / 10968741 ; heinz.landau@mail.xyz ; ja
295 ; Herr ; Dr. ; Thies ; Siems ; 18.10.1949 ; Nerzweg 134 ; 06502 ; Timmenrode ; 03947 / 94645055 ; 0151 / 6736574 ; 03947 / 5584088 ; t.siems@mail.xyz ; ja
296 ; Herr ; Prof. ; Felix ; Pfeifer ; 14.4.1952 ; Handorfer Str. 119 ; 56767 ; Gunderath ; 02657 / 11124164 ; 0160 / 4645437 ; 02657 / 57477290 ; f.pfeifer@mail.xyz ; ja
297 ; Frau ; Dr. ; Sonja ; Tacke ; 25.1.1978 ; Ripenhorst 144 ; 27442 ; Gnarrenburg ; 04763 / 57677853 ; 0151 / 6070804 ; 04763 / 88769692 ; s.tacke@mail.xyz ; ja
298 ; Frau ; Prof. ; Celine ; Krüger ; 18.11.1959 ; Vorgebirgstr. 166 ; 56729 ; Hirten ; 02651 / 71270727 ; 0169 / 7806932 ; 02651 / 64149275 ; c.krueger@mail.xyz ; ja
299 ; Frau ; Prof. ; Britta ; Figueroa ; 5.4.1961 ; Piusstr. 126 ; 64646 ; Heppenheim ; 06252 / 27707158 ; 0152 / 5346455 ; 06252 / 94460712 ; b.figueroa@mail.xyz ; ja
300 ; Herr ; Dr. ; Laurenz ; Waibel ; 2.4.1999 ; An den Weiden 63 ; 34225 ; Baunatal ; 0561 / 99465205 ; 0166 / 5026934 ; 0561 / 35718695 ; laurenz.waibel@mail.xyz ; ja
301 ; Herr ; Prof. ; Milan ; Preiss ; 5.7.1955 ; Sentmaringer Weg 169 ; 46446 ; Emmerich am Rhein ; 02822 / 62718990 ; 0164 / 5175655 ; 02822 / 41350111 ; m.preiss@mail.xyz ; ja
302 ; Herr ; Dr. ; Günther ; Pauly ; 1.9.1996 ; Augustastr. 180 ; 23919 ; Berkenthin ; 04544 / 44849002 ; 0174 / 7916382 ; 04544 / 64392914 ; guenther.pauly@mail.xyz ; ja
303 ; Herr ; Dr. ; Muhammed ; Hofer ; 8.5.2000 ; Elsa-Brändström-Weg 143 ; 73240 ; Wendlingen am Neckar ; 07024 / 53700558 ; 0176 / 4086425 ; 07024 / 87220042 ; muhammed.hofer@mail.xyz ; ja
304 ; Frau ; Dr. ; Alina ; Harvey ; 7.6.1980 ; Offenbergstr. 109 ; 89547 ; Gerstetten ; 07323 / 79632503 ; 0175 / 7849620 ; 07323 / 79146702 ; alina.harvey@mail.xyz ; ja
305 ; Frau ; Dr. ; Erika ; Egner ; 4.7.1966 ; Birkenweg 181 ; 96358 ; Reichenbach ; 09268 / 63085576 ; 0169 / 5729884 ; 09268 / 21545792 ; erika.egner@mail.xyz ; ja
306 ; Frau ; Dr. ; Carlotta ; Gerstner ; 20.10.1929 ; Maximilianstr. 169 ; 24238 ; Selent ; 04384 / 65341986 ; 0153 / 3835572 ; 04384 / 88435796 ; carlotta.gerstner@mail.xyz ; ja
307 ; Frau ; Dr. ; Rita ; Gesund ; 14.11.1996 ; Friedrich-Ebert-Str. 118 ; 17194 ; Hinrichshagen ; 03991 / 22131885 ; 0161 / 7273572 ; 03991 / 97995426 ; r.gesund@mail.xyz ; ja
308 ; Frau ; Dr. ; Jonna ; Lloyd ; 6.9.1974 ; Soester Str. 18 ; 83209 ; Prien am Chiemsee ; 08051 / 65428791 ; 0169 / 7215527 ; 08051 / 19082204 ; j.lloyd@mail.xyz ; ja
309 ; Frau ; Dr. ; Hannah ; Alberts ; 1.5.1943 ; Zum Burgschemm 143 ; 06366 ; Köthen ; 03496 / 85237772 ; 0178 / 6610525 ; 03496 / 68493178 ; h.alberts@mail.xyz ; ja
310 ; Herr ; Prof. ; Justus ; Stahl ; 20.1.1956 ; Klinkkampweg 116 ; 55469 ; Altweidelbach ; 06761 / 62589102 ; 0172 / 4052713 ; 06761 / 33932377 ; justus.stahl@mail.xyz ; ja
311 ; Frau ; Prof. ; Lina ; Kauer ; 19.2.1998 ; Gasselstiege 96 ; 79336 ; Herbolzheim ; 07643 / 12163247 ; 0161 / 5926162 ; 07643 / 17522040 ; lina.kauer@mail.xyz ; ja
312 ; Frau ; Dr. ; Manuela ; Schauer ; 10.2.1962 ; Neißestr. 163 ; 53572 ; Unkel ; 02224 / 44389362 ; 0156 / 5065861 ; 02224 / 84961991 ; m.schauer@mail.xyz ; ja
313 ; Herr ; Dr. ; Ullrich ; Demmer ; 10.9.1963 ; Hogenbergstr. 152 ; 90459 ; Nürnberg ; 0911 / 33768885 ; 0173 / 8986300 ; 0911 / 54270092 ; u.demmer@mail.xyz ; ja
314 ; Herr ; Dr. ; Reinhard ; Elsner ; 19.9.1940 ; Christinastr. 95 ; 27419 ; Wohnste ; 04282 / 95240057 ; 0169 / 3462838 ; 04282 / 15974522 ; reinhard.elsner@mail.xyz ; ja
315 ; Frau ; Prof. ; Karla ; Schulze ; 1.11.1959 ; Skagerrakstr. 199 ; 54343 ; Föhren ; 06502 / 97552736 ; 0153 / 7275090 ; 06502 / 24644095 ; karla.schulze@mail.xyz ; ja
316 ; Herr ; Dr. ; Richard ; Gerken ; 20.11.1965 ; Ulmenweg 49 ; 54597 ; Auw ; 06551 / 55067583 ; 0157 / 9559404 ; 06551 / 71180188 ; r.gerken@mail.xyz ; ja
317 ; Herr ; Dr. ; Carl ; Robertson ; 7.3.1995 ; Tondernstr. 109 ; 27386 ; Brockel ; 04266 / 79734859 ; 0166 / 2925897 ; 04266 / 42328291 ; c.robertson@mail.xyz ; ja
318 ; Herr ; Dr. ; Carsten ; Noack ; 28.11.1979 ; Langeworth 137 ; 19067 ; Dobin am See ; 03866 / 47420268 ; 0156 / 9876071 ; 03866 / 15724421 ; c.noack@mail.xyz ; ja
319 ; Herr ; Dr. ; Quentin ; Gastätten ; 15.11.1927 ; Nieland 33 ; 67653 ; Kaiserslautern ; 0631 / 24137665 ; 0150 / 9657716 ; 0631 / 48680595 ; q.gastaetten@mail.xyz ; ja
320 ; Frau ; Dr. ; Annabel ; Schick ; 2.4.1996 ; Berrischstr. 147 ; 37647 ; Vahlbruch ; 05535 / 77872860 ; 0154 / 1558764 ; 05535 / 91670247 ; annabel.schick@mail.xyz ; ja
321 ; Frau ; Dr. ; Sara ; Hackl ; 16.9.1980 ; Deutz-Kalker Str. 158 ; 85635 ; Höhenkirchen-Siegertsbrunn ; 08102 / 87620951 ; 0177 / 2322468 ; 08102 / 4352738 ; sara.hackl@mail.xyz ; ja
322 ; Frau ; Dr. ; Sabine ; Hubbard ; 10.5.1973 ; Wildpfad 51 ; 12355 ; Rudow ; 030 / 21754828 ; 0166 / 2933547 ; 030 / 52122737 ; s.hubbard@mail.xyz ; ja
323 ; Herr ; Prof. ; Reiner ; Apel ; 24.2.1974 ; Dammstr. 85 ; 71299 ; Wimsheim ; 07044 / 31421058 ; 0168 / 6279150 ; 07044 / 7404896 ; reiner.apel@mail.xyz ; ja
324 ; Frau ; Dr. ; Irmgard ; Menke ; 18.10.1933 ; Beuelsweg 156 ; 25782 ; Schalkholz ; 04838 / 64242092 ; 0151 / 6178208 ; 04838 / 4535533 ; irmgard.menke@mail.xyz ; ja
325 ; Herr ; Dr. ; Jonathan ; Carl ; 20.9.1925 ; Möserweg 20 ; 86732 ; Oettingen ; 09082 / 92181778 ; 0160 / 6106652 ; 09082 / 43052670 ; jonathan.carl@mail.xyz ; ja
326 ; Herr ; Dr. ; Volker ; Heil ; 2.10.1992 ; Bernhard-Poether-Str. 5 ; 37308 ; Wingerode ; 03606 / 45217071 ; 0151 / 3915207 ; 03606 / 90086901 ; v.heil@mail.xyz ; ja
327 ; Frau ; Dr. ; Lene ; Tacke ; 14.2.1969 ; Rosenplatz 182 ; 37299 ; Weißenborn ; 05659 / 78496894 ; 0159 / 4246779 ; 05659 / 39712191 ; l.tacke@mail.xyz ; ja
328 ; Frau ; Prof. ; Klara ; Arlt ; 10.12.1931 ; Beuelsweg 67 ; 94369 ; Rain ; 09429 / 3486967 ; 0167 / 9341324 ; 09429 / 23566475 ; klara.arlt@mail.xyz ; ja
329 ; Frau ; Dr. ; Madita ; Jacobi ; 19.5.1962 ; Zur Wiese 195 ; 95189 ; Köditz ; 09281 / 81643168 ; 0160 / 7101548 ; 09281 / 33160803 ; madita.jacobi@mail.xyz ; ja
330 ; Herr ; Prof. ; Thorben ; Pätzold ; 25.11.1973 ; Mindener Str. 57a ; 55288 ; Udenheim ; 06732 / 59364036 ; 0177 / 7814538 ; 06732 / 43497309 ; t.paetzold@mail.xyz ; ja
331 ; Herr ; Dr. ; Philipp ; Marx ; 24.3.1943 ; Eifelstr. 10 ; 56861 ; Reil ; 06541 / 35117576 ; 0152 / 4654815 ; 06541 / 83009374 ; philipp.marx@mail.xyz ; ja
332 ; Frau ; Prof. ; Anabel ; Bishop ; 17.3.1994 ; Studtstr. 133 ; 76448 ; Durmersheim ; 07245 / 28527591 ; 0152 / 9544474 ; 07245 / 93005354 ; a.bishop@mail.xyz ; ja
333 ; Herr ; Dr. ; Melvin ; Hirschfeld ; 23.5.1982 ; Am Oedingteich 109 ; 86732 ; Oettingen ; 09082 / 54066522 ; 0157 / 5107602 ; 09082 / 29570111 ; melvin.hirschfeld@mail.xyz ; ja
334 ; Frau ; Prof. ; Theresa ; Tamm ; 16.9.1920 ; Raesfeldstr. 3 ; 24242 ; Felde ; 04340 / 70559440 ; 0168 / 9175273 ; 04340 / 48215777 ; theresa.tamm@mail.xyz ; ja
335 ; Herr ; Dr. ; Marvin ; Heyne ; 12.9.1980 ; Kanalstr. 108 ; 18059 ; Rostock ; 0381 / 57628386 ; 0179 / 1341741 ; 0381 / 80790017 ; m.heyne@mail.xyz ; ja
336 ; Herr ; Dr. ; Jonathan ; Wienecke ; 28.4.1968 ; Friedrichstr. 174 ; 21079 ; Hausbruch ; 040 / 23900331 ; 0150 / 6440467 ; 040 / 1598070 ; jonathan.wienecke@mail.xyz ; ja
337 ; Frau ; Dr. ; Christiane ; Wagenknecht ; 15.2.1937 ; Zur Gräfte 100 ; 29525 ; Uelzen ; 0581 / 12157339 ; 0178 / 7435804 ; 0581 / 61469676 ; christiane.wagenknecht@mail.xyz ; ja
338 ; Frau ; Dr. ; Friederike ; Loos ; 8.5.1968 ; Buldernweg 98 ; 23911 ; Schmilau ; 04541 / 54731297 ; 0172 / 9072577 ; 04541 / 2921284 ; f.loos@mail.xyz ; ja
339 ; Frau ; Dr. ; Anette ; Drews ; 24.2.1945 ; Dorbaumstr. 55 ; 76337 ; Waldbronn ; 07243 / 49732704 ; 0163 / 8660606 ; 07243 / 61409006 ; anette.drews@mail.xyz ; ja
340 ; Frau ; Dr. ; Katja ; Pusch ; 9.5.1992 ; Immelmannstr. 157 ; 91235 ; Hartenstein ; 09152 / 18991175 ; 0165 / 4124224 ; 09152 / 39635415 ; k.pusch@mail.xyz ; ja
341 ; Herr ; Dr. ; Simon ; Muhr ; 8.9.1988 ; Morthorststr. 18 ; 02906 ; Quitzdorf am See ; 03588 / 51918566 ; 0164 / 9611658 ; 03588 / 47130947 ; s.muhr@mail.xyz ; ja
342 ; Herr ; Dr. ; Timo ; Ebel ; 27.12.1971 ; Kochwiesenstr. 161 ; 56237 ; Alsbach ; 02601 / 71656293 ; 0160 / 8146080 ; 02601 / 54751 ; timo.ebel@mail.xyz ; ja
343 ; Frau ; Dr. ; Gina ; Fisher ; 3.7.1969 ; Uhuweg 58 ; 22946 ; Brunsbek ; 04107 / 6474070 ; 0167 / 6526353 ; 04107 / 10911017 ; g.fisher@mail.xyz ; ja
344 ; Herr ; Dr. ; Dominik ; Mertens ; 1.5.1965 ; Langestr. 172 ; 49762 ; Lathen ; 05933 / 88738195 ; 0179 / 3925925 ; 05933 / 43056321 ; dominik.mertens@mail.xyz ; ja
345 ; Frau ; Prof. ; Meike ; Binder ; 11.5.1941 ; Vorgebirgstr. 29 ; 46354 ; Südlohn ; 02862 / 41290258 ; 0168 / 8900644 ; 02862 / 76537298 ; meike.binder@mail.xyz ; ja
346 ; Herr ; Dr. ; Jasper ; Harrison ; 19.2.2000 ; Kappenberger Damm 163 ; 73268 ; Erkenbrechtsweiler ; 07026 / 63292010 ; 0160 / 6022565 ; 07026 / 95182381 ; j.harrison@mail.xyz ; ja
347 ; Herr ; Dr. ; Arthur ; Gebhardt ; 18.3.1999 ; Am Blütenhain 5 ; 23714 ; Malente ; 04523 / 98448780 ; 0151 / 8260600 ; 04523 / 32285453 ; arthur.gebhardt@mail.xyz ; ja
348 ; Frau ; Dr. ; Lotta ; Hirsch ; 3.5.1970 ; Jakobusstr. 176a ; 76833 ; Siebeldingen ; 06341 / 54881930 ; 0150 / 4276481 ; 06341 / 38361728 ; lotta.hirsch@mail.xyz ; ja
349 ; Herr ; Dr. ; Maik ; Esser ; 16.9.1930 ; Augustastr. 192 ; 55288 ; Schornsheim ; 06732 / 21979892 ; 0173 / 9887664 ; 06732 / 48095012 ; m.esser@mail.xyz ; ja
350 ; Herr ; Dr. ; Jacob ; Heuser ; 7.12.1943 ; Im Haubenfeld 80 ; 54578 ; Wiesbaum ; 06593 / 16510863 ; 0178 / 7296405 ; 06593 / 88038977 ; jacob.heuser@mail.xyz ; ja
351 ; Frau ; Dr. ; Anouk ; Bachmaier ; 5.1.1951 ; Overbergstr. 122a ; 54421 ; Hinzert-Pölert ; 06586 / 54789504 ; 0168 / 1637736 ; 06586 / 86028450 ; anouk.bachmaier@mail.xyz ; ja
352 ; Herr ; Dr. ; Jason ; Reid ; 24.7.1963 ; Am Ziegelofen 96 ; 45481 ; Mülheim an der Ruhr ; 0208 / 56430555 ; 0173 / 7466512 ; 0208 / 70993486 ; jason.reid@mail.xyz ; ja
