Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
236 ; Herr ; Dr. ; Falk ; Bremer ; 11.7.1938 ; Enschedeweg 12a ; 79112 ; Freiburg ; 0761 / 1682120 ; 0167 / 1469944 ; 0761 / 34101951 ; falk.bremer@mail.xyz ; ja
237 ; Herr ; Dr. ; Johann ; Wenzel ; 12.2.1998 ; Bernhard-Poether-Str. 102 ; 21481 ; Lauenburg ; 04153 / 94254351 ; 0177 / 1729212 ; 04153 / 56118423 ; johann.wenzel@mail.xyz ; ja
238 ; Frau ; Dr. ; Klaudia ; Falke ; 15.3.1969 ; Stettiner Str. 7 ; 86974 ; Apfeldorf ; 08869 / 55262281 ; 0158 / 7682688 ; 08869 / 33963799 ; k.falke@mail.xyz ; ja
239 ; Herr ; Dr. ; Julian ; Lay ; 5.5.1959 ; Elsa-Brändström-Weg 174 ; 86732 ; Oettingen ; 09082 / 40425955 ; 0166 / 3780595 ; 09082 / 21803361 ; j.lay@mail.xyz ; ja
240 ; Frau ; Dr. ; Barbara ; Borst ; 26.1.1936 ; Ostmarkstr. 120a ; 87616 ; Marktoberdorf ; 08342 / 29277176 ; 0165 / 5794693 ; 08342 / 51694239 ; barbara.borst@mail.xyz ; ja
241 ; Herr ; Dr. ; Manfred ; Christensen ; 5.2.1948 ; Flaßkuhl 175 ; 63924 ; Rüdenau ; 09371 / 69867583 ; 0174 / 8539913 ; 09371 / 11766739 ; m.christensen@mail.xyz ; ja
242 ; Herr ; Dr. ; Roman ; Black ; 27.12.1992 ; Gildenstr. 142 ; 89343 ; Jettingen-Scheppach ; 08225 / 30343465 ; 0170 / 2202426 ; 08225 / 6083637 ; r.black@mail.xyz ; ja
243 ; Herr ; Prof. ; Alex ; Zuschuss ; 12.3.1923 ; Ossenkampstiege 131 ; 64295 ; Darmstadt ; 06151 / 39640723 ; 0173 / 9543789 ; 06151 / 7840379 ; a.zuschuss@mail.xyz ; ja
244 ; Herr ; Dr. ; Franz ; Reimann ; 22.12.1925 ; Widdeshover Weg 8 ; 95643 ; Tirschenreuth ; 09631 / 93941363 ; 0156 / 4712178 ; 09631 / 80365643 ; franz.reimann@mail.xyz ; ja
245 ; Frau ; Prof. ; Elisabeth ; Lamers ; 22.1.2000 ; Mersmannsstiege 4 ; 31084 ; Freden ; 05184 / 69750903 ; 0163 / 2110183 ; 05184 / 59652394 ; e.lamers@mail.xyz ; ja
246 ; Herr ; Prof. ; Rudolf ; Noll ; 10.6.1997 ; Schmeddingstr. 25 ; 04668 ; Otterwisch ; 03437 / 2407982 ; 0155 / 6103104 ; 03437 / 65662649 ; rudolf.noll@mail.xyz ; ja
247 ; Herr ; Dr. ; Linus ; Nowak ; 21.4.1956 ; Paul-Engelhard-Weg 189 ; 49770 ; Herzlake ; 05962 / 73629557 ; 0166 / 1222821 ; 05962 / 72830564 ; linus.nowak@mail.xyz ; ja
248 ; Herr ; Dr. ; Phil ; Winkelmann ; 15.1.1975 ; Mecklenbecker Str. 88 ; 10557 ; Berlin ; 030 / 25730743 ; 0155 / 9333682 ; 030 / 87461380 ; p.winkelmann@mail.xyz ; ja
249 ; Herr ; Dr. ; Marc ; Davis ; 7.3.1957 ; An Lyskirchen 157 ; 27404 ; Seedorf ; 04284 / 15293757 ; 0154 / 1514322 ; 04284 / 99396024 ; m.davis@mail.xyz ; ja
250 ; Frau ; Dr. ; Karoline ; Guzman ; 3.3.1951 ; Von-Holte-Str. 30 ; 21354 ; Bleckede ; 05852 / 64915438 ; 0176 / 4696032 ; 05852 / 62749700 ; karoline.guzman@mail.xyz ; ja
251 ; Herr ; Prof. ; Ruben ; Hartmann ; 5.12.1968 ; Am Dornbusch 164 ; 91077 ; Dormitz ; 09134 / 33459619 ; 0153 / 3800129 ; 09134 / 41373684 ; ruben.hartmann@mail.xyz ; ja
252 ; Herr ; Prof. ; Samuel ; Decker ; 7.7.1994 ; Langestr. 32 ; 12621 ; Kaulsdorf ; 030 / 79351314 ; 0165 / 3349202 ; 030 / 47964502 ; samuel.decker@mail.xyz ; ja
253 ; Frau ; Dr. ; Ivonne ; Petry ; 7.7.1961 ; Ringelnatzstr. 126 ; 93155 ; Hemau ; 09491 / 98020091 ; 0160 / 2643619 ; 09491 / 14707517 ; ivonne.petry@mail.xyz ; ja
254 ; Frau ; Dr. ; Kathrin ; Henschke ; 19.8.1966 ; Röttgensweg 109 ; 97461 ; Hofheim ; 09523 / 71013691 ; 0152 / 8435616 ; 09523 / 88891169 ; k.henschke@mail.xyz ; ja
255 ; Frau ; Dr. ; Julie ; Logan ; 17.5.1978 ; Berrischstr. 119 ; 23966 ; Wismar ; 03841 / 49334752 ; 0166 / 6255233 ; 03841 / 41352865 ; j.logan@mail.xyz ; ja
256 ; Frau ; Dr. ; Emely ; Schwalm ; 11.2.1974 ; Studtstr. 164 ; 54441 ; Trassem ; 06581 / 27059834 ; 0154 / 4879355 ; 06581 / 44744439 ; e.schwalm@mail.xyz ; ja
257 ; Herr ; Dr. ; Rainer ; King ; 21.5.1943 ; Heinrichstr. 169 ; 49767 ; Twist ; 05936 / 71583328 ; 0163 / 4278756 ; 05936 / 20760538 ; r.king@mail.xyz ; ja
258 ; Frau ; Dr. ; Hildegard ; Jahnke ; 20.3.1923 ; Gottesweg 28 ; 94146 ; Hinterschmiding ; 08551 / 44724564 ; 0173 / 9653383 ; 08551 / 30290992 ; h.jahnke@mail.xyz ; ja
259 ; Herr ; Dr. ; Bruno ; Marshall ; 18.11.1981 ; Düesbergweg 152 ; 29574 ; Ebstorf ; 05822 / 77837085 ; 0155 / 7196043 ; 05822 / 17657696 ; b.marshall@mail.xyz ; ja
260 ; Herr ; Dr. ; Volker ; Flowers ; 28.5.1947 ; Jakobusstr. 128 ; 56729 ; Virneburg ; 02656 / 93494436 ; 0176 / 5881070 ; 02656 / 71850014 ; v.flowers@mail.xyz ; ja
261 ; Herr ; Dr. ; Anton ; Wolter ; 5.2.1924 ; Christinastr. 199 ; 90587 ; Veitsbronn ; 0911 / 24575251 ; 0150 / 3124188 ; 0911 / 93326049 ; a.wolter@mail.xyz ; ja
262 ; Frau ; Dr. ; Tanja ; Carstensen ; 16.10.1996 ; Erpeler Str. 99 ; 88284 ; Wolpertswende ; 07502 / 16847558 ; 0174 / 9849904 ; 07502 / 28407081 ; tanja.carstensen@mail.xyz ; ja
263 ; Frau ; Dr. ; Marlis ; Scheck ; 5.12.1989 ; Cheruskerstr. 97 ; 91359 ; Leutenbach ; 09191 / 44153796 ; 0165 / 7158676 ; 09191 / 68925323 ; marlis.scheck@mail.xyz ; ja
264 ; Herr ; Dr. ; Bruno ; Lindner ; 27.1.1925 ; Gleueler Str. 123 ; 89183 ; Holzkirch ; 07340 / 26127446 ; 0167 / 2661557 ; 07340 / 86619027 ; bruno.lindner@mail.xyz ; ja
265 ; Herr ; Dr. ; Levin ; Guzman ; 11.9.1969 ; Wiedehagen 198 ; 49577 ; Kettenkamp ; 05439 / 19205743 ; 0154 / 1489006 ; 05439 / 37836513 ; l.guzman@mail.xyz ; ja
266 ; Herr ; Dr. ; Otto ; Drescher ; 19.7.1993 ; Willingrott 71 ; 12527 ; Treptow-Köpenick ; 030 / 72105462 ; 0158 / 2000505 ; 030 / 17495619 ; o.drescher@mail.xyz ; ja
267 ; Frau ; Prof. ; Karoline ; Robertson ; 23.4.1976 ; Rennbahnstr. 170 ; 40668 ; Meerbusch ; 02132 / 79276191 ; 0169 / 4435156 ; 02132 / 23295043 ; karoline.robertson@mail.xyz ; ja
268 ; Herr ; Dr. ; Felix ; Hägele ; 26.11.1930 ; Skagerrakstr. 159 ; 78532 ; Tuttlingen ; 07461 / 6118161 ; 0153 / 5162405 ; 07461 / 84589865 ; felix.haegele@mail.xyz ; ja
269 ; Frau ; Dr. ; Christin ; Mutschler ; 22.8.1942 ; Herdingstr. 120 ; 82396 ; Pähl ; 08808 / 67260751 ; 0165 / 3752389 ; 08808 / 37228506 ; c.mutschler@mail.xyz ; ja
270 ; Herr ; Dr. ; Marlon ; Schuhmacher ; 2.9.1953 ; Langeworth 24 ; 29693 ; Eickeloh ; 05164 / 49584941 ; 0169 / 8780322 ; 05164 / 55522535 ; m.schuhmacher@mail.xyz ; ja
271 ; Frau ; Dr. ; Ronja ; Euler ; 18.2.1995 ; Zum Burgschemm 83 ; 54426 ; Dhronecken ; 06504 / 99640333 ; 0170 / 7647731 ; 06504 / 70131325 ; r.euler@mail.xyz ; ja
272 ; Frau ; Prof. ; Karlotta ; Eckl ; 6.9.1921 ; Dorotheenstr. 124 ; 49406 ; Eydelstedt ; 05442 / 47441662 ; 0159 / 2700254 ; 05442 / 7115840 ; k.eckl@mail.xyz ; ja
273 ; Herr ; Dr. ; Luis ; Gassmann ; 13.9.1964 ; Unter Kahlenhausen 33 ; 13156 ; Pankow ; 030 / 85020828 ; 0155 / 7089660 ; 030 / 80318040 ; luis.gassmann@mail.xyz ; ja
274 ; Frau ; Dr. ; Tara ; Preuss ; 2.10.1926 ; Mecklenbecker Str. 174 ; 67307 ; Göllheim ; 06351 / 18187792 ; 0166 / 1303778 ; 06351 / 78272803 ; t.preuss@mail.xyz ; ja
275 ; Herr ; Prof. ; Marcel ; Uhl ; 15.9.1920 ; Rinkerodeweg 92 ; 84562 ; Mettenheim ; 08631 / 62763998 ; 0171 / 7656392 ; 08631 / 83278030 ; m.uhl@mail.xyz ; ja
276 ; Frau ; Dr. ; Janne ; Clark ; 21.10.1988 ; Neusser Str. 45 ; 20259 ; Hamburg ; 040 / 63181487 ; 0152 / 2268531 ; 040 / 45626067 ; janne.clark@mail.xyz ; ja
277 ; Frau ; Dr. ; Christin ; Mangold ; 19.3.1957 ; Kösliner Str. 57 ; 93161 ; Sinzing ; 0941 / 10326774 ; 0173 / 8935754 ; 0941 / 13503305 ; christin.mangold@mail.xyz ; ja
278 ; Frau ; Dr. ; Emmily ; Hempel ; 22.8.1960 ; Bielefelder Str. 129 ; 07334 ; Kamsdorf ; 03671 / 48163184 ; 0162 / 4043698 ; 03671 / 87181586 ; e.hempel@mail.xyz ; ja
279 ; Frau ; Dr. ; Denise ; Soto ; 25.7.1977 ; Von-der-Tinnen-Str. 33 ; 12157 ; Berlin ; 030 / 38433562 ; 0174 / 9482961 ; 030 / 84871697 ; denise.soto@mail.xyz ; ja
280 ; Herr ; Dr. ; John ; Thieme ; 1.1.1994 ; Eulenbergstr. 63 ; 02739 ; Eibau ; 03586 / 37796761 ; 0160 / 8619101 ; 03586 / 89712015 ; j.thieme@mail.xyz ; ja
281 ; Frau ; Prof. ; Elke ; Nickel ; 15.2.1950 ; Uhuweg 51 ; 27498 ; Helgoland ; 04725 / 37468380 ; 0167 / 4857487 ; 04725 / 87989690 ; e.nickel@mail.xyz ; ja
282 ; Herr ; Dr. ; Tobias ; Gesund ; 19.4.1935 ; Soetenkamp 186 ; 24238 ; Lammershagen ; 04384 / 73007084 ; 0162 / 4927625 ; 04384 / 15162157 ; t.gesund@mail.xyz ; ja
283 ; Herr ; Dr. ; Johannes ; Menke ; 14.11.1982 ; Berrischstr. 50 ; 73779 ; Deizisau ; 07153 / 56985128 ; 0163 / 6492965 ; 07153 / 19640174 ; johannes.menke@mail.xyz ; ja
284 ; Herr ; Dr. ; Detlev ; Zinn ; 28.11.1947 ; Hahnenstr. 196 ; 84307 ; Eggenfelden ; 08721 / 82538895 ; 0171 / 6292533 ; 08721 / 10453440 ; detlev.zinn@mail.xyz ; ja
285 ; Frau ; Dr. ; Kim ; Reed ; 17.2.1927 ; Gartenstr. 17 ; 59394 ; Nordkirchen ; 02596 / 9806402 ; 0156 / 5169747 ; 02596 / 74757876 ; kim.reed@mail.xyz ; ja
286 ; Frau ; Dr. ; Victoria ; Jansen ; 16.7.1923 ; Oscar-Wilde-Str. 118 ; 79793 ; Wutöschingen ; 07746 / 65274677 ; 0158 / 1256955 ; 07746 / 63702021 ; v.jansen@mail.xyz ; ja
287 ; Herr ; Prof. ; Sven ; Kehrer ; 13.5.1954 ; Gottesweg 12 ; 86931 ; Prittriching ; 08206 / 52333906 ; 0176 / 9303278 ; 08206 / 1592190 ; s.kehrer@mail.xyz ; ja
288 ; Frau ; Prof. ; Emelie ; Grube ; 27.10.1992 ; Hermann-Treff-Weg 16 ; 54668 ; Holsthum ; 06523 / 14722410 ; 0155 / 8457622 ; 06523 / 78517195 ; emelie.grube@mail.xyz ; ja
289 ; Herr ; Prof. ; Ben ; Katzer ; 12.4.2000 ; Ostlandstr. 57a ; 54518 ; Minheim ; 06507 / 38648959 ; 0150 / 3463596 ; 06507 / 31270885 ; ben.katzer@mail.xyz ; ja
290 ; Herr ; Prof. ; Henry ; Metz ; 10.6.1994 ; Marderweg 117a ; 25878 ; Drage ; 04881 / 51170518 ; 0166 / 9212869 ; 04881 / 81856276 ; henry.metz@mail.xyz ; ja
291 ; Herr ; Dr. ; Christian ; Reuter ; 2.4.1941 ; Landoisstr. 25 ; 96126 ; Maroldsweisach ; 09532 / 58059231 ; 0159 / 4392410 ; 09532 / 50913709 ; c.reuter@mail.xyz ; ja
292 ; Frau ; Prof. ; Marieke ; Wunderlich ; 19.12.1971 ; Schützenstr. 196 ; 91233 ; Neunkirchen am Sand ; 09123 / 23533434 ; 0176 / 3871695 ; 09123 / 62186677 ; m.wunderlich@mail.xyz ; ja
293 ; Herr ; Dr. ; Nicholas ; Rauh ; 3.12.1920 ; Kleiner Griechenmarkt 64 ; 92447 ; Schwarzhofen ; 09672 / 67794199 ; 0160 / 1864151 ; 09672 / 28590292 ; n.rauh@mail.xyz ; ja
294 ; Frau ; Dr. ; Sylvia ; Bachmeier ; 14.10.1963 ; Werseblick 1 ; 79219 ; Staufen ; 07633 / 66038182 ; 0154 / 8625363 ; 07633 / 9061664 ; sylvia.bachmeier@mail.xyz ; ja
295 ; Herr ; Dr. ; Bernt ; Neuhaus ; 3.2.1960 ; Friedrich-Ebert-Str. 86 ; 56412 ; Görgeshausen ; 02602 / 49537824 ; 0154 / 3717743 ; 02602 / 37821363 ; b.neuhaus@mail.xyz ; ja
296 ; Herr ; Dr. ; Elias ; Reis ; 7.9.1950 ; Stolbergstr. 155 ; 49626 ; Berge ; 05435 / 16205520 ; 0151 / 9266473 ; 05435 / 87256036 ; elias.reis@mail.xyz ; ja
297 ; Herr ; Dr. ; Niklas ; Galle ; 12.11.1999 ; Dortmunder Str. 112 ; 04155 ; Leipzig ; 0341 / 87152102 ; 0179 / 7870579 ; 0341 / 53777650 ; n.galle@mail.xyz ; ja
298 ; Herr ; Prof. ; Max ; Dammann ; 3.11.1994 ; Deutz-Kalker Str. 177 ; 95183 ; Trogen ; 09281 / 30546942 ; 0155 / 8576880 ; 09281 / 68116934 ; m.dammann@mail.xyz ; ja
299 ; Herr ; Dr. ; Joel ; Owens ; 24.2.1957 ; Skagerrakstr. 57 ; 17348 ; Groß Daberkow ; 03963 / 43689630 ; 0167 / 5414531 ; 03963 / 14579341 ; j.owens@mail.xyz ; ja
300 ; Frau ; Dr. ; Alissa ; Wenig ; 5.12.1933 ; Hahnenstr. 26 ; 21775 ; Ihlienworth ; 04755 / 45203198 ; 0168 / 1289777 ; 04755 / 88853592 ; alissa.wenig@mail.xyz ; ja
301 ; Herr ; Dr. ; Jason ; Kreuz ; 15.10.1984 ; Von-Holte-Str. 159 ; 32676 ; Lügde ; 05283 / 3104931 ; 0150 / 3792831 ; 05283 / 85045353 ; jason.kreuz@mail.xyz ; ja
302 ; Herr ; Dr. ; Robert ; Höhn ; 4.6.1994 ; Angelstr. 120 ; 67598 ; Gundersheim ; 06244 / 71600414 ; 0179 / 3723559 ; 06244 / 89466594 ; r.hoehn@mail.xyz ; ja
303 ; Frau ; Dr. ; Karin ; Lampert ; 2.7.1946 ; Oberschlesier Str. 103 ; 98673 ; Bockstadt ; 03686 / 24200179 ; 0161 / 5846583 ; 03686 / 7993791 ; k.lampert@mail.xyz ; ja
304 ; Herr ; Dr. ; Leonardo ; Laue ; 9.9.1986 ; Offerkämpe 4 ; 29451 ; Dannenberg ; 05861 / 87108696 ; 0174 / 7347825 ; 05861 / 71295116 ; l.laue@mail.xyz ; ja
305 ; Herr ; Dr. ; Joschua ; Michel ; 18.8.1925 ; Hillscheider Weg 149 ; 18435 ; Stralsund ; 03831 / 26532737 ; 0178 / 3341143 ; 03831 / 539651 ; j.michel@mail.xyz ; ja
306 ; Frau ; Dr. ; Nadin ; Heuer ; 7.1.1973 ; Klinkkampweg 194 ; 26556 ; Utarp ; 04975 / 4191788 ; 0151 / 3665375 ; 04975 / 86572386 ; nadin.heuer@mail.xyz ; ja
307 ; Frau ; Dr. ; Stina ; Schubert ; 26.9.1948 ; Am Getterbach 71 ; 30890 ; Barsinghausen ; 05105 / 9619935 ; 0165 / 1243545 ; 05105 / 74278807 ; stina.schubert@mail.xyz ; ja
308 ; Frau ; Prof. ; Mandy ; Hanke ; 16.10.1969 ; Dammstr. 183 ; 82487 ; Oberammergau ; 08822 / 31543241 ; 0165 / 1951562 ; 08822 / 89210923 ; m.hanke@mail.xyz ; ja
309 ; Herr ; Dr. ; Jona ; Mathis ; 23.9.1988 ; Emdener Str. 66 ; 90425 ; Nürnberg ; 0911 / 47695614 ; 0154 / 8481002 ; 0911 / 34289521 ; jona.mathis@mail.xyz ; ja
310 ; Herr ; Dr. ; Kristof ; Strickland ; 26.2.1945 ; Sporckweg 98 ; 93488 ; Schönthal ; 09978 / 37616942 ; 0156 / 5603182 ; 09978 / 86531751 ; k.strickland@mail.xyz ; ja
311 ; Frau ; Dr. ; Erica ; Färber ; 27.6.1992 ; Arnheimweg 61 ; 56316 ; Hanroth ; 02684 / 58554213 ; 0164 / 3616638 ; 02684 / 8365624 ; erica.faerber@mail.xyz ; ja
312 ; Herr ; Dr. ; Jörn ; Künzel ; 27.11.1935 ; Rincklakeweg 43 ; 85625 ; Glonn ; 08093 / 72775604 ; 0176 / 9875099 ; 08093 / 11305335 ; j.kuenzel@mail.xyz ; ja
313 ; Frau ; Dr. ; Maike ; Mund ; 12.3.1972 ; Jakobusstr. 125 ; 10777 ; Berlin ; 030 / 50639690 ; 0172 / 2724913 ; 030 / 93954671 ; maike.mund@mail.xyz ; ja
314 ; Frau ; Dr. ; Samantha ; Warnke ; 3.12.1983 ; Gottesweg 157 ; 54439 ; Saarburg ; 06581 / 4840842 ; 0165 / 1323438 ; 06581 / 25100777 ; samantha.warnke@mail.xyz ; ja
315 ; Herr ; Dr. ; Lion ; Ahrens ; 15.3.1920 ; Alte Apotheke 17 ; 56357 ; Welterod ; 06772 / 69644264 ; 0161 / 5013860 ; 06772 / 13636152 ; lion.ahrens@mail.xyz ; ja
316 ; Herr ; Dr. ; Hendrik ; Rech ; 18.8.1965 ; Rinkerodeweg 104 ; 91056 ; Erlangen ; 09131 / 94024042 ; 0150 / 1880549 ; 09131 / 98527217 ; hendrik.rech@mail.xyz ; ja
317 ; Herr ; Dr. ; Mark ; Hilmer ; 11.7.1968 ; Dahlweg 110 ; 86609 ; Donauwörth ; 0906 / 31925931 ; 0161 / 1915442 ; 0906 / 454389 ; mark.hilmer@mail.xyz ; ja
318 ; Frau ; Dr. ; Bärbel ; Grote ; 7.12.1950 ; Tondernstr. 58 ; 31085 ; Everode ; 05184 / 4225892 ; 0161 / 2063641 ; 05184 / 35687426 ; b.grote@mail.xyz ; ja
319 ; Herr ; Dr. ; Volker ; Gebert ; 6.2.1998 ; Liboristr. 125 ; 64397 ; Modautal ; 06167 / 62241987 ; 0168 / 9275823 ; 06167 / 10128176 ; v.gebert@mail.xyz ; ja
320 ; Frau ; Dr. ; Yvonne ; Aumann ; 3.2.1981 ; Skagerrakstr. 10 ; 04158 ; Leipzig ; 0341 / 60177280 ; 0176 / 3255781 ; 0341 / 88431571 ; y.aumann@mail.xyz ; ja
321 ; Frau ; Dr. ; Carolina ; Hirsch ; 10.12.1979 ; Rottkamp 33 ; 89284 ; Pfaffenhofen an der Roth ; 07302 / 80373289 ; 0170 / 8063951 ; 07302 / 45341308 ; c.hirsch@mail.xyz ; ja
322 ; Herr ; Dr. ; Kristof ; Siegle ; 9.4.1992 ; Florentine-Eichler-Str. 51 ; 71540 ; Murrhardt ; 07192 / 69203139 ; 0173 / 5535457 ; 07192 / 22221572 ; kristof.siegle@mail.xyz ; ja
323 ; Herr ; Dr. ; Mohamed ; Karrer ; 28.11.1925 ; Goebenstr. 158 ; 54536 ; Kröv ; 06541 / 45999181 ; 0157 / 1051253 ; 06541 / 66353784 ; m.karrer@mail.xyz ; ja
324 ; Frau ; Dr. ; Mona ; Hecker ; 11.10.1963 ; Rektoratsweg 39 ; 90522 ; Oberasbach ; 0911 / 49503961 ; 0167 / 5868417 ; 0911 / 50960167 ; m.hecker@mail.xyz ; ja
325 ; Herr ; Prof. ; Rolf ; Hacker ; 2.12.1946 ; Von-Holte-Str. 51 ; 48249 ; Buldern ; 02590 / 62681686 ; 0171 / 9208319 ; 02590 / 18932517 ; r.hacker@mail.xyz ; ja
326 ; Frau ; Prof. ; Anastasia ; Tauber ; 19.3.1984 ; Offerkämpe 145 ; 37520 ; Osterode am Harz ; 05522 / 60767494 ; 0177 / 8565164 ; 05522 / 92748472 ; a.tauber@mail.xyz ; ja
327 ; Frau ; Dr. ; Fenja ; Hoffman ; 6.6.1936 ; Tondernstr. 69 ; 07907 ; Schleiz ; 03663 / 59113233 ; 0177 / 9941376 ; 03663 / 51659865 ; fenja.hoffman@mail.xyz ; ja
328 ; Herr ; Dr. ; Reinhard ; Carpenter ; 14.11.1932 ; Am Nubbenberg 156 ; 24963 ; Tarp ; 04638 / 33863163 ; 0179 / 6111417 ; 04638 / 3339068 ; reinhard.carpenter@mail.xyz ; ja
329 ; Herr ; Dr. ; Ralf ; Schütze ; 19.6.1947 ; Dingbängerweg 6 ; 39264 ; Gödnitz ; 03923 / 42158574 ; 0160 / 8589767 ; 03923 / 15433854 ; r.schuetze@mail.xyz ; ja
330 ; Frau ; Dr. ; Nele ; Schaumann ; 22.8.1985 ; Ossenkampstiege 140 ; 26133 ; Oldenburg ; 0441 / 68686263 ; 0158 / 8230553 ; 0441 / 9593876 ; n.schaumann@mail.xyz ; ja
331 ; Frau ; Dr. ; Sina ; Feldmann ; 19.3.1976 ; Heisstr. 43 ; 59427 ; Unna ; 02303 / 5758495 ; 0166 / 8201947 ; 02303 / 43091101 ; sina.feldmann@mail.xyz ; ja
332 ; Herr ; Dr. ; Julian ; Hubbard ; 13.4.1922 ; Havichhorster Mühle 132 ; 72639 ; Neuffen ; 07025 / 10945498 ; 0173 / 4539362 ; 07025 / 200046 ; j.hubbard@mail.xyz ; ja
333 ; Herr ; Dr. ; Bennet ; Kreuz ; 13.12.1945 ; Hillscheider Weg 98 ; 80636 ; München ; 089 / 11785242 ; 0153 / 9180017 ; 089 / 11152080 ; b.kreuz@mail.xyz ; ja
334 ; Frau ; Dr. ; Ina ; Burkhard ; 22.3.1998 ; Ostmarkstr. 191 ; 99885 ; Ohrdruf ; 03624 / 19094993 ; 0175 / 9374179 ; 03624 / 89231118 ; i.burkhard@mail.xyz ; ja
335 ; Herr ; Dr. ; Erwin ; Fink ; 27.11.1938 ; Münsterstr. 162 ; 10315 ; Berlin ; 030 / 10548411 ; 0178 / 8444172 ; 030 / 79088066 ; erwin.fink@mail.xyz ; ja
336 ; Frau ; Dr. ; Anna ; Schweitzer ; 5.6.1941 ; Stolbergstr. 70 ; 09387 ; Jahnsdorf ; 03721 / 76797975 ; 0168 / 4857810 ; 03721 / 26537332 ; a.schweitzer@mail.xyz ; ja
337 ; Frau ; Dr. ; Anastasia ; Hofmeister ; 22.5.1981 ; Am Römerhof 147 ; 17109 ; Wotenick ; 03998 / 31783788 ; 0159 / 2635994 ; 03998 / 33019125 ; anastasia.hofmeister@mail.xyz ; ja
338 ; Herr ; Prof. ; Oscar ; Martini ; 24.6.1984 ; Gasselstiege 185 ; 67822 ; Waldgrehweiler ; 06362 / 91113438 ; 0151 / 5703127 ; 06362 / 28450169 ; o.martini@mail.xyz ; ja
339 ; Herr ; Prof. ; Rasmus ; Hirt ; 7.4.1935 ; Gasselstiege 125 ; 32257 ; Bünde ; 05223 / 45137081 ; 0154 / 3456020 ; 05223 / 84564305 ; rasmus.hirt@mail.xyz ; ja
340 ; Herr ; Dr. ; Mats ; Gastätten ; 18.6.1932 ; Neusser Str. 175 ; 30559 ; Hannover ; 0511 / 90224747 ; 0159 / 1491199 ; 0511 / 47912365 ; m.gastaetten@mail.xyz ; ja
341 ; Herr ; Prof. ; Walter ; Bracht ; 19.3.1960 ; Arnheimweg 105 ; 21354 ; Bleckede ; 05852 / 75146495 ; 0153 / 4282653 ; 05852 / 43325721 ; walter.bracht@mail.xyz ; ja
342 ; Herr ; Dr. ; Tomas ; Sutton ; 4.6.1961 ; Wiedehagen 33 ; 93477 ; Gleißenberg ; 09975 / 42736999 ; 0172 / 2899301 ; 09975 / 44664061 ; t.sutton@mail.xyz ; ja
343 ; Herr ; Dr. ; Simon ; Siedler ; 6.11.1968 ; Dodostr. 79 ; 67826 ; Hallgarten ; 06362 / 58744040 ; 0155 / 9585192 ; 06362 / 1687068 ; simon.siedler@mail.xyz ; ja
344 ; Herr ; Dr. ; Keno ; Fassbender ; 18.11.1952 ; Rektoratsweg 122 ; 35796 ; Weinbach ; 06471 / 17856144 ; 0158 / 9732976 ; 06471 / 20166875 ; keno.fassbender@mail.xyz ; ja
345 ; Frau ; Dr. ; Marina ; Dürr ; 27.2.1992 ; Osthuesheide 98 ; 76139 ; Karlsruhe ; 0721 / 25994378 ; 0152 / 7509856 ; 0721 / 27944648 ; marina.duerr@mail.xyz ; ja
346 ; Frau ; Dr. ; Käthe ; Scharf ; 7.4.1942 ; Franz-Peter-Kürten-Weg 156 ; 86747 ; Maihingen ; 09081 / 66809420 ; 0173 / 8322566 ; 09081 / 53455687 ; kaethe.scharf@mail.xyz ; ja
347 ; Frau ; Dr. ; Kristine ; Mang ; 19.12.1924 ; Christinastr. 32 ; 76889 ; Steinfeld ; 06343 / 62219995 ; 0162 / 3412171 ; 06343 / 46504425 ; k.mang@mail.xyz ; ja
348 ; Frau ; Dr. ; Nadine ; Saupe ; 16.5.1967 ; Am Oedingteich 40 ; 57612 ; Idelberg ; 02681 / 43880406 ; 0156 / 4376607 ; 02681 / 51276059 ; nadine.saupe@mail.xyz ; ja
349 ; Herr ; Dr. ; Benjamin ; Taylor ; 22.9.1967 ; Ostlandstr. 94 ; 55452 ; Dorsheim ; 06721 / 95965920 ; 0170 / 6939525 ; 06721 / 14002042 ; b.taylor@mail.xyz ; ja
350 ; Herr ; Prof. ; Mohammed ; Ebner ; 23.11.1925 ; Birkenweg 31 ; 56341 ; Filsen ; 06773 / 19559191 ; 0160 / 9934489 ; 06773 / 18850562 ; mohammed.ebner@mail.xyz ; ja
351 ; Herr ; Prof. ; Klaus ; Pelzer ; 21.6.1985 ; Gescherweg 113 ; 21614 ; Buxtehude ; 04161 / 3300921 ; 0161 / 5608014 ; 04161 / 65385480 ; klaus.pelzer@mail.xyz ; ja
352 ; Herr ; Dr. ; Mads ; Stamm ; 17.10.2000 ; Catharina-Müller-Str. 30 ; 18528 ; Bergen auf Rügen ; 03838 / 45285067 ; 0175 / 1525225 ; 03838 / 1903463 ; m.stamm@mail.xyz ; ja
353 ; Herr ; Prof. ; André ; Hoff ; 21.10.1964 ; Düesbergweg 159 ; 90616 ; Neuhof an der Zenn ; 09107 / 97240948 ; 0164 / 4684595 ; 09107 / 46289331 ; andre.hoff@mail.xyz ; ja
