Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
237 ; Frau ; Dr. ; Philine ; Geisler ; 12.3.1921 ; An den Mühlen 143 ; 96158 ; Frensdorf ; 09502 / 31184063 ; 0163 / 7859440 ; 09502 / 93451550 ; p.geisler@mail.xyz ; ja
238 ; Frau ; Dr. ; Melanie ; Rahm ; 21.11.1942 ; Holunderweg 131a ; 06295 ; Lutherstadt Eisleben ; 03475 / 88653935 ; 0159 / 1224628 ; 03475 / 75936832 ; m.rahm@mail.xyz ; ja
239 ; Frau ; Dr. ; Ingrid ; Horton ; 22.10.1968 ; Christinastr. 89a ; 31177 ; Harsum ; 05127 / 27053709 ; 0178 / 5010082 ; 05127 / 97261256 ; ingrid.horton@mail.xyz ; ja
240 ; Frau ; Dr. ; Giulia ; Lau ; 7.6.1920 ; Merheimer Str. 1 ; 67482 ; Venningen ; 06323 / 47341826 ; 0164 / 8064522 ; 06323 / 10910742 ; giulia.lau@mail.xyz ; ja
241 ; Frau ; Dr. ; Paula ; Bühler ; 19.1.1973 ; Von-Holte-Str. 163 ; 56598 ; Rheinbrohl ; 02635 / 12753495 ; 0151 / 1247876 ; 02635 / 28736723 ; paula.buehler@mail.xyz ; ja
242 ; Herr ; Dr. ; Yannick ; Schädler ; 24.5.1991 ; Hensenstr. 95 ; 57271 ; Hilchenbach ; 02733 / 41852834 ; 0167 / 5863270 ; 02733 / 18872992 ; yannick.schaedler@mail.xyz ; ja
243 ; Herr ; Dr. ; Ali ; Maack ; 18.10.1938 ; Heinrichstr. 83 ; 56414 ; Niederahr ; 06435 / 32410078 ; 0167 / 8146775 ; 06435 / 33997287 ; a.maack@mail.xyz ; ja
244 ; Frau ; Dr. ; Lieselotte ; Färber ; 22.2.1991 ; Telemannstr. 87 ; 37534 ; Badenhausen ; 05522 / 70310218 ; 0170 / 1636857 ; 05522 / 78130909 ; lieselotte.faerber@mail.xyz ; ja
245 ; Herr ; Dr. ; Viktor ; Brück ; 4.10.1980 ; Stolbergstr. 78 ; 41569 ; Rommerskirchen ; 02183 / 67016484 ; 0153 / 5020845 ; 02183 / 47834664 ; viktor.brueck@mail.xyz ; ja
246 ; Frau ; Prof. ; Fenja ; Aust ; 14.6.1973 ; Schwalbenweg 141a ; 25554 ; Wilster ; 04823 / 48856582 ; 0168 / 8651961 ; 04823 / 73719771 ; fenja.aust@mail.xyz ; ja
247 ; Herr ; Dr. ; Luc ; Thies ; 12.5.1947 ; Bielefelder Str. 146a ; 79367 ; Weisweil ; 07646 / 40536279 ; 0174 / 4496939 ; 07646 / 58159449 ; l.thies@mail.xyz ; ja
248 ; Frau ; Prof. ; Jette ; Moody ; 9.4.1966 ; Werkstattstr. 125 ; 25840 ; Koldenbüttel ; 04881 / 58386912 ; 0174 / 5171146 ; 04881 / 55318225 ; j.moody@mail.xyz ; ja
249 ; Frau ; Dr. ; Elisabeth ; Strauch ; 17.7.1921 ; Lassallestr. 101 ; 56254 ; Müden ; 02672 / 94098271 ; 0176 / 5677960 ; 02672 / 56133652 ; e.strauch@mail.xyz ; ja
250 ; Herr ; Prof. ; Florian ; Krey ; 13.5.1943 ; Pötterhoek 141 ; 60320 ; Frankfurt am Main ; 069 / 31496838 ; 0173 / 4316391 ; 069 / 15037743 ; florian.krey@mail.xyz ; ja
251 ; Herr ; Dr. ; Reinhard ; Valdez ; 24.6.1946 ; Rosenplatz 93 ; 12555 ; Treptow-Köpenick ; 030 / 53947032 ; 0172 / 7547980 ; 030 / 22376868 ; r.valdez@mail.xyz ; ja
252 ; Frau ; Dr. ; Josefine ; Girard ; 13.3.1984 ; Heroldstr. 178 ; 94164 ; Sonnen ; 08584 / 49466732 ; 0162 / 6948134 ; 08584 / 71981145 ; j.girard@mail.xyz ; ja
253 ; Frau ; Dr. ; Irmgart ; Hennings ; 14.4.1970 ; Norbertstr. 8 ; 66919 ; Herschberg ; 06375 / 16434951 ; 0165 / 5863427 ; 06375 / 91756379 ; i.hennings@mail.xyz ; ja
254 ; Herr ; Dr. ; Carsten ; Baker ; 17.9.1949 ; Franz-Peter-Kürten-Weg 115 ; 31619 ; Binnen ; 05023 / 87641461 ; 0179 / 4706252 ; 05023 / 35138944 ; carsten.baker@mail.xyz ; ja
255 ; Herr ; Prof. ; Ulrich ; Stoll ; 19.10.1931 ; Erpeler Str. 49 ; 48329 ; Havixbeck ; 02507 / 81257468 ; 0170 / 2783641 ; 02507 / 3093997 ; u.stoll@mail.xyz ; ja
256 ; Herr ; Dr. ; Joel ; Weise ; 3.7.1991 ; Wörthstr. 65 ; 99625 ; Beichlingen ; 03635 / 19299115 ; 0170 / 5556595 ; 03635 / 66318219 ; joel.weise@mail.xyz ; ja
257 ; Herr ; Prof. ; Fritz ; Mann ; 15.4.1977 ; Im Haubenfeld 118 ; 98749 ; Siegmundsburg ; 03679 / 31113885 ; 0162 / 8299641 ; 03679 / 33894506 ; f.mann@mail.xyz ; ja
258 ; Herr ; Dr. ; Juri ; Beyer ; 28.12.1922 ; Dachsleite 140 ; 56858 ; Würrich ; 06763 / 15123949 ; 0158 / 5287872 ; 06763 / 69794480 ; j.beyer@mail.xyz ; ja
259 ; Frau ; Dr. ; Chiara ; Krohn ; 24.2.1978 ; Jakobusstr. 15 ; 67811 ; Dielkirchen ; 06361 / 20852713 ; 0178 / 1663983 ; 06361 / 10645702 ; chiara.krohn@mail.xyz ; ja
260 ; Herr ; Dr. ; Hermann ; Rodriguez ; 22.12.1953 ; Düesbergweg 2 ; 12437 ; Treptow-Köpenick ; 030 / 36514078 ; 0166 / 1183579 ; 030 / 44121143 ; hermann.rodriguez@mail.xyz ; ja
261 ; Herr ; Dr. ; Axel ; Sass ; 14.3.1966 ; Soetenkamp 67 ; 23558 ; Lübeck ; 0451 / 87257307 ; 0159 / 3860294 ; 0451 / 77166516 ; axel.sass@mail.xyz ; ja
262 ; Frau ; Dr. ; Maike ; Page ; 9.4.1954 ; Am Hörsterfriedhof 27 ; 04808 ; Wurzen ; 03425 / 13243653 ; 0155 / 1312962 ; 03425 / 86125834 ; maike.page@mail.xyz ; ja
263 ; Herr ; Dr. ; Enrico ; Fuchs ; 13.3.1970 ; Kochwiesenstr. 62 ; 17309 ; Brietzig ; 03973 / 33621826 ; 0150 / 2059610 ; 03973 / 45762960 ; enrico.fuchs@mail.xyz ; ja
264 ; Frau ; Prof. ; Nina ; Brandner ; 21.10.1935 ; Rüschhausweg 86 ; 86836 ; Klosterlechfeld ; 08232 / 35648270 ; 0166 / 9619597 ; 08232 / 34848853 ; nina.brandner@mail.xyz ; ja
265 ; Frau ; Dr. ; Elke ; Schöne ; 19.8.1943 ; Wörthstr. 18 ; 91161 ; Hilpoltstein ; 09174 / 96262526 ; 0168 / 3358535 ; 09174 / 74888130 ; elke.schoene@mail.xyz ; ja
266 ; Herr ; Prof. ; Heinz ; Nagl ; 18.12.1936 ; Hoove 56 ; 06556 ; Mönchpfiffel-Nikolausrieth ; 03466 / 49716653 ; 0155 / 4056398 ; 03466 / 71422816 ; h.nagl@mail.xyz ; ja
267 ; Herr ; Dr. ; Valentin ; Kellermann ; 12.7.1998 ; Marderweg 168 ; 46045 ; Oberhausen ; 0208 / 25810922 ; 0174 / 9388272 ; 0208 / 57062950 ; v.kellermann@mail.xyz ; ja
268 ; Frau ; Prof. ; Katharina ; Harrison ; 15.6.1999 ; Schmeddingstr. 116 ; 75053 ; Gondelsheim ; 07252 / 52274806 ; 0162 / 2853052 ; 07252 / 34643608 ; katharina.harrison@mail.xyz ; ja
269 ; Herr ; Dr. ; Luke ; Schwertfeger ; 5.5.1994 ; Methweg 54 ; 35075 ; Gladenbach ; 06462 / 61115231 ; 0163 / 5083795 ; 06462 / 12628739 ; l.schwertfeger@mail.xyz ; ja
270 ; Frau ; Dr. ; Karin ; Korte ; 10.6.1969 ; Theodor-Heuss-Ring 28a ; 38312 ; Dorstadt ; 05334 / 91045384 ; 0154 / 5348776 ; 05334 / 88303713 ; karin.korte@mail.xyz ; ja
271 ; Herr ; Dr. ; Reinhardt ; Karger ; 16.2.1947 ; Böttcherstr. 35 ; 94113 ; Tiefenbach ; 08509 / 15758015 ; 0150 / 9765592 ; 08509 / 45203507 ; reinhardt.karger@mail.xyz ; ja
272 ; Herr ; Dr. ; Detlef ; Köhler ; 22.8.1922 ; Handorfer Str. 166a ; 57644 ; Hattert ; 02662 / 50995006 ; 0171 / 8591838 ; 02662 / 16288655 ; detlef.koehler@mail.xyz ; ja
273 ; Frau ; Dr. ; Rebekka ; Wilde ; 12.2.1996 ; Am Hörsterfriedhof 62 ; 89155 ; Erbach ; 07305 / 9066041 ; 0164 / 1536905 ; 07305 / 55294514 ; r.wilde@mail.xyz ; ja
274 ; Frau ; Dr. ; Janin ; Bart ; 3.1.1997 ; Ripenhorst 86 ; 54673 ; Koxhausen ; 06564 / 6644120 ; 0150 / 6093064 ; 06564 / 18519793 ; j.bart@mail.xyz ; ja
275 ; Herr ; Dr. ; Juri ; Siemon ; 13.5.1969 ; Dauvemühle 167 ; 56593 ; Niedersteinebach ; 02685 / 56672899 ; 0153 / 6528417 ; 02685 / 19455662 ; juri.siemon@mail.xyz ; ja
276 ; Frau ; Dr. ; Charlotte ; Deutsch ; 15.3.1964 ; Werkstattstr. 144 ; 23968 ; Gägelow ; 03841 / 12740308 ; 0174 / 4072917 ; 03841 / 79909417 ; c.deutsch@mail.xyz ; ja
277 ; Frau ; Dr. ; Emilie ; Wittig ; 2.5.1975 ; Oscar-Wilde-Str. 155 ; 46485 ; Wesel am Rhein ; 0281 / 98033756 ; 0170 / 5850862 ; 0281 / 9111086 ; e.wittig@mail.xyz ; ja
278 ; Frau ; Dr. ; Gisela ; Back ; 27.9.1956 ; Wildpfad 180 ; 56357 ; Geisig ; 02604 / 1877676 ; 0160 / 9913903 ; 02604 / 99656706 ; g.back@mail.xyz ; ja
279 ; Herr ; Dr. ; Erik ; Burkhardt ; 15.10.1937 ; Widdeshover Weg 20 ; 24972 ; Steinbergkirche ; 04632 / 72423625 ; 0150 / 6476026 ; 04632 / 54397970 ; erik.burkhardt@mail.xyz ; ja
280 ; Frau ; Dr. ; Dagmar ; Finke ; 2.12.1928 ; Langestr. 7a ; 72649 ; Wolfschlugen ; 07022 / 60509673 ; 0153 / 1051854 ; 07022 / 39299461 ; dagmar.finke@mail.xyz ; ja
281 ; Herr ; Dr. ; Joerg ; Fitzgerald ; 21.1.1939 ; Gartenstr. 123 ; 17111 ; Kentzlin ; 03994 / 71789409 ; 0152 / 2537528 ; 03994 / 38318008 ; joerg.fitzgerald@mail.xyz ; ja
282 ; Frau ; Dr. ; Silke ; Ziemann ; 2.1.1935 ; Friedrich-Ebert-Str. 121 ; 63546 ; Hammersbach ; 06185 / 1167674 ; 0171 / 8218760 ; 06185 / 56548445 ; s.ziemann@mail.xyz ; ja
283 ; Frau ; Dr. ; Mariella ; Kropf ; 25.9.1946 ; Am Pulverschuppen 150a ; 24857 ; Fahrdorf ; 04621 / 28819134 ; 0169 / 1673529 ; 04621 / 40973331 ; m.kropf@mail.xyz ; ja
284 ; Herr ; Dr. ; Franz ; Baumgart ; 21.11.1929 ; Angelmodder Weg 71 ; 94161 ; Ruderting ; 08509 / 14408234 ; 0155 / 7029844 ; 08509 / 2193747 ; franz.baumgart@mail.xyz ; ja
285 ; Frau ; Dr. ; Gabriele ; Schaper ; 4.5.1961 ; Methweg 68 ; 84513 ; Erharting ; 08631 / 81923793 ; 0157 / 8441442 ; 08631 / 22643984 ; gabriele.schaper@mail.xyz ; ja
286 ; Herr ; Dr. ; Markus ; Eckard ; 21.12.1927 ; Rohrkampstr. 173 ; 25569 ; Kremperheide ; 04824 / 40901631 ; 0176 / 6974735 ; 04824 / 90386082 ; markus.eckard@mail.xyz ; ja
287 ; Frau ; Dr. ; Chantale ; Clarke ; 13.4.1980 ; Widdeshover Weg 198 ; 57629 ; Atzelgift ; 02662 / 13695311 ; 0156 / 5653784 ; 02662 / 70487077 ; c.clarke@mail.xyz ; ja
288 ; Herr ; Dr. ; Yannik ; Hines ; 13.6.1970 ; Sanddornweg 19 ; 97070 ; Würzburg ; 0931 / 44117150 ; 0175 / 3065907 ; 0931 / 20117851 ; yannik.hines@mail.xyz ; ja
289 ; Herr ; Dr. ; Mathies ; Clarke ; 21.11.1957 ; Sophienstr. 142 ; 54552 ; Katzwinkel ; 02692 / 2425334 ; 0170 / 7074571 ; 02692 / 69357042 ; m.clarke@mail.xyz ; ja
290 ; Frau ; Dr. ; Sabrina ; Odenthal ; 20.5.2000 ; Rohrkampstr. 49 ; 51597 ; Morsbach ; 02294 / 67908415 ; 0155 / 5935067 ; 02294 / 59799343 ; s.odenthal@mail.xyz ; ja
291 ; Herr ; Dr. ; Siegfried ; Tegtmeier ; 12.4.1949 ; Röttgensweg 50 ; 54558 ; Saxler ; 06592 / 87064273 ; 0179 / 9262228 ; 06592 / 70821898 ; siegfried.tegtmeier@mail.xyz ; ja
292 ; Herr ; Dr. ; Theo ; Pabst ; 25.12.1933 ; Tondernstr. 192 ; 55288 ; Udenheim ; 06732 / 90385121 ; 0159 / 7422720 ; 06732 / 42498391 ; theo.pabst@mail.xyz ; ja
293 ; Frau ; Dr. ; Philine ; Ferguson ; 26.8.1920 ; Werkstattstr. 124 ; 55595 ; Burgsponheim ; 0671 / 89119387 ; 0164 / 7804476 ; 0671 / 77353057 ; p.ferguson@mail.xyz ; ja
294 ; Frau ; Dr. ; Celine ; Falkenstein ; 9.1.1968 ; Dingbängerweg 81 ; 53844 ; Troisdorf ; 02241 / 89936184 ; 0171 / 4333749 ; 02241 / 6420785 ; celine.falkenstein@mail.xyz ; ja
295 ; Frau ; Dr. ; Paula ; Kara ; 19.2.1933 ; Steinkamp 197 ; 53533 ; Fuchshofen ; 02691 / 71417268 ; 0160 / 1983544 ; 02691 / 33351378 ; p.kara@mail.xyz ; ja
296 ; Herr ; Dr. ; Bennett ; Bräuer ; 23.6.1993 ; Dauvemühle 27 ; 87645 ; Schwangau ; 08362 / 26144866 ; 0163 / 6674651 ; 08362 / 80292564 ; bennett.braeuer@mail.xyz ; ja
297 ; Frau ; Dr. ; Jolina ; Senioren ; 6.9.1968 ; Breul 21 ; 59846 ; Sundern ; 02933 / 26333600 ; 0159 / 6373877 ; 02933 / 55744154 ; j.senioren@mail.xyz ; ja
298 ; Herr ; Dr. ; Phillipp ; Forster ; 10.10.1979 ; Ostmarkstr. 130 ; 35440 ; Linden ; 06403 / 70757258 ; 0171 / 1089397 ; 06403 / 18284740 ; phillipp.forster@mail.xyz ; ja
299 ; Frau ; Dr. ; Felicitas ; Kress ; 5.4.1961 ; Am Brook 154 ; 85617 ; Aßling ; 08092 / 90239866 ; 0168 / 9818120 ; 08092 / 72012326 ; felicitas.kress@mail.xyz ; ja
300 ; Herr ; Dr. ; Julien ; Berry ; 25.9.1932 ; Wollinstr. 142 ; 91757 ; Treuchtlingen ; 09142 / 33866255 ; 0161 / 9741607 ; 09142 / 769267 ; julien.berry@mail.xyz ; ja
301 ; Frau ; Dr. ; Anika ; Liebe ; 25.7.1941 ; Altenhofer Weg 78 ; 03052 ; Cottbus ; 0355 / 4058935 ; 0168 / 9405650 ; 0355 / 93764552 ; anika.liebe@mail.xyz ; ja
302 ; Frau ; Dr. ; Chantal ; Buschmann ; 2.7.1984 ; Kurneystr. 8 ; 56424 ; Bannberscheid ; 02602 / 50377332 ; 0158 / 7760922 ; 02602 / 27778946 ; chantal.buschmann@mail.xyz ; ja
303 ; Herr ; Prof. ; Claas ; Wirtz ; 15.7.1987 ; Düsseldorfer Str. 85 ; 38116 ; Braunschweig ; 0531 / 81720083 ; 0150 / 8143764 ; 0531 / 73258764 ; claas.wirtz@mail.xyz ; ja
304 ; Frau ; Dr. ; Lena ; Sonntag ; 8.11.1991 ; Meinertzstr. 62 ; 54636 ; Scharfbillig ; 06561 / 73384481 ; 0155 / 6603028 ; 06561 / 20261704 ; l.sonntag@mail.xyz ; ja
305 ; Frau ; Dr. ; Jenny ; Neidhardt ; 28.8.1921 ; Telemannstr. 180 ; 17166 ; Dahmen ; 03996 / 67811020 ; 0155 / 8604906 ; 03996 / 49463109 ; jenny.neidhardt@mail.xyz ; ja
306 ; Frau ; Dr. ; Nina ; Heinrich ; 28.4.1936 ; Am Dornbusch 169 ; 88267 ; Vogt ; 07529 / 63942269 ; 0158 / 1793533 ; 07529 / 96512308 ; n.heinrich@mail.xyz ; ja
307 ; Herr ; Dr. ; Ernst ; Schwind ; 10.1.1921 ; Hülsebrockstr. 174 ; 22941 ; Jersbek ; 04532 / 23432827 ; 0169 / 9396688 ; 04532 / 82351352 ; e.schwind@mail.xyz ; ja
308 ; Frau ; Dr. ; Anastasia ; Wild ; 24.6.1925 ; Mondstr. 99 ; 66802 ; Überherrn ; 06836 / 71172661 ; 0168 / 4234437 ; 06836 / 73509174 ; anastasia.wild@mail.xyz ; ja
309 ; Frau ; Prof. ; Nike ; McDaniel ; 14.11.1992 ; Overbergstr. 166 ; 27327 ; Schwarme ; 04258 / 38814923 ; 0152 / 1942966 ; 04258 / 9047555 ; n.mcdaniel@mail.xyz ; ja
310 ; Herr ; Dr. ; Luca ; Karl ; 24.3.1982 ; Am Römerhof 174 ; 26835 ; Firrel ; 04950 / 1011825 ; 0178 / 2227538 ; 04950 / 6353337 ; l.karl@mail.xyz ; ja
311 ; Herr ; Dr. ; Justus ; Breuninger ; 26.10.1983 ; Düesbergweg 9 ; 37079 ; Göttingen ; 0551 / 88938039 ; 0150 / 3711547 ; 0551 / 2024966 ; justus.breuninger@mail.xyz ; ja
312 ; Herr ; Dr. ; Jannis ; Steinberg ; 1.7.1970 ; Tondernstr. 120 ; 23883 ; Klein Zecher ; 04547 / 64036682 ; 0151 / 9941653 ; 04547 / 82061423 ; j.steinberg@mail.xyz ; ja
313 ; Herr ; Dr. ; Robert ; Kuehl ; 2.2.1944 ; Zur Gräfte 158 ; 89605 ; Altheim ; 07391 / 86594147 ; 0159 / 5054853 ; 07391 / 50218671 ; r.kuehl@mail.xyz ; ja
314 ; Herr ; Dr. ; Luis ; Harrington ; 12.10.1993 ; Wiedehagen 68 ; 47249 ; Duisburg ; 0203 / 67263807 ; 0165 / 4488449 ; 0203 / 72895125 ; l.harrington@mail.xyz ; ja
315 ; Herr ; Prof. ; Bjarne ; Schilling ; 17.5.1930 ; Sophienstr. 149 ; 55459 ; Aspisheim ; 06727 / 35896013 ; 0155 / 1803128 ; 06727 / 80011753 ; b.schilling@mail.xyz ; ja
316 ; Herr ; Dr. ; Rainer ; Spies ; 21.9.1934 ; Steinfurter Str. 26 ; 96154 ; Burgwindheim ; 09551 / 81853842 ; 0153 / 4097567 ; 09551 / 37454097 ; rainer.spies@mail.xyz ; ja
317 ; Herr ; Dr. ; Ali ; Kämper ; 25.7.1987 ; Äußere Kanalstr. 98 ; 18055 ; Rostock ; 0381 / 60237477 ; 0168 / 4187571 ; 0381 / 95346840 ; a.kaemper@mail.xyz ; ja
318 ; Frau ; Dr. ; Lana ; Lynch ; 2.2.1967 ; Vorgebirgstr. 39 ; 22955 ; Hoisdorf ; 04107 / 41456883 ; 0176 / 7227358 ; 04107 / 15010676 ; l.lynch@mail.xyz ; ja
319 ; Herr ; Prof. ; Günther ; Heidenreich ; 5.2.1935 ; Bielefelder Str. 1 ; 67578 ; Gimbsheim ; 06249 / 31727155 ; 0154 / 3105114 ; 06249 / 26605665 ; g.heidenreich@mail.xyz ; ja
320 ; Herr ; Dr. ; Benjamin ; James ; 17.7.1969 ; Avendruper Str. 25 ; 24622 ; Gnutz ; 04392 / 22904530 ; 0158 / 7651347 ; 04392 / 29846386 ; benjamin.james@mail.xyz ; ja
321 ; Frau ; Dr. ; Sara ; Rahm ; 19.2.1972 ; Am Getterbach 53a ; 67685 ; Schwedelbach ; 06374 / 70116590 ; 0169 / 3210762 ; 06374 / 4559968 ; s.rahm@mail.xyz ; ja
322 ; Frau ; Dr. ; Lilli ; Arnold ; 21.12.1921 ; Jakobusstr. 36 ; 55270 ; Jugenheim ; 06136 / 12474050 ; 0176 / 7833344 ; 06136 / 78900604 ; lilli.arnold@mail.xyz ; ja
323 ; Herr ; Dr. ; Mirko ; Dekan ; 23.1.1971 ; Schiffahrter Damm 188 ; 24629 ; Kisdorf ; 04193 / 4129334 ; 0158 / 3175683 ; 04193 / 2681550 ; m.dekan@mail.xyz ; ja
324 ; Frau ; Dr. ; Carolin ; Schwarze ; 9.5.1979 ; Am Ziegelofen 46 ; 54576 ; Hillesheim ; 06593 / 91568143 ; 0168 / 4941437 ; 06593 / 84962823 ; c.schwarze@mail.xyz ; ja
325 ; Herr ; Dr. ; Louis ; Schwartz ; 7.10.1994 ; Breul 102 ; 54662 ; Beilingen ; 06562 / 52321248 ; 0150 / 1701938 ; 06562 / 14290520 ; l.schwartz@mail.xyz ; ja
326 ; Herr ; Dr. ; Jeremy ; Beer ; 27.8.1965 ; Mariendorfer Str. 90 ; 99880 ; Teutleben ; 03622 / 81248630 ; 0175 / 4756760 ; 03622 / 783256 ; j.beer@mail.xyz ; ja
327 ; Herr ; Prof. ; Roman ; Mai ; 4.10.1983 ; Avendruper Str. 197 ; 74909 ; Meckesheim ; 06226 / 88373248 ; 0163 / 8790681 ; 06226 / 62209839 ; roman.mai@mail.xyz ; ja
328 ; Herr ; Dr. ; Falk ; Gibson ; 28.8.1998 ; Schubertstr. 93 ; 97288 ; Theilheim ; 09303 / 74506685 ; 0157 / 7093074 ; 09303 / 94510336 ; falk.gibson@mail.xyz ; ja
329 ; Frau ; Dr. ; Carla ; Mosch ; 14.8.1929 ; Max-Winkelmann-Str. 61 ; 88131 ; Bodolz ; 08382 / 62404327 ; 0178 / 8513066 ; 08382 / 69638884 ; carla.mosch@mail.xyz ; ja
330 ; Frau ; Dr. ; Nadin ; Stumpf ; 26.7.1961 ; Försterstr. 75 ; 68799 ; Reilingen ; 06205 / 35134249 ; 0176 / 6773639 ; 06205 / 28684678 ; nadin.stumpf@mail.xyz ; ja
331 ; Herr ; Dr. ; Nils ; Decker ; 9.2.1997 ; Weseler Str. 17 ; 72411 ; Bodelshausen ; 07471 / 75494807 ; 0158 / 7583955 ; 07471 / 44345902 ; nils.decker@mail.xyz ; ja
332 ; Herr ; Prof. ; Nic ; Dürr ; 10.10.1994 ; Südstr. 105 ; 17139 ; Basedow ; 03994 / 27807325 ; 0156 / 1768130 ; 03994 / 67084165 ; nic.duerr@mail.xyz ; ja
333 ; Frau ; Prof. ; Rita ; Back ; 12.7.1974 ; Langestr. 139 ; 37447 ; Wieda ; 05586 / 56111705 ; 0171 / 1529023 ; 05586 / 13389707 ; r.back@mail.xyz ; ja
334 ; Frau ; Dr. ; Dana ; Robbins ; 27.2.1970 ; Hensenstr. 1 ; 17440 ; Krummin ; 03836 / 72655517 ; 0151 / 1523779 ; 03836 / 7860828 ; d.robbins@mail.xyz ; ja
335 ; Frau ; Dr. ; Tabea ; Gerhardt ; 5.11.1974 ; Zum Burgschemm 160 ; 23911 ; Pogeez ; 04541 / 95369489 ; 0154 / 9553195 ; 04541 / 13197991 ; tabea.gerhardt@mail.xyz ; ja
336 ; Herr ; Dr. ; Valentin ; Hörmann ; 11.6.1984 ; Offerkämpe 15 ; 55483 ; Krummenau ; 06544 / 53921794 ; 0177 / 5379380 ; 06544 / 64660732 ; v.hoermann@mail.xyz ; ja
337 ; Herr ; Dr. ; Andreas ; Schön ; 28.8.1963 ; Wollinstr. 46 ; 96515 ; Judenbach ; 03675 / 54149516 ; 0178 / 6629813 ; 03675 / 29584908 ; andreas.schoen@mail.xyz ; ja
338 ; Frau ; Dr. ; Maya ; Ramsey ; 24.1.1966 ; Piusstr. 179a ; 31708 ; Ahnsen ; 05722 / 69845895 ; 0177 / 5067699 ; 05722 / 12690290 ; maya.ramsey@mail.xyz ; ja
339 ; Herr ; Dr. ; Luk ; Krause ; 17.10.1944 ; Schmittingheide 78 ; 56459 ; Willmenrod ; 02663 / 17425524 ; 0168 / 1837274 ; 02663 / 31429693 ; l.krause@mail.xyz ; ja
340 ; Frau ; Dr. ; Antje ; Seifried ; 15.7.1977 ; Görlitzer Str. 121 ; 24855 ; Jübek ; 04625 / 85730011 ; 0153 / 9250939 ; 04625 / 39792632 ; antje.seifried@mail.xyz ; ja
341 ; Herr ; Prof. ; Patrick ; Bernhard ; 14.5.1936 ; Am Filk 116 ; 79725 ; Laufenburg ; 07763 / 96403810 ; 0170 / 9433596 ; 07763 / 98417548 ; patrick.bernhard@mail.xyz ; ja
342 ; Herr ; Prof. ; Leif ; Bastian ; 18.8.1922 ; Stettiner Str. 192 ; 57648 ; Unnau ; 02661 / 41565911 ; 0165 / 5421249 ; 02661 / 20565606 ; leif.bastian@mail.xyz ; ja
343 ; Frau ; Dr. ; Juliana ; Malinowski ; 14.9.1987 ; Meesenstiege 112 ; 86647 ; Buttenwiesen ; 08274 / 10417538 ; 0165 / 9500238 ; 08274 / 29339161 ; juliana.malinowski@mail.xyz ; ja
344 ; Frau ; Dr. ; Aylin ; Powell ; 3.8.1987 ; Johanniterstr. 53 ; 54614 ; Nimsreuland ; 06551 / 48510532 ; 0179 / 9611850 ; 06551 / 74249391 ; a.powell@mail.xyz ; ja
345 ; Herr ; Dr. ; Ernst ; Barthel ; 20.10.1946 ; Heisstr. 181 ; 54668 ; Peffingen ; 06525 / 61521449 ; 0178 / 8526327 ; 06525 / 38096131 ; ernst.barthel@mail.xyz ; ja
346 ; Frau ; Dr. ; Maike ; Siemer ; 21.7.1973 ; Hahnenstr. 51 ; 53520 ; Drees ; 02692 / 67624133 ; 0163 / 8336236 ; 02692 / 64948279 ; maike.siemer@mail.xyz ; ja
347 ; Frau ; Dr. ; Fiona ; Langenbach ; 1.12.1964 ; Münsterstr. 33 ; 48531 ; Nordhorn ; 05921 / 23045044 ; 0150 / 1107164 ; 05921 / 1329829 ; fiona.langenbach@mail.xyz ; ja
348 ; Herr ; Dr. ; Janis ; Marks ; 12.9.1970 ; Augustastr. 86 ; 73469 ; Riesbürg ; 09081 / 86545401 ; 0179 / 5212830 ; 09081 / 62518621 ; j.marks@mail.xyz ; ja
349 ; Frau ; Prof. ; Marah ; Sanders ; 1.4.1993 ; Uhuweg 140 ; 66871 ; Oberalben ; 06381 / 29280080 ; 0150 / 8343500 ; 06381 / 89554059 ; marah.sanders@mail.xyz ; ja
350 ; Frau ; Dr. ; Chiara ; Kappler ; 13.7.1926 ; Kerßenbrockstr. 36 ; 54636 ; Baustert ; 06561 / 41956394 ; 0168 / 4762153 ; 06561 / 64895577 ; c.kappler@mail.xyz ; ja
351 ; Frau ; Prof. ; Emely ; Hammond ; 2.1.1962 ; Rinkerodeweg 177 ; 33104 ; Paderborn ; 05251 / 70641132 ; 0152 / 9588441 ; 05251 / 16770699 ; e.hammond@mail.xyz ; ja
352 ; Herr ; Prof. ; Joachim ; Lay ; 19.6.1931 ; Gottesweg 168 ; 49196 ; Bad Laer ; 05424 / 83825970 ; 0163 / 3931626 ; 05424 / 15983362 ; j.lay@mail.xyz ; ja
353 ; Frau ; Dr. ; Teresa ; Gäbler ; 11.1.1943 ; Ölbergstr. 24 ; 66903 ; Ohmbach ; 06373 / 37599654 ; 0150 / 4318738 ; 06373 / 63827729 ; t.gaebler@mail.xyz ; ja
354 ; Herr ; Dr. ; Emil ; Wise ; 10.3.1966 ; Jakobusstr. 84 ; 66907 ; Glan-Münchweiler ; 06383 / 98674411 ; 0150 / 7312139 ; 06383 / 61033263 ; emil.wise@mail.xyz ; ja
