Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
236 ; Herr ; Dr. ; Liam ; Fehr ; 28.1.1990 ; Am Ziegelofen 153a ; 69242 ; Mühlhausen ; 06222 / 68440883 ; 0158 / 1971028 ; 06222 / 83837952 ; l.fehr@mail.xyz ; ja
237 ; Herr ; Dr. ; Joerg ; Baierl ; 6.3.1940 ; Zum Burgschemm 151a ; 97084 ; Würzburg ; 0931 / 1064730 ; 0162 / 8626721 ; 0931 / 20336392 ; j.baierl@mail.xyz ; ja
238 ; Frau ; Dr. ; Kristina ; Scott ; 12.1.2000 ; Kröver Str. 104 ; 56370 ; Attenhausen ; 02604 / 83081161 ; 0174 / 3274985 ; 02604 / 27178479 ; k.scott@mail.xyz ; ja
239 ; Herr ; Dr. ; Ingo ; Kaiser ; 24.5.1991 ; Rottkamp 149 ; 56759 ; Laubach ; 02653 / 57736959 ; 0171 / 2959558 ; 02653 / 78413301 ; ingo.kaiser@mail.xyz ; ja
240 ; Herr ; Dr. ; Henrik ; Hense ; 12.4.1956 ; Dortmunder Str. 149 ; 71636 ; Ludwigsburg ; 07141 / 62680108 ; 0156 / 3566059 ; 07141 / 86889107 ; h.hense@mail.xyz ; ja
241 ; Herr ; Prof. ; Tim ; Kähler ; 28.9.1989 ; Heroldstr. 137 ; 21493 ; Grove ; 04151 / 82093677 ; 0174 / 2882479 ; 04151 / 6798688 ; tim.kaehler@mail.xyz ; ja
242 ; Frau ; Dr. ; Janne ; Schmid ; 13.6.1993 ; Schubertstr. 21 ; 59368 ; Werne ; 02389 / 10479830 ; 0170 / 5878069 ; 02389 / 68231502 ; janne.schmid@mail.xyz ; ja
243 ; Herr ; Dr. ; Heinz ; Brix ; 26.11.1924 ; Friedrich-Ebert-Str. 66 ; 54610 ; Büdesheim ; 06558 / 19605385 ; 0155 / 4346727 ; 06558 / 69654622 ; heinz.brix@mail.xyz ; ja
244 ; Frau ; Dr. ; Rosemarie ; Kugler ; 6.7.1946 ; Landoisstr. 11 ; 27389 ; Fintel ; 04265 / 33869271 ; 0170 / 9696924 ; 04265 / 88382594 ; r.kugler@mail.xyz ; ja
245 ; Frau ; Prof. ; Birgit ; Petermann ; 15.7.1932 ; Rennbahnstr. 3 ; 06528 ; Emseloh ; 03464 / 60729743 ; 0175 / 7177697 ; 03464 / 18830647 ; b.petermann@mail.xyz ; ja
246 ; Herr ; Prof. ; Niko ; Zimmer ; 13.1.1968 ; Mariendorfer Str. 101 ; 55758 ; Hottenbach ; 06544 / 75054015 ; 0164 / 9460635 ; 06544 / 95959920 ; niko.zimmer@mail.xyz ; ja
247 ; Herr ; Dr. ; Tim ; Nebel ; 6.11.1947 ; Marientalstr. 34 ; 20146 ; Hamburg ; 040 / 39437751 ; 0178 / 7471659 ; 040 / 9496911 ; t.nebel@mail.xyz ; ja
248 ; Frau ; Dr. ; Sina ; Schaffrath ; 26.2.1953 ; Templerweg 41 ; 03044 ; Cottbus ; 0355 / 36764154 ; 0179 / 4515485 ; 0355 / 9376639 ; sina.schaffrath@mail.xyz ; ja
249 ; Herr ; Dr. ; Erich ; Helm ; 5.7.1954 ; Soetenkamp 186 ; 65558 ; Lohrheim ; 06430 / 35364080 ; 0163 / 1884682 ; 06430 / 52168508 ; e.helm@mail.xyz ; ja
250 ; Herr ; Dr. ; Willi ; Eberspächer ; 19.8.1966 ; Johanniterstr. 99 ; 56244 ; Rückeroth ; 02626 / 78205734 ; 0154 / 7714770 ; 02626 / 93008884 ; w.eberspaecher@mail.xyz ; ja
251 ; Frau ; Dr. ; Hildegard ; Bates ; 21.4.1980 ; Bohlweg 174 ; 66981 ; Münchweiler an der Rodalb ; 06395 / 84383434 ; 0176 / 1833682 ; 06395 / 8269011 ; h.bates@mail.xyz ; ja
252 ; Frau ; Dr. ; Aileen ; Evans ; 2.9.1934 ; Herdingstr. 39 ; 54518 ; Minheim ; 06507 / 26311709 ; 0172 / 7765614 ; 06507 / 61909870 ; a.evans@mail.xyz ; ja
253 ; Frau ; Prof. ; Pauline ; Seeliger ; 5.11.1941 ; Marderweg 53 ; 35110 ; Frankenau ; 06455 / 34342186 ; 0179 / 5412141 ; 06455 / 74810443 ; pauline.seeliger@mail.xyz ; ja
254 ; Herr ; Dr. ; Philipp ; Saathoff ; 19.5.1998 ; Piusallee 107a ; 92260 ; Ammerthal ; 09628 / 8500826 ; 0174 / 8018124 ; 09628 / 52201072 ; philipp.saathoff@mail.xyz ; ja
255 ; Frau ; Dr. ; Giulia ; Frisch ; 20.6.1973 ; Steinfurter Str. 32 ; 03205 ; Lug ; 03541 / 18781410 ; 0159 / 1061268 ; 03541 / 13442673 ; g.frisch@mail.xyz ; ja
256 ; Frau ; Dr. ; Emelie ; Mangold ; 24.11.1971 ; Am Ziegelofen 92 ; 09648 ; Mittweida ; 03727 / 60174073 ; 0150 / 8430804 ; 03727 / 78270268 ; emelie.mangold@mail.xyz ; ja
257 ; Frau ; Dr. ; Karlotta ; Liebe ; 18.6.1980 ; Äußere Kanalstr. 56 ; 94094 ; Rotthalmünster ; 08533 / 39089408 ; 0161 / 1121178 ; 08533 / 21383555 ; k.liebe@mail.xyz ; ja
258 ; Frau ; Dr. ; Ann ; Wiemann ; 16.3.1946 ; Gleueler Str. 98 ; 67591 ; Wachenheim ; 06243 / 26189745 ; 0156 / 7349822 ; 06243 / 21119941 ; ann.wiemann@mail.xyz ; ja
259 ; Frau ; Dr. ; Romy ; Land ; 18.9.1956 ; Neusser Str. 136 ; 35236 ; Breidenbach ; 06465 / 81825261 ; 0155 / 2327951 ; 06465 / 3961697 ; r.land@mail.xyz ; ja
260 ; Herr ; Prof. ; Timo ; Wassmann ; 25.3.1933 ; Gescherweg 142a ; 25597 ; Moordorf ; 04828 / 1675291 ; 0174 / 1806493 ; 04828 / 12992391 ; t.wassmann@mail.xyz ; ja
261 ; Herr ; Dr. ; Clemens ; Kohler ; 19.12.1976 ; Theodor-Heuss-Ring 159 ; 54451 ; Irsch ; 06581 / 37799017 ; 0169 / 9321212 ; 06581 / 81834988 ; c.kohler@mail.xyz ; ja
262 ; Herr ; Dr. ; Bernhardt ; Patzer ; 24.4.1925 ; Dodostr. 40 ; 57629 ; Mörsbach ; 02662 / 18818555 ; 0155 / 1517689 ; 02662 / 96797256 ; b.patzer@mail.xyz ; ja
263 ; Herr ; Dr. ; Jason ; Breuninger ; 14.8.1993 ; Hofstr. 148 ; 51399 ; Burscheid ; 02174 / 13710127 ; 0157 / 9843461 ; 02174 / 8332298 ; j.breuninger@mail.xyz ; ja
264 ; Herr ; Dr. ; Hartmut ; Bussmann ; 8.8.1932 ; Flaßkuhl 55 ; 24217 ; Fiefbergen ; 04344 / 59646548 ; 0164 / 3462125 ; 04344 / 59753657 ; hartmut.bussmann@mail.xyz ; ja
265 ; Frau ; Dr. ; Mareike ; Hopkins ; 7.4.1971 ; Im Stemmen 193 ; 97355 ; Rüdenhausen ; 09383 / 12398014 ; 0152 / 7036622 ; 09383 / 17006349 ; mareike.hopkins@mail.xyz ; ja
266 ; Frau ; Dr. ; Amelie ; Lippert ; 27.7.1939 ; Christinastr. 101 ; 73110 ; Hattenhofen ; 07164 / 4254729 ; 0152 / 9404793 ; 07164 / 52849144 ; amelie.lippert@mail.xyz ; ja
267 ; Frau ; Dr. ; Smilla ; Laufer ; 11.11.1956 ; Dorbaumstr. 141 ; 49681 ; Garrel ; 04474 / 14115031 ; 0168 / 4500921 ; 04474 / 47717202 ; smilla.laufer@mail.xyz ; ja
268 ; Herr ; Dr. ; Sven ; Kaufmann ; 15.10.1924 ; Salzmannstr. 92 ; 25593 ; Reher ; 04876 / 54176577 ; 0171 / 1737043 ; 04876 / 71417552 ; sven.kaufmann@mail.xyz ; ja
269 ; Herr ; Dr. ; Willi ; Harrington ; 9.9.1930 ; Kappenberger Damm 198 ; 87776 ; Sontheim ; 08336 / 11231762 ; 0152 / 8471937 ; 08336 / 86032404 ; w.harrington@mail.xyz ; ja
270 ; Frau ; Dr. ; Rike ; Walters ; 17.8.1985 ; Kirchstr. 131 ; 67471 ; Elmstein ; 06328 / 88346440 ; 0170 / 7825910 ; 06328 / 93464130 ; rike.walters@mail.xyz ; ja
271 ; Frau ; Dr. ; Lucia ; Metz ; 6.8.1960 ; Raesfeldstr. 97 ; 39307 ; Zabakuck ; 03933 / 85325885 ; 0163 / 3318044 ; 03933 / 56265065 ; lucia.metz@mail.xyz ; ja
272 ; Frau ; Dr. ; Mina ; Cross ; 13.5.1973 ; Hillscheider Weg 12 ; 74743 ; Seckach ; 06292 / 88430682 ; 0161 / 5017980 ; 06292 / 27907726 ; mina.cross@mail.xyz ; ja
273 ; Herr ; Dr. ; Matis ; Hense ; 23.9.1974 ; Schubertstr. 18a ; 97320 ; Albertshofen ; 09321 / 21369139 ; 0152 / 4224772 ; 09321 / 49928387 ; matis.hense@mail.xyz ; ja
274 ; Herr ; Dr. ; Janik ; Sperling ; 2.12.1962 ; Hansaring 107 ; 54533 ; Niederscheidweiler ; 06572 / 68692008 ; 0173 / 3321504 ; 06572 / 92016827 ; janik.sperling@mail.xyz ; ja
275 ; Herr ; Dr. ; David ; McGee ; 7.6.1939 ; Eibenweg 80 ; 07389 ; Wilhelmsdorf ; 03647 / 19780829 ; 0179 / 6499491 ; 03647 / 76361991 ; d.mcgee@mail.xyz ; ja
276 ; Frau ; Dr. ; Finja ; Ziegler ; 18.5.1946 ; Zülpicher Str. 60a ; 56288 ; Spesenroth ; 06762 / 59152364 ; 0173 / 2254447 ; 06762 / 54114994 ; finja.ziegler@mail.xyz ; ja
277 ; Frau ; Dr. ; Ina ; Wehr ; 24.8.1982 ; Widdeshover Weg 126 ; 25764 ; Oesterwurth ; 04823 / 15003031 ; 0159 / 8278383 ; 04823 / 21924500 ; i.wehr@mail.xyz ; ja
278 ; Herr ; Dr. ; Karlo ; Pätzold ; 8.2.1940 ; Mindener Str. 68 ; 95145 ; Oberkotzau ; 09286 / 45799017 ; 0175 / 9831958 ; 09286 / 10527589 ; k.paetzold@mail.xyz ; ja
279 ; Herr ; Dr. ; Reinhard ; Döring ; 13.6.1986 ; Lassallestr. 144 ; 26209 ; Hatten ; 04482 / 10858806 ; 0170 / 1986593 ; 04482 / 33050374 ; r.doering@mail.xyz ; ja
280 ; Frau ; Dr. ; Bettina ; Brigitte ; 26.10.1976 ; Am Berler Kamp 193 ; 66119 ; Saarbrücken ; 0681 / 2735652 ; 0165 / 9535698 ; 0681 / 13116812 ; bettina.brigitte@mail.xyz ; ja
281 ; Herr ; Dr. ; Keno ; Vetter ; 27.9.1971 ; Am Berler Kamp 145 ; 84567 ; Erlbach ; 08670 / 38522438 ; 0166 / 3141865 ; 08670 / 64772464 ; k.vetter@mail.xyz ; ja
282 ; Frau ; Dr. ; Hildegard ; Adams ; 7.5.1988 ; Horstmarer Landweg 26 ; 25926 ; Bramstedtlund ; 04666 / 15810165 ; 0167 / 8432772 ; 04666 / 65840703 ; h.adams@mail.xyz ; ja
283 ; Frau ; Dr. ; Teresa ; Cain ; 14.9.1951 ; Gottesweg 21 ; 91287 ; Plech ; 09244 / 88473083 ; 0164 / 4252685 ; 09244 / 44670748 ; teresa.cain@mail.xyz ; ja
284 ; Frau ; Prof. ; Samantha ; Bamberger ; 13.11.1993 ; Johann-Krane-Weg 169 ; 67707 ; Schopp ; 06307 / 28561980 ; 0152 / 4188631 ; 06307 / 43539725 ; samantha.bamberger@mail.xyz ; ja
285 ; Herr ; Dr. ; Timon ; Leibold ; 6.12.1949 ; Ripenhorst 65 ; 54311 ; Trierweiler ; 0651 / 30771804 ; 0173 / 3627108 ; 0651 / 83647378 ; t.leibold@mail.xyz ; ja
286 ; Frau ; Dr. ; Leona ; Kegel ; 13.3.1967 ; Innsbruckweg 12 ; 87675 ; Stötten am Auerberg ; 08349 / 45591140 ; 0177 / 8922011 ; 08349 / 53947463 ; leona.kegel@mail.xyz ; ja
287 ; Herr ; Prof. ; Marvin ; Gebhart ; 14.2.1987 ; Beuelsweg 14 ; 97320 ; Sulzfeld am Main ; 09321 / 9320674 ; 0163 / 3500141 ; 09321 / 25984859 ; marvin.gebhart@mail.xyz ; ja
288 ; Frau ; Prof. ; Sophie ; Demir ; 18.5.1941 ; Am Blütenhain 123a ; 88662 ; Überlingen ; 07551 / 98686345 ; 0165 / 5432928 ; 07551 / 88843796 ; sophie.demir@mail.xyz ; ja
289 ; Frau ; Dr. ; Anastasia ; Krüger ; 17.6.1992 ; Zum Burgschemm 36 ; 21368 ; Boitze ; 05851 / 24543802 ; 0170 / 8677921 ; 05851 / 50472138 ; anastasia.krueger@mail.xyz ; ja
290 ; Frau ; Dr. ; Ingeborg ; Riedl ; 18.6.1975 ; Neißestr. 90 ; 55619 ; Hennweiler ; 06752 / 69820229 ; 0166 / 6186651 ; 06752 / 1868715 ; i.riedl@mail.xyz ; ja
291 ; Herr ; Prof. ; Markus ; Lambertz ; 3.12.1961 ; Rüschhausweg 97 ; 35576 ; Wetzlar ; 06441 / 26281580 ; 0175 / 4951541 ; 06441 / 65546310 ; markus.lambertz@mail.xyz ; ja
292 ; Frau ; Dr. ; Elisa ; Böttcher ; 5.8.1931 ; Elsa-Brändström-Weg 115 ; 31855 ; Aerzen ; 05154 / 51638687 ; 0153 / 6343446 ; 05154 / 82106942 ; elisa.boettcher@mail.xyz ; ja
293 ; Herr ; Prof. ; Mattis ; Siemon ; 9.12.1992 ; Am Burloh 85 ; 29568 ; Wieren ; 05825 / 95503255 ; 0174 / 9452552 ; 05825 / 68705578 ; m.siemon@mail.xyz ; ja
294 ; Frau ; Dr. ; Margarete ; Sattler ; 2.8.1996 ; Werkstattstr. 180 ; 37276 ; Meinhard ; 05651 / 79906705 ; 0176 / 1208646 ; 05651 / 14224321 ; margarete.sattler@mail.xyz ; ja
295 ; Frau ; Dr. ; Dagmar ; Gaus ; 22.10.1994 ; Willingrott 159 ; 85253 ; Erdweg ; 08138 / 2030369 ; 0156 / 7467590 ; 08138 / 33808119 ; d.gaus@mail.xyz ; ja
296 ; Herr ; Dr. ; Maximilian ; Kleine ; 3.1.1971 ; Guntherstr. 61 ; 28359 ; Bremen ; 0421 / 72693710 ; 0170 / 7911837 ; 0421 / 81984274 ; maximilian.kleine@mail.xyz ; ja
297 ; Herr ; Dr. ; Philipp ; Aigner ; 12.10.1923 ; Simon-Meister-Str. 192 ; 56459 ; Pottum ; 02663 / 15756863 ; 0178 / 9756202 ; 02663 / 7344003 ; p.aigner@mail.xyz ; ja
298 ; Frau ; Prof. ; Lucy ; Hall ; 8.2.1979 ; Altenhofer Weg 190 ; 23911 ; Kittlitz ; 04546 / 71150613 ; 0150 / 4053920 ; 04546 / 68309293 ; lucy.hall@mail.xyz ; ja
299 ; Frau ; Dr. ; Astrid ; Rogers ; 5.6.1969 ; Am Burloh 33 ; 85302 ; Gerolsbach ; 08445 / 47813606 ; 0153 / 4095767 ; 08445 / 56405161 ; astrid.rogers@mail.xyz ; ja
300 ; Herr ; Dr. ; Nico ; Daniel ; 28.2.1988 ; Am Brook 63 ; 70176 ; Stuttgart ; 0711 / 10992169 ; 0164 / 6920907 ; 0711 / 26983732 ; n.daniel@mail.xyz ; ja
301 ; Herr ; Dr. ; Henri ; Weis ; 19.4.1946 ; Zum Guten Hirten 104 ; 55278 ; Köngernheim ; 06737 / 61940324 ; 0150 / 2222295 ; 06737 / 83897876 ; henri.weis@mail.xyz ; ja
302 ; Frau ; Prof. ; Jasmin ; Fleck ; 20.4.1955 ; Sternstr. 136 ; 38277 ; Heere ; 05345 / 46569506 ; 0172 / 5082281 ; 05345 / 27938923 ; jasmin.fleck@mail.xyz ; ja
303 ; Frau ; Dr. ; Jamie ; Sieber ; 7.8.1920 ; Eibenweg 100 ; 94571 ; Schaufling ; 09904 / 71068427 ; 0156 / 1474037 ; 09904 / 71461458 ; j.sieber@mail.xyz ; ja
304 ; Frau ; Dr. ; Isabelle ; Raiba ; 16.5.1938 ; Mindener Str. 72 ; 24601 ; Ruhwinkel ; 04326 / 91221787 ; 0158 / 6056485 ; 04326 / 37428338 ; isabelle.raiba@mail.xyz ; ja
305 ; Frau ; Dr. ; Maria ; Lammert ; 13.2.1972 ; Königsberger Str. 5 ; 32549 ; Bad Oeynhausen ; 05731 / 92124735 ; 0157 / 4323445 ; 05731 / 14843369 ; maria.lammert@mail.xyz ; ja
306 ; Frau ; Prof. ; Amy ; Neubauer ; 16.5.1978 ; Dorotheenstr. 82 ; 64354 ; Reinheim ; 06162 / 91512319 ; 0166 / 6307327 ; 06162 / 36351561 ; amy.neubauer@mail.xyz ; ja
307 ; Frau ; Dr. ; Klara ; Lau ; 26.11.1967 ; Josef-Suwelack-Weg 153 ; 04329 ; Leipzig ; 0341 / 25334050 ; 0158 / 4329790 ; 0341 / 9169554 ; klara.lau@mail.xyz ; ja
308 ; Herr ; Dr. ; Klaus ; Böhme ; 1.1.1989 ; Idenbrockplatz 116 ; 56291 ; Pfalzfeld ; 06747 / 17818766 ; 0154 / 3136736 ; 06747 / 6952766 ; k.boehme@mail.xyz ; ja
309 ; Herr ; Dr. ; Leander ; Sauter ; 19.8.1972 ; Meinertzstr. 57 ; 55234 ; Nack ; 06731 / 76637995 ; 0156 / 6605561 ; 06731 / 96567908 ; l.sauter@mail.xyz ; ja
310 ; Frau ; Dr. ; Irmgard ; Sohn ; 27.11.1999 ; Innsbruckweg 140 ; 82377 ; Penzberg ; 08856 / 87542087 ; 0159 / 1735187 ; 08856 / 52143245 ; i.sohn@mail.xyz ; ja
311 ; Herr ; Prof. ; Henning ; Witte ; 3.2.1986 ; Hansaring 107 ; 56424 ; Mogendorf ; 02602 / 32192804 ; 0165 / 9568140 ; 02602 / 25552932 ; h.witte@mail.xyz ; ja
312 ; Frau ; Dr. ; Sinah ; Petri ; 7.8.1955 ; Im Stemmen 156 ; 95188 ; Issigau ; 09293 / 55984774 ; 0173 / 2839511 ; 09293 / 68024327 ; s.petri@mail.xyz ; ja
313 ; Herr ; Dr. ; Ricardo ; Faust ; 3.6.1942 ; Geiststr. 176 ; 35116 ; Hatzfeld ; 06467 / 18591030 ; 0175 / 6658861 ; 06467 / 32617206 ; r.faust@mail.xyz ; ja
314 ; Frau ; Prof. ; Kirsten ; Kaminski ; 7.11.1984 ; Klinkkampweg 193a ; 19205 ; Gadebusch ; 03886 / 95734758 ; 0173 / 3203414 ; 03886 / 27294964 ; k.kaminski@mail.xyz ; ja
315 ; Herr ; Dr. ; Stephan ; Mandel ; 21.1.1935 ; Sanddornweg 51 ; 27432 ; Oerel ; 04765 / 56656455 ; 0175 / 7583394 ; 04765 / 63284613 ; s.mandel@mail.xyz ; ja
316 ; Herr ; Dr. ; Thomas ; Vatter ; 28.11.1966 ; Wolbecker Str. 25 ; 52441 ; Ederen ; 02462 / 27202255 ; 0174 / 3812358 ; 02462 / 5440230 ; thomas.vatter@mail.xyz ; ja
317 ; Herr ; Dr. ; Siegfried ; Waters ; 19.9.1945 ; Gartenstr. 185 ; 98693 ; Bücheloh ; 03677 / 61462913 ; 0154 / 3961250 ; 03677 / 34424324 ; siegfried.waters@mail.xyz ; ja
318 ; Frau ; Dr. ; Lene ; Janssen ; 7.12.1943 ; Lammerbach 143 ; 09306 ; Thalheim ; 03721 / 8986397 ; 0158 / 7201597 ; 03721 / 51581078 ; l.janssen@mail.xyz ; ja
319 ; Herr ; Dr. ; Sam ; Schacht ; 24.11.1950 ; Johanniterstr. 91 ; 84137 ; Vilsbiburg ; 08741 / 92429582 ; 0165 / 8269505 ; 08741 / 95945275 ; s.schacht@mail.xyz ; ja
320 ; Frau ; Dr. ; Kaya ; Preiss ; 9.8.1965 ; Eibenweg 39 ; 73635 ; Obersteinenberg ; 07183 / 64732979 ; 0156 / 2319641 ; 07183 / 52935818 ; kaya.preiss@mail.xyz ; ja
321 ; Herr ; Prof. ; Jonas ; Schütz ; 6.4.1982 ; Offenbergstr. 83 ; 89129 ; Setzingen ; 07345 / 87032118 ; 0173 / 8542972 ; 07345 / 75230874 ; jonas.schuetz@mail.xyz ; ja
322 ; Herr ; Dr. ; Philip ; Salzmann ; 5.4.1936 ; Nauheimer Str. 195 ; 53426 ; Schalkenbach ; 02636 / 5911998 ; 0156 / 4517908 ; 02636 / 15494604 ; p.salzmann@mail.xyz ; ja
323 ; Frau ; Dr. ; Melanie ; Schatz ; 9.11.1931 ; Manfred-von-Richthofen-Str. 74 ; 26548 ; Norderney ; 04932 / 98852769 ; 0163 / 7083258 ; 04932 / 45565229 ; melanie.schatz@mail.xyz ; ja
324 ; Frau ; Dr. ; Nelly ; Bachmaier ; 25.7.1956 ; Hirseweg 161 ; 07743 ; Jena ; 03641 / 34379912 ; 0153 / 3370607 ; 03641 / 29370854 ; nelly.bachmaier@mail.xyz ; ja
325 ; Herr ; Dr. ; Milan ; Höhn ; 20.2.1948 ; Am Brook 16 ; 24866 ; Busdorf ; 04621 / 43616212 ; 0168 / 1183454 ; 04621 / 27743354 ; milan.hoehn@mail.xyz ; ja
326 ; Herr ; Dr. ; Jamie ; Bächle ; 17.5.1982 ; Sporckweg 186 ; 87787 ; Wolfertschwenden ; 08334 / 86325240 ; 0156 / 8724612 ; 08334 / 93377461 ; jamie.baechle@mail.xyz ; ja
327 ; Herr ; Dr. ; Frederik ; Einecke ; 27.1.1978 ; Dorbaumstr. 29 ; 93053 ; Regensburg ; 0941 / 69803113 ; 0179 / 1240969 ; 0941 / 12915946 ; f.einecke@mail.xyz ; ja
328 ; Herr ; Dr. ; Hartmut ; Kästner ; 20.10.1978 ; Ringelnatzstr. 133 ; 56237 ; Deesen ; 02623 / 56375874 ; 0160 / 8941721 ; 02623 / 58242588 ; h.kaestner@mail.xyz ; ja
329 ; Frau ; Dr. ; Clara ; Lampe ; 10.9.1951 ; Heisstr. 24 ; 32760 ; Detmold ; 05231 / 73982291 ; 0161 / 1785995 ; 05231 / 21256074 ; c.lampe@mail.xyz ; ja
330 ; Frau ; Dr. ; Rebekka ; Obermann ; 16.7.1994 ; Bielefelder Str. 143 ; 54619 ; Reiff ; 06550 / 17348467 ; 0161 / 5919339 ; 06550 / 25645322 ; r.obermann@mail.xyz ; ja
331 ; Herr ; Dr. ; Siegfried ; Laue ; 9.2.1937 ; Gasselstiege 112 ; 60326 ; Frankfurt am Main ; 069 / 7956309 ; 0173 / 1407001 ; 069 / 49721465 ; siegfried.laue@mail.xyz ; ja
332 ; Herr ; Dr. ; Markus ; Beyer ; 22.6.1975 ; Försterstr. 4 ; 67273 ; Herxheim am Berg ; 06353 / 91249629 ; 0175 / 7512096 ; 06353 / 95038628 ; m.beyer@mail.xyz ; ja
333 ; Herr ; Prof. ; Paul ; Schramm ; 20.2.1923 ; Südstr. 69 ; 36358 ; Herbstein ; 06643 / 7966275 ; 0160 / 5692642 ; 06643 / 18105161 ; p.schramm@mail.xyz ; ja
334 ; Frau ; Prof. ; Inge ; Holland ; 13.1.1999 ; Düsseldorfer Str. 138 ; 32469 ; Petershagen ; 05702 / 37755395 ; 0171 / 4115174 ; 05702 / 46989029 ; inge.holland@mail.xyz ; ja
335 ; Frau ; Prof. ; Elisabeth ; Alexander ; 24.9.1976 ; Augustastr. 194a ; 25485 ; Hemdingen ; 04123 / 14542920 ; 0177 / 2026570 ; 04123 / 21093995 ; elisabeth.alexander@mail.xyz ; ja
336 ; Herr ; Dr. ; Jasper ; Hoyer ; 26.12.1971 ; Elsa-Brändström-Weg 166 ; 87660 ; Irsee ; 08341 / 43881985 ; 0163 / 9960964 ; 08341 / 68479624 ; j.hoyer@mail.xyz ; ja
337 ; Frau ; Dr. ; Nadine ; Junge ; 9.6.1994 ; Am Berler Kamp 196 ; 79353 ; Bahlingen am Kaiserstuhl ; 07663 / 82571807 ; 0172 / 6970212 ; 07663 / 40789591 ; nadine.junge@mail.xyz ; ja
338 ; Herr ; Dr. ; Laurens ; Frey ; 10.7.1998 ; Am Römerhof 188 ; 85101 ; Lenting ; 08456 / 37708888 ; 0178 / 3267474 ; 08456 / 98108003 ; l.frey@mail.xyz ; ja
339 ; Frau ; Dr. ; Theresa ; Malinowski ; 2.12.1994 ; Grevener Str. 143 ; 98724 ; Neuhaus am Rennweg ; 03679 / 55565946 ; 0157 / 7941770 ; 03679 / 47726129 ; t.malinowski@mail.xyz ; ja
340 ; Herr ; Dr. ; Willi ; Kaplan ; 5.4.1955 ; Langestr. 37 ; 47137 ; Duisburg ; 0203 / 96278640 ; 0155 / 8776236 ; 0203 / 4271868 ; w.kaplan@mail.xyz ; ja
341 ; Herr ; Dr. ; Mark ; Geist ; 17.5.1937 ; Münzstr. 14 ; 73107 ; Eschenbach ; 07161 / 70107875 ; 0177 / 9859583 ; 07161 / 79638611 ; mark.geist@mail.xyz ; ja
342 ; Frau ; Dr. ; Janina ; Heyn ; 8.12.1921 ; Hansaring 200 ; 23858 ; Reinfeld ; 04533 / 77594426 ; 0159 / 6323704 ; 04533 / 4583565 ; janina.heyn@mail.xyz ; ja
343 ; Frau ; Dr. ; Elena ; Karmann ; 19.3.1965 ; Münsterstr. 139 ; 55490 ; Mengerschied ; 06761 / 41921037 ; 0171 / 9688441 ; 06761 / 21655415 ; e.karmann@mail.xyz ; ja
344 ; Frau ; Dr. ; Ingrid ; Hackmann ; 18.8.1949 ; Wildpfad 34 ; 72361 ; Hausen am Tann ; 07436 / 99665450 ; 0154 / 8345265 ; 07436 / 5018120 ; i.hackmann@mail.xyz ; ja
345 ; Frau ; Dr. ; Josephine ; Ray ; 19.10.1994 ; Von-Holte-Str. 143 ; 01328 ; Dresden ; 0351 / 28782086 ; 0161 / 3994643 ; 0351 / 74500842 ; j.ray@mail.xyz ; ja
346 ; Frau ; Dr. ; Tanja ; Sack ; 2.1.1927 ; Am Blütenhain 43 ; 48356 ; Nordwalde ; 02573 / 14955431 ; 0179 / 4536781 ; 02573 / 18605277 ; t.sack@mail.xyz ; ja
347 ; Herr ; Dr. ; Reinhard ; Jost ; 5.7.1997 ; Zur Wiese 120 ; 39118 ; Magdeburg ; 0391 / 36475852 ; 0151 / 6248412 ; 0391 / 34332650 ; reinhard.jost@mail.xyz ; ja
348 ; Frau ; Prof. ; Smilla ; Egger ; 8.12.1993 ; Landoisstr. 144 ; 55118 ; Mainz am Rhein ; 06131 / 17030398 ; 0173 / 8577893 ; 06131 / 47010349 ; s.egger@mail.xyz ; ja
349 ; Frau ; Dr. ; Hanna ; Hamann ; 24.10.1982 ; Frauenstr. 136 ; 60313 ; Frankfurt am Main ; 069 / 21413345 ; 0176 / 8288177 ; 069 / 45158552 ; hanna.hamann@mail.xyz ; ja
350 ; Frau ; Prof. ; Lene ; Haller ; 3.6.1943 ; Breslauer Str. 194 ; 47809 ; Krefeld ; 02151 / 7651023 ; 0163 / 6390164 ; 02151 / 11070955 ; l.haller@mail.xyz ; ja
351 ; Herr ; Dr. ; Collin ; Russell ; 26.7.1944 ; Klinkkampweg 72 ; 54424 ; Gielert ; 06504 / 84081292 ; 0159 / 6604918 ; 06504 / 44759811 ; collin.russell@mail.xyz ; ja
352 ; Herr ; Dr. ; Curt ; Leng ; 28.7.1957 ; Fresnostr. 92 ; 63743 ; Aschaffenburg ; 06021 / 63278234 ; 0161 / 7252536 ; 06021 / 18486392 ; curt.leng@mail.xyz ; ja
353 ; Herr ; Dr. ; Mathies ; Münstermann ; 28.12.1962 ; Am Burloh 56 ; 79692 ; Sallneck ; 07629 / 79966687 ; 0150 / 8939447 ; 07629 / 90604664 ; m.muenstermann@mail.xyz ; ja
