Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
236 ; Herr ; Dr. ; Ulrich ; Kahlert ; 6.2.1991 ; Von-der-Tinnen-Str. 163 ; 38368 ; Rennau ; 05357 / 88038606 ; 0169 / 6192106 ; 05357 / 64381825 ; ulrich.kahlert@mail.xyz ; ja
237 ; Herr ; Dr. ; Mohamed ; Ganser ; 8.3.1935 ; Baumberger Str. 119 ; 15517 ; Fürstenwalde ; 03361 / 81147775 ; 0169 / 7291174 ; 03361 / 63261487 ; mohamed.ganser@mail.xyz ; ja
238 ; Frau ; Dr. ; Tara ; Land ; 11.5.1953 ; An den Mühlen 30 ; 31079 ; Almstedt ; 05065 / 52370776 ; 0178 / 3056893 ; 05065 / 32072720 ; t.land@mail.xyz ; ja
239 ; Frau ; Dr. ; Saskia ; Pauli ; 1.3.1978 ; Mecklenbecker Str. 95 ; 56864 ; Beuren ; 02675 / 86418673 ; 0179 / 3288209 ; 02675 / 95136220 ; saskia.pauli@mail.xyz ; ja
240 ; Frau ; Dr. ; Luise ; Craig ; 26.11.1963 ; Schmittingheide 166 ; 77756 ; Hausach ; 07831 / 71654090 ; 0173 / 3894750 ; 07831 / 33104630 ; luise.craig@mail.xyz ; ja
241 ; Frau ; Dr. ; Ursula ; Ehrmann ; 9.7.1962 ; Dammstr. 37 ; 85469 ; Walpertskirchen ; 08122 / 74247786 ; 0177 / 7289187 ; 08122 / 37953857 ; u.ehrmann@mail.xyz ; ja
242 ; Herr ; Prof. ; Muhammed ; Velten ; 12.10.1925 ; Norbertstr. 193 ; 72516 ; Scheer ; 07572 / 85335788 ; 0173 / 7062513 ; 07572 / 84407698 ; muhammed.velten@mail.xyz ; ja
243 ; Frau ; Dr. ; Erika ; Knight ; 19.7.1936 ; Goebenstr. 3 ; 26131 ; Oldenburg ; 0441 / 45359596 ; 0156 / 9369144 ; 0441 / 58559990 ; e.knight@mail.xyz ; ja
244 ; Herr ; Dr. ; Conner ; Warneke ; 23.3.1967 ; Klinkkampweg 147 ; 34289 ; Zierenberg ; 05606 / 63947944 ; 0173 / 4620370 ; 05606 / 20225906 ; conner.warneke@mail.xyz ; ja
245 ; Frau ; Dr. ; Lia ; Cooper ; 8.9.1932 ; Heinrichstr. 149 ; 25946 ; Nebel ; 04682 / 38542717 ; 0159 / 4248879 ; 04682 / 65946279 ; l.cooper@mail.xyz ; ja
246 ; Herr ; Dr. ; Reinhardt ; Geib ; 22.12.1950 ; Zum Burgschemm 87 ; 74542 ; Braunsbach ; 07906 / 98896067 ; 0172 / 8904522 ; 07906 / 33438810 ; reinhardt.geib@mail.xyz ; ja
247 ; Frau ; Dr. ; Jacqueline ; Goodwin ; 23.2.1983 ; Dahlienweg 146 ; 98746 ; Goldisthal ; 03679 / 16765574 ; 0154 / 9961348 ; 03679 / 43566418 ; jacqueline.goodwin@mail.xyz ; ja
248 ; Frau ; Dr. ; Ingrid ; Kröber ; 24.4.1939 ; Piusstr. 144 ; 69493 ; Hirschberg an der Bergstraße ; 06201 / 3178344 ; 0160 / 9376451 ; 06201 / 74224826 ; i.kroeber@mail.xyz ; ja
249 ; Herr ; Dr. ; Marten ; Raddatz ; 17.5.1991 ; Kreuzstr. 191 ; 67744 ; Cronenberg ; 06382 / 82875399 ; 0160 / 4996013 ; 06382 / 89885327 ; m.raddatz@mail.xyz ; ja
250 ; Frau ; Dr. ; Alena ; Schuhmacher ; 22.11.1983 ; Dorbaumstr. 16 ; 55595 ; Spall ; 0671 / 65052005 ; 0163 / 4642794 ; 0671 / 86827418 ; alena.schuhmacher@mail.xyz ; ja
251 ; Herr ; Dr. ; Viktor ; Breu ; 2.1.1934 ; Telgenweg 175 ; 95697 ; Nagel ; 09236 / 7891219 ; 0175 / 6831196 ; 09236 / 31777377 ; viktor.breu@mail.xyz ; ja
252 ; Frau ; Prof. ; Heike ; Baran ; 4.3.1920 ; Max-Winkelmann-Str. 79 ; 91086 ; Aurachtal ; 09132 / 79496725 ; 0177 / 8542313 ; 09132 / 75054547 ; h.baran@mail.xyz ; ja
253 ; Herr ; Dr. ; Leif ; Mäder ; 21.3.1946 ; Baumberger Str. 100 ; 54608 ; Bleialf ; 06555 / 19024209 ; 0178 / 7646657 ; 06555 / 72605780 ; leif.maeder@mail.xyz ; ja
254 ; Frau ; Dr. ; Mira ; Herbst ; 28.3.1924 ; Buldernweg 94 ; 90425 ; Nürnberg ; 0911 / 87823920 ; 0167 / 6425867 ; 0911 / 73368830 ; m.herbst@mail.xyz ; ja
255 ; Frau ; Dr. ; Lucia ; Teichmann ; 24.11.1941 ; Rohrkampstr. 163 ; 79256 ; Buchenbach ; 07661 / 94705294 ; 0174 / 7520931 ; 07661 / 3778676 ; l.teichmann@mail.xyz ; ja
256 ; Frau ; Dr. ; Kristina ; Rivera ; 4.10.1957 ; Studtstr. 10 ; 67468 ; Neidenfels ; 06325 / 4445419 ; 0166 / 6028622 ; 06325 / 30622007 ; k.rivera@mail.xyz ; ja
257 ; Frau ; Dr. ; Aleyna ; Neuberger ; 25.11.1945 ; Sentmaringer Weg 161 ; 35756 ; Mittenaar ; 02772 / 76342042 ; 0158 / 9283704 ; 02772 / 88617300 ; a.neuberger@mail.xyz ; ja
258 ; Herr ; Dr. ; Markus ; Erdmann ; 15.11.1972 ; Sophienstr. 56 ; 06766 ; Bobbau ; 03494 / 84068063 ; 0167 / 1099893 ; 03494 / 29316571 ; markus.erdmann@mail.xyz ; ja
259 ; Herr ; Dr. ; Kilian ; Lutter ; 6.12.1990 ; Sentmaringer Weg 154 ; 32108 ; Bad Salzuflen ; 05222 / 23715207 ; 0151 / 1862071 ; 05222 / 75772369 ; kilian.lutter@mail.xyz ; ja
260 ; Frau ; Prof. ; Ayleen ; Schlegel ; 16.6.1948 ; Grevener Str. 125 ; 08393 ; Schönberg ; 03764 / 11809155 ; 0158 / 7928562 ; 03764 / 46477531 ; a.schlegel@mail.xyz ; ja
261 ; Frau ; Dr. ; Catarina ; Burger ; 1.10.1937 ; Buldernweg 184a ; 99625 ; Kölleda ; 03635 / 55397721 ; 0176 / 8797849 ; 03635 / 59219449 ; c.burger@mail.xyz ; ja
262 ; Herr ; Dr. ; Liam ; Ranft ; 17.7.1968 ; Hofstr. 37 ; 87766 ; Memmingerberg ; 08331 / 58243424 ; 0177 / 3142367 ; 08331 / 19756079 ; l.ranft@mail.xyz ; ja
263 ; Frau ; Dr. ; Maike ; Ganter ; 18.9.1926 ; Innsbruckweg 81 ; 39264 ; Hohenlepte ; 03923 / 12143883 ; 0171 / 4134533 ; 03923 / 11389163 ; maike.ganter@mail.xyz ; ja
264 ; Herr ; Dr. ; Bernt ; Marschall ; 25.4.1938 ; Emdener Str. 97 ; 17309 ; Fahrenwalde ; 03973 / 45816064 ; 0164 / 4968571 ; 03973 / 88783368 ; b.marschall@mail.xyz ; ja
265 ; Herr ; Dr. ; Carsten ; Rösch ; 26.4.1953 ; Sanddornweg 94 ; 55568 ; Staudernheim ; 06751 / 41515887 ; 0165 / 8699620 ; 06751 / 43702445 ; c.roesch@mail.xyz ; ja
266 ; Frau ; Dr. ; Luise ; Hager ; 14.10.1997 ; Mindener Str. 190 ; 57632 ; Eichen ; 02685 / 86406588 ; 0169 / 5884928 ; 02685 / 72024602 ; l.hager@mail.xyz ; ja
267 ; Frau ; Prof. ; Joana ; Hecht ; 4.9.1983 ; Hölkenbusch 114 ; 25584 ; Besdorf ; 04827 / 57830493 ; 0164 / 8044316 ; 04827 / 30537491 ; j.hecht@mail.xyz ; ja
268 ; Frau ; Dr. ; Smilla ; Ehret ; 24.12.1975 ; Bohlweg 177 ; 35460 ; Staufenberg ; 06406 / 40378197 ; 0178 / 5387003 ; 06406 / 52279950 ; s.ehret@mail.xyz ; ja
269 ; Frau ; Prof. ; Sylvia ; Georg ; 11.9.1926 ; Offerkämpe 181 ; 27721 ; Ritterhude ; 04292 / 79067447 ; 0160 / 7720491 ; 04292 / 27784285 ; sylvia.georg@mail.xyz ; ja
270 ; Frau ; Dr. ; Sofia ; Hof ; 28.2.1946 ; Johann-Krane-Weg 176 ; 39291 ; Küsel ; 06381 / 85259807 ; 0153 / 9506484 ; 06381 / 17944588 ; sofia.hof@mail.xyz ; ja
271 ; Frau ; Dr. ; Fiona ; Baumgart ; 11.6.2000 ; Kanalstr. 15 ; 60487 ; Frankfurt am Main ; 069 / 80731658 ; 0168 / 9253387 ; 069 / 18557709 ; fiona.baumgart@mail.xyz ; ja
272 ; Frau ; Dr. ; Aleyna ; Maldonado ; 27.4.1966 ; Weißenburgstr. 154 ; 39307 ; Genthin ; 03933 / 38928520 ; 0177 / 6864924 ; 03933 / 65660519 ; aleyna.maldonado@mail.xyz ; ja
273 ; Frau ; Dr. ; Tanja ; Nolte ; 4.12.1924 ; Zum Burgschemm 45 ; 89150 ; Laichingen ; 07333 / 71705049 ; 0175 / 9407335 ; 07333 / 75798651 ; t.nolte@mail.xyz ; ja
274 ; Herr ; Dr. ; Oskar ; Sahin ; 19.5.1965 ; Manfred-von-Richthofen-Str. 87 ; 29556 ; Suderburg ; 05826 / 16462317 ; 0162 / 3179355 ; 05826 / 65784778 ; oskar.sahin@mail.xyz ; ja
275 ; Herr ; Dr. ; Luk ; Can ; 11.11.1926 ; Möserweg 26 ; 71638 ; Ludwigsburg ; 07141 / 26992220 ; 0157 / 4873605 ; 07141 / 16990551 ; l.can@mail.xyz ; ja
276 ; Herr ; Dr. ; Manfred ; Fleischmann ; 2.11.1997 ; Am Grauen Stein 31 ; 97631 ; Bad Königshofen ; 09761 / 35577429 ; 0153 / 7803954 ; 09761 / 64396155 ; manfred.fleischmann@mail.xyz ; ja
277 ; Herr ; Prof. ; Til ; Linder ; 23.5.1925 ; Paul-Engelhard-Weg 103a ; 53520 ; Hümmel ; 02696 / 82600148 ; 0164 / 4493889 ; 02696 / 35306407 ; t.linder@mail.xyz ; ja
278 ; Herr ; Dr. ; Kurt ; Hage ; 2.6.1930 ; Dortmunder Str. 168 ; 76889 ; Klingenmünster ; 06343 / 79321409 ; 0175 / 4886391 ; 06343 / 7520040 ; kurt.hage@mail.xyz ; ja
279 ; Frau ; Prof. ; Helen ; Walter ; 7.3.1962 ; Altenhofer Weg 67 ; 06618 ; Mertendorf ; 03445 / 41049799 ; 0166 / 3934590 ; 03445 / 75295373 ; helen.walter@mail.xyz ; ja
280 ; Herr ; Dr. ; Malte ; Tillmann ; 3.8.1975 ; Im Stemmen 68 ; 47918 ; Sankt Tönis ; 02151 / 30502674 ; 0155 / 3103958 ; 02151 / 55566376 ; malte.tillmann@mail.xyz ; ja
281 ; Herr ; Dr. ; Raphael ; Meier ; 19.4.1988 ; Steinkamp 34 ; 23826 ; Bark ; 04558 / 82256093 ; 0160 / 6007259 ; 04558 / 94378072 ; r.meier@mail.xyz ; ja
282 ; Frau ; Dr. ; Ronja ; Munoz ; 16.4.1948 ; Rosenplatz 104 ; 24392 ; Dollrottfeld ; 04641 / 75607837 ; 0176 / 7430042 ; 04641 / 59502004 ; ronja.munoz@mail.xyz ; ja
283 ; Herr ; Dr. ; Walther ; Long ; 28.2.1933 ; Dorotheenstr. 180 ; 56479 ; Westernohe ; 02664 / 10218445 ; 0162 / 9886491 ; 02664 / 43554371 ; w.long@mail.xyz ; ja
284 ; Frau ; Dr. ; Joelina ; Webb ; 22.1.1985 ; Schubertstr. 41 ; 92259 ; Neukirchen ; 09663 / 9489994 ; 0175 / 9003730 ; 09663 / 60448962 ; j.webb@mail.xyz ; ja
285 ; Frau ; Dr. ; Mathilda ; Binder ; 21.1.1993 ; Kurneystr. 42 ; 24220 ; Flintbek ; 04347 / 41201877 ; 0158 / 5966012 ; 04347 / 26226106 ; m.binder@mail.xyz ; ja
286 ; Herr ; Dr. ; Leo ; Hampton ; 16.11.1958 ; Rüschhausweg 172 ; 27367 ; Hassendorf ; 04264 / 13307609 ; 0161 / 2479535 ; 04264 / 1512507 ; l.hampton@mail.xyz ; ja
287 ; Frau ; Dr. ; Carin ; Siegle ; 12.4.1937 ; Dreilinden 19 ; 56869 ; Mastershausen ; 06545 / 90431138 ; 0177 / 1247142 ; 06545 / 23460932 ; carin.siegle@mail.xyz ; ja
288 ; Herr ; Dr. ; Marvin ; Valdez ; 22.7.1927 ; Im Draum 10 ; 02906 ; Waldhufen ; 03588 / 75201587 ; 0155 / 3054726 ; 03588 / 385619 ; marvin.valdez@mail.xyz ; ja
289 ; Herr ; Dr. ; Johannes ; Dittmann ; 9.8.1928 ; Hoove 90 ; 21762 ; Otterndorf ; 04751 / 61869687 ; 0159 / 9300124 ; 04751 / 90244863 ; johannes.dittmann@mail.xyz ; ja
290 ; Herr ; Dr. ; Rainer ; Hellwig ; 25.12.1961 ; Overbergstr. 137 ; 12047 ; Berlin - Neukölln ; 030 / 30778704 ; 0174 / 3756160 ; 030 / 71811134 ; r.hellwig@mail.xyz ; ja
291 ; Frau ; Dr. ; Waltraut ; Kaden ; 17.10.1924 ; Weserstr. 101 ; 94148 ; Kirchham ; 08533 / 15525855 ; 0168 / 9505871 ; 08533 / 40716524 ; w.kaden@mail.xyz ; ja
292 ; Herr ; Dr. ; Thies ; Hinrichs ; 6.9.1921 ; Neißestr. 151 ; 35423 ; Lich ; 06404 / 10774717 ; 0173 / 1778591 ; 06404 / 93873683 ; thies.hinrichs@mail.xyz ; ja
293 ; Frau ; Dr. ; Nele ; Schneider ; 2.11.1947 ; Osthuesheide 95 ; 55437 ; Ockenheim ; 06725 / 67148782 ; 0159 / 8084001 ; 06725 / 11309705 ; nele.schneider@mail.xyz ; ja
294 ; Frau ; Prof. ; Julie ; Häussler ; 25.6.1993 ; Zur Wiese 10 ; 94262 ; Kollnburg ; 09942 / 44461887 ; 0163 / 6084102 ; 09942 / 9464601 ; julie.haeussler@mail.xyz ; ja
295 ; Frau ; Dr. ; Gisela ; Ritter ; 4.6.1971 ; Mondstr. 84 ; 14913 ; Jüterbog ; 03372 / 70433271 ; 0164 / 8369605 ; 03372 / 94496679 ; gisela.ritter@mail.xyz ; ja
296 ; Frau ; Dr. ; Anabel ; Heumann ; 4.11.1944 ; Bohlweg 26 ; 56746 ; Kempenich ; 02636 / 82758425 ; 0166 / 6490138 ; 02636 / 16977515 ; anabel.heumann@mail.xyz ; ja
297 ; Herr ; Dr. ; Nikolas ; Schwager ; 14.1.1969 ; Weseler Str. 16 ; 84032 ; Altdorf ; 0871 / 78748886 ; 0151 / 5856218 ; 0871 / 35586154 ; nikolas.schwager@mail.xyz ; ja
298 ; Frau ; Dr. ; Jessica ; Neef ; 8.3.1929 ; Starweg 152 ; 31275 ; Lehrte ; 05132 / 93058042 ; 0175 / 7991297 ; 05132 / 52380936 ; jessica.neef@mail.xyz ; ja
299 ; Frau ; Dr. ; Layla ; Falter ; 9.4.1966 ; Jakobusstr. 12 ; 45888 ; Gelsenkirchen ; 0209 / 36776748 ; 0167 / 2359641 ; 0209 / 25321038 ; l.falter@mail.xyz ; ja
300 ; Frau ; Prof. ; Linda ; Steuermann ; 3.7.1964 ; Gremmendorfer Weg 43 ; 67229 ; Laumersheim ; 06359 / 8180408 ; 0153 / 7311698 ; 06359 / 23058752 ; l.steuermann@mail.xyz ; ja
301 ; Herr ; Dr. ; Nils ; Sachs ; 25.10.1942 ; Hindenburgplatz 43 ; 56288 ; Kastellaun ; 06762 / 1254198 ; 0169 / 1174488 ; 06762 / 49960183 ; nils.sachs@mail.xyz ; ja
302 ; Frau ; Dr. ; Clara ; Brandes ; 2.5.1984 ; Ostlandstr. 140 ; 36272 ; Niederaula ; 06625 / 76141183 ; 0156 / 1049388 ; 06625 / 1294561 ; clara.brandes@mail.xyz ; ja
303 ; Frau ; Dr. ; Hildegard ; Hertwig ; 15.8.1946 ; Meckmannweg 114 ; 91224 ; Pommelsbrunn ; 09154 / 7128163 ; 0159 / 2487656 ; 09154 / 87578004 ; h.hertwig@mail.xyz ; ja
304 ; Frau ; Dr. ; Alissa ; Bohn ; 12.5.1934 ; Rottkamp 15 ; 89183 ; Holzkirch ; 07340 / 20473255 ; 0156 / 5415770 ; 07340 / 36041764 ; a.bohn@mail.xyz ; ja
305 ; Herr ; Dr. ; Max ; Seyfert ; 25.3.1930 ; Schützenstr. 57 ; 18528 ; Thesenvitz ; 03838 / 95090144 ; 0156 / 6049520 ; 03838 / 14868991 ; max.seyfert@mail.xyz ; ja
306 ; Frau ; Dr. ; Sonja ; Weaver ; 21.2.1966 ; Im Stemmen 25 ; 31600 ; Uchte ; 05763 / 61498625 ; 0158 / 9912573 ; 05763 / 63435488 ; s.weaver@mail.xyz ; ja
307 ; Herr ; Dr. ; Reinhard ; Manz ; 1.6.1954 ; Jägerstr. A 160 ; 76848 ; Dimbach ; 06392 / 25747455 ; 0150 / 5215514 ; 06392 / 91450479 ; reinhard.manz@mail.xyz ; ja
308 ; Herr ; Dr. ; Niclas ; Kämper ; 5.7.1970 ; Elsa-Brändström-Weg 19 ; 45470 ; Mülheim an der Ruhr ; 0208 / 84610031 ; 0151 / 2482439 ; 0208 / 32095744 ; niclas.kaemper@mail.xyz ; ja
309 ; Frau ; Dr. ; Anette ; Fahr ; 17.3.1937 ; Dauvemühle 180 ; 71277 ; Rutesheim ; 07152 / 89062991 ; 0158 / 9470684 ; 07152 / 8598259 ; anette.fahr@mail.xyz ; ja
310 ; Frau ; Dr. ; Lene ; Taube ; 28.6.1949 ; Von-der-Tinnen-Str. 12 ; 18258 ; Bröbberow ; 03844 / 46146936 ; 0178 / 6951222 ; 03844 / 30776172 ; l.taube@mail.xyz ; ja
311 ; Frau ; Prof. ; Luise ; Berndt ; 11.6.1995 ; Heinrichstr. 169 ; 95697 ; Nagel ; 09236 / 47720994 ; 0169 / 2710310 ; 09236 / 11419578 ; luise.berndt@mail.xyz ; ja
312 ; Herr ; Dr. ; Stefan ; Engelmann ; 25.3.1972 ; Im Sonnentau 46 ; 09117 ; Chemnitz ; 0371 / 90530613 ; 0174 / 9478936 ; 0371 / 1088855 ; stefan.engelmann@mail.xyz ; ja
313 ; Herr ; Prof. ; Kay ; Reinecke ; 19.8.1980 ; Münzstr. 135 ; 91593 ; Burgbernheim ; 09843 / 77961989 ; 0152 / 7432845 ; 09843 / 85877058 ; kay.reinecke@mail.xyz ; ja
314 ; Frau ; Dr. ; Carolina ; Preis ; 8.10.1980 ; Am Krausen Baum 76 ; 54570 ; Meisburg ; 06592 / 64752149 ; 0172 / 9798138 ; 06592 / 14398558 ; c.preis@mail.xyz ; ja
315 ; Frau ; Dr. ; Joelle ; Landgraf ; 7.11.1944 ; Friesenring 48 ; 83135 ; Schechen ; 08031 / 5840022 ; 0173 / 4896760 ; 08031 / 60943283 ; j.landgraf@mail.xyz ; ja
316 ; Frau ; Prof. ; Nina ; Büchner ; 1.8.1926 ; Von-der-Tinnen-Str. 140 ; 53859 ; Niederkassel ; 02208 / 91129368 ; 0164 / 3249297 ; 02208 / 60337258 ; n.buechner@mail.xyz ; ja
317 ; Frau ; Dr. ; Marina ; Lawson ; 13.2.1991 ; Maximilianstr. 119 ; 83131 ; Nußdorf am Inn ; 08034 / 72453729 ; 0164 / 9242520 ; 08034 / 84308969 ; marina.lawson@mail.xyz ; ja
318 ; Herr ; Dr. ; Ferdinand ; Krug ; 8.7.1988 ; Franz-Peter-Kürten-Weg 51 ; 93455 ; Traitsching ; 09974 / 77058763 ; 0160 / 5525907 ; 09974 / 9098738 ; ferdinand.krug@mail.xyz ; ja
319 ; Herr ; Dr. ; Karl ; Dick ; 7.4.1925 ; Guntherstr. 185 ; 95703 ; Plößberg ; 09636 / 60252586 ; 0164 / 6559028 ; 09636 / 841908 ; karl.dick@mail.xyz ; ja
320 ; Herr ; Dr. ; Dominic ; Wilhelm ; 11.1.1921 ; Berrischstr. 48 ; 24848 ; Alt Bennebek ; 04624 / 33822903 ; 0179 / 7229350 ; 04624 / 61132722 ; dominic.wilhelm@mail.xyz ; ja
321 ; Frau ; Prof. ; Viktoria ; Janz ; 9.7.2000 ; An Lyskirchen 150 ; 23863 ; Kayhude ; 04535 / 32269774 ; 0168 / 7729041 ; 04535 / 30113397 ; viktoria.janz@mail.xyz ; ja
322 ; Herr ; Dr. ; Melvin ; Reif ; 3.1.1997 ; Nerzweg 115 ; 17139 ; Duckow ; 03994 / 20904651 ; 0159 / 3461177 ; 03994 / 84122507 ; melvin.reif@mail.xyz ; ja
323 ; Herr ; Dr. ; Benjamin ; Martinez ; 13.8.1967 ; Vorgebirgstr. 78 ; 61231 ; Bad Nauheim ; 06032 / 97660616 ; 0179 / 1260834 ; 06032 / 33803204 ; b.martinez@mail.xyz ; ja
324 ; Frau ; Dr. ; Erika ; Pauls ; 10.3.1947 ; Mariendorfer Str. 77 ; 54552 ; Neichen ; 02692 / 69592180 ; 0170 / 8333604 ; 02692 / 59000600 ; erika.pauls@mail.xyz ; ja
325 ; Frau ; Dr. ; Carla ; Schulz ; 12.8.1940 ; Nienkamp 113 ; 97500 ; Ebelsbach ; 09522 / 39020426 ; 0159 / 2373774 ; 09522 / 36090938 ; carla.schulz@mail.xyz ; ja
326 ; Herr ; Dr. ; Franz ; Buss ; 23.7.1939 ; Am Grauen Stein 146 ; 54614 ; Niederlauch ; 06551 / 50732946 ; 0171 / 5808397 ; 06551 / 14076174 ; f.buss@mail.xyz ; ja
327 ; Herr ; Dr. ; Stephan ; Ehrmann ; 24.2.1920 ; Ulmenweg 120 ; 49779 ; Oberlangen ; 05933 / 49733198 ; 0170 / 9512706 ; 05933 / 37201576 ; stephan.ehrmann@mail.xyz ; ja
328 ; Herr ; Dr. ; Pascal ; Kretzer ; 8.6.1931 ; Johann-Krane-Weg 14 ; 47198 ; Duisburg ; 0203 / 46177042 ; 0154 / 2380394 ; 0203 / 76528403 ; p.kretzer@mail.xyz ; ja
329 ; Herr ; Dr. ; Noah ; Siefert ; 19.3.1974 ; Röttgensweg 27 ; 45968 ; Gladbeck ; 02043 / 67611966 ; 0179 / 4638155 ; 02043 / 73850852 ; noah.siefert@mail.xyz ; ja
330 ; Frau ; Dr. ; Larissa ; Pratt ; 25.6.1957 ; Schützenstr. 68 ; 44795 ; Bochum ; 0234 / 8324260 ; 0151 / 3972384 ; 0234 / 73396354 ; l.pratt@mail.xyz ; ja
331 ; Frau ; Prof. ; Frida ; Manns ; 16.6.1951 ; Gleueler Str. 95 ; 37083 ; Göttingen ; 0551 / 39745948 ; 0151 / 4633715 ; 0551 / 38568555 ; f.manns@mail.xyz ; ja
332 ; Herr ; Dr. ; Chris ; Goodman ; 9.11.1947 ; Gartenstr. 55 ; 38384 ; Gevensleben ; 05354 / 73878122 ; 0156 / 1417345 ; 05354 / 89241637 ; c.goodman@mail.xyz ; ja
333 ; Frau ; Dr. ; Kim ; Schwegler ; 7.3.1968 ; Rohrkampstr. 11 ; 08352 ; Markersbach ; 03774 / 45465597 ; 0178 / 8561164 ; 03774 / 36399380 ; k.schwegler@mail.xyz ; ja
334 ; Herr ; Dr. ; Leander ; Seiffert ; 24.3.1938 ; Rinkerodeweg 122 ; 63829 ; Krombach ; 06024 / 35995594 ; 0160 / 8563806 ; 06024 / 67994883 ; l.seiffert@mail.xyz ; ja
335 ; Frau ; Prof. ; Theresa ; Erdmann ; 24.6.1924 ; Hacklenburg 133 ; 56332 ; Lehmen ; 02607 / 5730588 ; 0154 / 9903113 ; 02607 / 2266853 ; theresa.erdmann@mail.xyz ; ja
336 ; Frau ; Dr. ; Anabel ; Lindsey ; 5.2.1972 ; Pankokstr. 17 ; 91564 ; Neuendettelsau ; 09874 / 56519824 ; 0172 / 5946177 ; 09874 / 77615978 ; a.lindsey@mail.xyz ; ja
337 ; Herr ; Dr. ; Maik ; Fördern ; 26.10.1920 ; Catharina-Müller-Str. 175 ; 38704 ; Liebenburg ; 05346 / 57041692 ; 0165 / 1145449 ; 05346 / 69702562 ; m.foerdern@mail.xyz ; ja
338 ; Herr ; Dr. ; Franz ; Ahrendt ; 5.9.1935 ; Werkstattstr. 125 ; 66887 ; Jettenbach ; 06304 / 26190843 ; 0175 / 7768778 ; 06304 / 31145108 ; f.ahrendt@mail.xyz ; ja
339 ; Herr ; Dr. ; Robert ; Hamann ; 23.1.1956 ; Am Grauen Stein 143 ; 54649 ; Dackscheid ; 06554 / 40557122 ; 0174 / 9011821 ; 06554 / 94648391 ; robert.hamann@mail.xyz ; ja
340 ; Herr ; Dr. ; Kay ; Faulhaber ; 3.3.1976 ; Dahlienweg 126 ; 54597 ; Plütscheid ; 06550 / 73870241 ; 0164 / 2231394 ; 06550 / 72960228 ; k.faulhaber@mail.xyz ; ja
341 ; Herr ; Dr. ; Kay ; Lampe ; 2.10.1960 ; Am Berler Kamp 51 ; 23560 ; Lübeck ; 0451 / 7788473 ; 0163 / 5065079 ; 0451 / 75087901 ; k.lampe@mail.xyz ; ja
342 ; Frau ; Dr. ; Lieselotte ; Wehner ; 24.5.1997 ; Weseler Str. 105 ; 91592 ; Buch am Wald ; 09867 / 86105166 ; 0160 / 1089839 ; 09867 / 5524944 ; lieselotte.wehner@mail.xyz ; ja
343 ; Herr ; Dr. ; Jürgen ; Schwarzbach ; 4.4.1984 ; Ölbergstr. 37 ; 25582 ; Looft ; 04892 / 49566271 ; 0167 / 7821402 ; 04892 / 52121867 ; juergen.schwarzbach@mail.xyz ; ja
344 ; Herr ; Dr. ; Karlo ; Meissner ; 24.11.1964 ; Gustav-Tweer-Weg 172 ; 94542 ; Haarbach ; 08535 / 81784983 ; 0166 / 2843326 ; 08535 / 10086444 ; k.meissner@mail.xyz ; ja
345 ; Herr ; Prof. ; Silas ; Ehlers ; 13.8.1953 ; Drachterstr. 102 ; 95676 ; Wiesau ; 09634 / 26093741 ; 0170 / 3661343 ; 09634 / 94443797 ; silas.ehlers@mail.xyz ; ja
346 ; Herr ; Dr. ; Ian ; Acker ; 22.11.1970 ; Düesbergweg 140 ; 27498 ; Helgoland ; 04725 / 18946552 ; 0160 / 6875983 ; 04725 / 89351375 ; i.acker@mail.xyz ; ja
347 ; Herr ; Dr. ; Philipp ; Strickland ; 21.1.1957 ; Rohrkampstr. 40 ; 63879 ; Weibersbrunn ; 06094 / 22533792 ; 0160 / 7502977 ; 06094 / 98332620 ; p.strickland@mail.xyz ; ja
348 ; Herr ; Dr. ; Thorsten ; Rahn ; 20.10.1933 ; Mierendorffstr. 33 ; 67746 ; Unterjeckenbach ; 06382 / 14988441 ; 0167 / 8657189 ; 06382 / 83468998 ; thorsten.rahn@mail.xyz ; ja
349 ; Herr ; Prof. ; Klaus ; Schleicher ; 25.2.1921 ; Schiffahrter Damm 136 ; 74861 ; Neudenau ; 06264 / 70132203 ; 0177 / 9365054 ; 06264 / 36629539 ; k.schleicher@mail.xyz ; ja
350 ; Frau ; Dr. ; Lilian ; Fleck ; 11.6.1926 ; Münzstr. 121 ; 66501 ; Kleinbundenbach ; 06332 / 18178540 ; 0166 / 3194817 ; 06332 / 71636731 ; l.fleck@mail.xyz ; ja
351 ; Frau ; Prof. ; Waldtraut ; Quandt ; 1.8.1957 ; Gropiusstr. 169 ; 56584 ; Meinborn ; 02639 / 25497767 ; 0168 / 7149493 ; 02639 / 6957125 ; waldtraut.quandt@mail.xyz ; ja
352 ; Herr ; Dr. ; Andreas ; Roberson ; 28.12.1942 ; Rosenplatz 100a ; 47509 ; Rheurdt ; 02845 / 36618869 ; 0173 / 8374492 ; 02845 / 61841656 ; a.roberson@mail.xyz ; ja
